"","x"
"1068","Great phone for a preteen who is on the go and hard on phones. He loves the camera to make his skateboarding videos. The 5c was made for this type of user! And best of all I can look on my phone and see exactly where he is at all times!
            "
"1069","This was a terrific Item. When I received the Item I took it to the Apple store to have it checked out, I mentioned it was a certified refurbished phone from amazon.  Apple did there diagnostics and said it was in fantastic shape. The Item did not come with Head phones or the original charger but this was explained in the description of the Item. My only regret is I did not buy the 32 GB version. The Phone was in perfect condition no imperfections that I could at all. Easy to setup, Easy to use
            "
"1070","I am very pleased with my iPhone 5c. It arrived very early as well a day before and the Amazon drive was a young woman I knew from years ago very cool. The only issue is that the battery may be old or whatever but it dies quick. I've turned down sum settings so it wouldn't. Besides any of that I like my iPhone it's new to me using Apple products but I love it.
            "
"1071","The front camera (8MP) never works. I thought it would be a good choice to buy a refurbished one. Also, the home button is pushed in which is awful. Please do not purchase this item as its a total wastage of money. As i am in India now, its hard to digest. I lost my money spending for one bulls*** product which the seller claim its refurbished.
            "
"1072","I have edited this review because once I tested the features----the iphone is locked with AT&T. I will be returning this phone. The advertisement for this product was wrong. Not recommended.
            "
"1073","I am writing this review almost two years later, and I am still using it and loving it.
            "
"1074","The product won't hold a charge at all.  The battery is defective. I will not recommend anyone to purchase from the seller(when it comes to refurbish phones). I tried everything to get it to work and it won't charge at all.
            "
"1075","A disappointing purchase.  The phone arrived promptly and was nicely packed but the phone would not charge.  Thinking it might just be the charger, I took the phone to our local Apple Store where they confirmed the phone was defective.
            "
"1076","The phone came in relatively brand new condition,and has been a life saver. I use it to talk with my fiance,who is currently deployed overseas. Battery life is superb, and connectivity is great on GSM bands. The package arrived right on time, and I was very pleased with the decision to buy a used product! It definitely raised my expectations.
            "
"1077","Purchased phone in early evening and received it late the next morning, under 24 hours with free shipping.Bought the Apple 5c in yellow and it was exactly as described.  Looks new.  Works perfectly and even came with phone charger.I will probably buy another one to save so I have one as a back up.
            "
"1078","Absolutely great customer service!! Fast delivery and my daughter loves her new phone. Very pleased and recommend anyone to purchase from them. Great quality and everything is exactly as it should be. Happy customer!!
            "
"1079","I just got my pink 5c and when I bought it, I was told it was a GSM phone but I went to Verizon to check and make sure I couldn't go there for my phone and I could! They're convinced that it's either a CDMA phone or a GSM phone with CDMA antennas.Anyway, as far as the phone goes it's great. I just can't figure out how to turn off the camera shutter sound...the mute switch doesn't turn it off. Will definitely recommend to others!!!
            "
"1080","I had forgotten how small these iPhone 5s were! Bought it for traveling in 3rd world countries where an iPhone-X would get get too much attention. Worked flawlessly.
            "
"1081","I never buy refurbished.  But my iPhone 6 went in the pool with me and I want to wait for oPhone 8 to come out.  So I bought a 32 gig 4c to tie me over and figured I would give the 5c to my son when the 8 arrives.  First, this refurbished phone is in great shape.  There are a couple of scuffs--but more like it was repeatedly laid on a counter rather than being mishandled.  Second, I like the 5c a lot!  It's 32g rather than my 256g 6.  It doesn't allow fingerprint access.  And there is an app that says it will not run on my phone model.  But, other than that, it seems to run faster than my 6 (and I've got the latest iOS running).  I am so much more comfortable with the smaller form factor.  And, with a case, plastic is just as good as glass or aluminum.  It is light and thin compared to my last small form factor iPhone.  But it is not so thin as to be unholdable without a case--the 6 is too thin.  And, at less than $200 unlocked, I can buy my son, mother, and wife one for the presumed price of the 8.  And at that price point I'm willing to take a chance with a refurb--in this case it was a super-dooper buy.  Apple, bring back the small form factor, stop thinking razor thin is inherently valuable, and give me a download all button for iCloud photos.  They no longer all fit on my phone (the app that doesn't work on the 5c is the Microsoft camera--I hate not being able to do what I wasn't with my 3K pictures.  You think you are locking me in.  But I'm just moving over to Microsoft apps when I can.  Soon, I'll end up going with a Microsoft phone).
            "
"1082","Installation went well.  Resolution doesn't look as clear as the oem screen.  Colors are washed out a bit(not very vibrant, kind of on the greyer side) and the blacks are grey.  Brightness adjustment doesn't seem to help.  Sometimes it looks too bright and I've also seen a short time of screen burn in.  But it does the job, just reminded of the screen every time I look at it.
            "
"1083","This phone looked brand new when I received it. I was a little concerned when ordering because of some of the reviews stating they had issues with the chargers they were receiving but no such issues here. This was a gift for my step-dad who works in construction and tends to go through phones at an alarming rate. If he manages to put this one in an early grave I'm sure this will be a repeat purchase.
            "
"1084","worked for a couple of weeks then just completely went bad,very disappointed in this.im a soldier overseas that needed a quick replacement phone and didnt want to spend an arm and a leg,but this phone was a real let down,piss poor,worked long enough for the warranty to wear out
            "
"1085","The phone seems OK but there were items missing from the package the user manual and ear phones were not in the box as advertised, hence the three stars.  Package Content:1 x Phone1 x AC Wall Charger1 x USB Data Sync Cable1 x Earphones1 x User Manual
            "
"1086","My phone arrived promptly and as advertised.  I love having the extra storage space (my former phone was 16GB).  My only complaint is that you can't turn off the sound when taking photos; I've learned to put my thumb over the speaker, but it's a bit awkward.  I LOVE my phone!
            "
"1087","I love my phone! I also got the warranty with it. It is a little over sensitive, buttons press when I don't want etc, the speak sound went out but I had it reset at the store for free and now no problems at all! I love it - it holds a lot too!
            "
"1088","Excellent condition.  Would order this item again from seller.  This Apple iPhone 5c has changed my life.  I love the color BLUE!!!  It has all I need for a telephone.  Downloaded the OS software and I am very, very pleased with this item.  Thanks for the phone!!!
            "
"1089","Cost is good, but it came scratched and the screen is loose. If you I press slightly on the plastic back, the screen will protrude as if it's not glued down. I'm disappointed in the purchase as the other reviews were gleaming rave reviews. Guess some of them are fake!
            "
"1090","It is a small phone, not that great if you have trouble reading small writing. But, the battery life is very good.  I can go a whole work day and my phone will be 85% by 4:30 pm.
            "
"1091","When you get this phone, make sure that it is actually 16GB!! I bought this for my boyfriend to quickly replace his phone that got broken. I just figured out that it is NOT as advertised, we got a 8GB phone instead. Because he didn't know that it was supposed to be 16GB, he didn't tell me and now it's past the return date. Phone itself is good, works as it is supposed to but without the storage. Just make sure you double check as soon as you get phone.
            "
"1092","Buyer Beware!! My iPhone went to a black screen within the first 6 months of use. I have been completely locked out of the phone, it just died. The seller does not back up their products at all.
            "
"1093","All was well until the battery swelled last week. I sent it to a store to change it but the swelling had broken the screen too. Too expensive to fix. They told me battery was 4 years old and that was the reason why it had swollen.A really bad choice because I'm also off guarantee limits.I don't think I'll buy a phone through Amazon again.
            "
"1094","Well worth the price! Haven't activated it yet, but works well with Wifi.
            "
"1095","Battery dies quickly after 10 minutes of use on a full battery it goes to 78%. Keeps powering off every four hours or freeze. The price was amazingly great .The speaker port has to be replace the volume even all the way on max barely can hear on it. Find myself using headphones or my Bluetooth a lot.
            "
"1096","First off I received an iPhone 5C Green 8GB not a 16GB. That was strike one!Next when I went to put in a sim card as soon as I pulled the sim card holder out I noticed the sim card holder was broken on the end. Now being that I am all the way in Afghanistan I can not just return it so I took it to the phone store here on Bagram. They attempted to fit a sim card in the broken sim card holder and guess what the card got stuck in the phone and wont come out. Strike Two!The only good outcome is that the phone works, and the sim card actually works in the phone even though I cant get it back out. But overall you get three stars for false advertisement of a 16 GB iPhone and sending me a broken sim card holder.
            "
"1097","First I wasn't sure about this product but I've had it for over a month and it works perfectly like it was brand new very little signs of wear I would do this again perfect product things to the company for surprising me !
            "
"1098","Purchased for my young daughter to have for emergencies. Will update how it goes. I just received it and was able to connect to T-Mobile.
            "
"1099","Ordered for my son and he loves it! =) Cant figure out the facetime on it not sure if there is an issue or not but other than that the phone is excellent!
            "
"1100","This phone was beyond expectations.  It appears to be brand new with no imperfections and thus far has given exemplary service.  As it was an unlocked phone, we were able to maintain our current service provider and had no problem in the phone's setup.  Would recommend this phone and Amazon's service to anyone.
            "
"1101","This purchase was a gift to an elderly woman who needed to be able to communicate with friends and family.The phone works perfectly and she is thrilled.  The cost of the phone was money well spent..
            "
"1102","Very disappointed. Battery was terrible and response of the phone was bad. I had to return it. Still waiting for refund.
            "
"1103","Phone arrived on-time and was in excellent condition.  The supplied power cord was not Apple, but a generic one.  That had been disclosed in the product listing, however, so everything's good.  Nice product, fair price, flawless transaction.
            "
"1104","I've had this phone for a couple of months now and it's peformed as well, if not better, than my 5s that I got new on contract from AT&T.  It's unlocked and looks like new.
            "
"1105","We bought this for my daughter as a gift to celebrate her Graduation. It lasted 2 months before the phone died. She took excellent care of it and she was so sad when one day it just stopped working. Prime mobility1 wouldn't stand behind their product, so if you buy from them don't expect your phone to last more than a few months.
            "
"1106","This was a really good phone never had any issues at all  Fast delivery as well..
            "
"1107","I bought it for my daughter.  Came faster then promised in excellent shape like new and works fine.  It helps that there is 90 days warranty.  She  loves it.
            "
"1108","Just got it for my brother , not yet use it
            "
"1109","These phones came in AMAZING condition! No flaws whatsoever. Immediately started charging them so we can take them to our carrier and start service. Very impressed!
            "
"1110","Truly in great condition and everything works just as described!
            "
"1111","Arrived in two days. Excellent condition and works great. Very happy. I used a tracfone sim kit from Amazon that works good and easy to install.
            "
"1112","Received the phone. Plugged it in and charged it for about 4 hours. It got very hot and wouldn't turn on at all. Very disappointing!
            "
"1113","I bought this phone as gift for my anti she is very happy with it.i am sooo happy to perches this phon. I recommend it to everybody
            "
"1114","In the beginning I was afraid to buy this iPhone, but after I got the phone I was so thankful. I have no regrets that I bought it, this is my second Refurbished item ever bought and I came to a conclusion that refurbished items are totally worth it. Thank you for a good product.
            "
"1115","I never leave reviews but anyway I was kinda scared at first to order this phone but I did and so far it works great!! Came with charger to!!
            "
"1116","Im so happy these phone works never got a phone off Amazon and it seems like they are reliable for many things after all. Just have to go and read many reviews before deciding on my purchase so thanks to those people as well. But no problems with phone so far.
            "
"1117","I bought this for my wife and the phone is still in pretty great condition. Two years of use!
            "
"1118","The iPhone 5c Came unlocked for T-Mobile and I activated it on metropcs. Got it in yellow 8gb. Nice price and very happy.
            "
"1119","Bought this phone phone 8/24/16.  Screen display died 8/20/17.  Lasted just under a year.  Apple won't repair it because it wasn't refurbished by them.  Ended up having to buy a new phone.
            "
"1120","It¡¯s an easy to use product and was great when it lasted. Within a few months it wouldn¡¯t charge at all... the port is broken and now we have to get a new phone for my boyfriend.
            "
"1121","Came as expected, bought this for my mother and uncle, it works good for them as they don't need a high quality smartphone.
            "
"1122","My son loved the phone but not the color. Its more like a turquoise or teal rather than a true blue. Rather than return it I let him order a dark blue and black case.
            "
"1123","I tried an android and that didnt cut it for me.  I went back to iPhone for all the apps i had collected and was able to just plug in my phone and it did the rest and EVERYTHING was there .  Thank goodness it worked.
            "
"1124","Overall, quality is pretty good, just camera/video shutter sound cannot be mute, which means it's Japanese model, not US model, you can not change it by OS or regional, it was set by F/W.  And, It doesn't mention on production description.
            "
"1125","Phone won't hold a charge. Tried to replace battery, and someone had installed an off brand battery and used double sided sticky tape that was nearly impossible to remove. had to take phone to Apple dealer to get a new battery installed and it still won't hold a charge for very long. phone works okay other than that.
            "
"1126","Well made and works great
            "
"1127","I gave my sister this phone for her birthday. She has only used it for 1 month and I it no longer working. What can I do now?
            "
"1128","it is a good phone. I am having a good time learning to use my first iPhone.
            "
"1129","I didn't really like the color of my other 5c (yellow) that much so I'm glad I got this. Good color. Came just in time!
            "
"1130","Phone came in 2 days earlier than delivery date. Phone looks great and charged up. It works great so far!
            "
"1131","DO NOT BUY BEFORE READING. The Iphone stopped working after 6 months,,, it actually swelled up from the inside although my wife used it very rarely. After sending it to  Apple they told me  it was first registered through itunes in 2013 although I bought it in 2016!!!,, so they cannot repair and honour any kind of warranty as for them it was a 3 year old device. And I had it for only 6 months. So buying this is a gamble and I will NEVER buy  refurbished again! Very disappointed!!!!
            "
"1132","Pleasantly surprised. Was expecting the phone only but it came with a charger and case as well. Satisfied!
            "
"1133","I was devastated when I dropped my phone in the toilet so when I ordered this one I wasn't sure what to expect. I got it fast and it was like new! I've had it now for several months and haven't had any issues.
            "
"1134","Looks like new and so far works like new.The phones came with a a generic charger and cable but does not come with headphones.
            "
"1135","It did not work as expected and I had to return it.
            "
"1136","The only problem I had was trying to get the old phone data transferred to this one. I don't want to go into all the details but one of the final steps to transfer data is that the phone's seller has to be verified or it won't work. Mine wasn't and I tried multiple sources to attempt to get it working, but no dice. Otherwise the phone looks and acts like new.
            "
"1137","EXCELLENT
            "
"1138","Phone came in great shape and charges fast!
            "
"1139","I feel very disappointed about this product after I tried all means but failed to turn off the camera sound. The iphone was originally from Japan. What a shame!
            "
"1140","very nice / good phone
            "
"1141","Works like a charm. No scratches or dents. Very happy with it..
            "
"1142","Purchased for my daughter. Works great with no problems and was packaged well.
            "
"1143","Good product
            "
"1144","The phone worked wonderfully for a refurbished. My daughter lost her iPhone 5c, l decided to replace it with a used one, best decision ever made.
            "
"1145","I love my new phone!! It works great, came in a great condition as promised like it was brand new. Great purchase! Would recommend this company to everyone!!
            "
"1146","Bought this for my little brothers 18th birthday. He loves it and it was an affordable price!
            "
"1147","All  as promised
            "
"1148","Smaller than the newer phones with all the technology that I need. Works great so far.
            "
"1149","Exelente
            "
"1150","seems to work just fine. the only problem is the battery goes down so fast.
            "
"1151","It's nice to be able to buy an iPhone for not as much money and still know that it will work well. Buying this was just like buying a new phone. It's in perfect shape.
            "
"1152","I bought 2 of these. 1 works ok, but the second was always trouble with the touch screen. Then it was dropped on carpet and the phone broke in half. The screen came completely off the phone. I sent a report to file on the 90 day warranty and never heard back. Wouldn't order again. Waste of $200
            "
"1153","My first iPhone doesn't have iOS 11 but I like it very fast. It's not the latest greatest iPhone but you won't be disappointed
            "
"1154","Great phone, good quality and in very good condition upon arrival.
            "
"1155","Certified refurbished my butt.  Phone just showed up DOA and will not charge with 2 different chargers.  Somebody must have been asleep when they were certifying this device.
            "
"1156","After 3 month the phone batter died and started swelling busting the iPhone screen. DO NOT BUY THIS, IT's a Scam. Apple certified refurbish my balls.
            "
"1157","Bought this phone and it died 6 months later.  No warranty after 90 days.  If you buy refurbished be sure to get a 1 year warranty.
            "
"1158","Went to Verizon to get SIM card and service! So far it is working GREAT!
            "
"1159","Worked fine for a short time,  now the screen has problems.  Outside the return time, so I guess I have to pay apple to fix it or buy another.
            "
"1160","works Great no scratches  awesome purchase I highly recommend.
            "
"1161","Front facing camera came broken and unable to zoom. Top portion of touch screen did not work correctly. In process of return and pretty bummed.
            "
"1162","Had it for a few months. Only app that glitches is Youtube, but its just orientation fix. Everything works well and battery life would last you all day
            "
"1163","Please everybody, do not buy those refurbished products. My experience is, I bought one and used it for three months and then the phone was not connecting to the network. I took it to Apple Store and it was confirmed that the phone was locked from Japan and it seems it was stolen.... be careful !!!!!
            "
"1164","Please, I need some help. This cell doesn't work wellThe casing is scratched and dirty, the carger doesn't workI demand another cell phone because I've been cheated on
            "
"1165","1) IT DOESN'T WORK WTIH MY T-MOBILE CARD AT ALL, SO I CANNOT USE IT AS A PHONE2) IT STARTS TO TURN OFF AUTOMATICALLY AFTER A MONTH, AND I WOULD BE MOST HAPPY IF I CAN RETURN THE PHONE.IT IS SIMPLY NOT WORKING AS A PHONE VERY WELL.
            "
"1166","Works fine, does what I need it too. Coming from An android I'm not really sure what I was expecting.  Just hoping it lasts longer than my last few phones did
            "
"1167","The phone came with an Apple charger.  It works, and looks brand new!  I couldn't be happier with my purchase.  Oh, and my wife is jealous of the pretty green color!
            "
"1168","The phone came on time and had no cosmetic damage. Internal damage, yes. As stated, refurbished and checked by a human, ...jury still out on that one. The phone constantly froze which caused me to constantly have to hit the lock button to start over. Sometimes, random buttons would key themselves almost as if a ghost was tag teaming me with the phone. Will def have to send back.
            "
"1169","Had the phone almost a month and no problems so far.
            "
"1170","I really like my phone, says refurbished on line but sticker says new.. I would believe it is new. Took longer than expected to update but that is the world we live in these days I guess!
            "
"1171","Excellent product and excellent seller very satisfied!
            "
"1172","Not a bad phone - a little slow in the Wi-Fi department. Otherwise is does a basic job.
            "
"1173","Perfect! I received the unit without any scratch. It looks as a new product.The phone works perfect!
            "
"1174","Great phone and fast delivery. No problems at all getting it onto our AT&T network either.
            "
"1175","From my week of experience I love this iPhone.  I upgraded from a hand me down iPhone 4.  It's been a seamless transition.  Buying a refurbished iPhone gives you the same service as going to the Apple store to buy one.  Great phone at half the price!
            "
"1176","Greast
            "
"1177","Good dealer the phone was exactly what I expected it to be in work perfectly
            "
"1178","great product , beautiful,  no scratches, and perfectly functional outside US with a GSM band. battery duration is perfect.
            "
"1179","Would be careful. At least from the seller I bought from the phone wasn't anywhere near what you'd expect from a authorized refurbished product, but the price was good. Worked out fine since it was a replacement for my daughter, otherwise would have gone back.
            "
"1180","This phone glitches up whenever I try to use the internet. Such as waste of money. I used the phone for a total of 30 hours. I hated it so much I went back to my old android phone.
            "
"1181","As described would do business again, super-fast shipping, & great price!
            "
"1182","Returned item. Did not activate on ATT network while in the ATT store with clerk.
            "
"1183","It's perfect perfect perfect I was scared battery would suck or aux would work or somethin it's perfect
            "
"1184","Exactly as described. It was in perfect condition aesthetically. I just needed to update the apn settings for Bell Mobility.
            "
"1185","It came just as advertised and works perfect!!
            "
"1186","got this for my son for his birthday it was great. he loves it. I was able to get his Metro pcs activated on this phone
            "
"1187","Arrived with a yellow stain in the middle of the screen, It looks like it started to fail.No headphone, and not an original charger.
            "
"1188","Gave this as a gift to a friend in the Philippines, works perfectly with no issues, Certainly as advertised, I had to provide an iphone ear phones however this seemed reasonable for personal hygiene. With 32 gigs of memory I saw this as added value and a great deal as this person likes to take a lot of pictures with the phone..!
            "
"1189","This phone only worked for about 2 weeks.  Unfortunately, I had to send it back.  Fortunately, I got a full refund.  The phone looked good and worked well initially, but then the screen began moving like an old tv that needed its antenna adjusted.  After a few days of that, it plain old wouldn't boot up or accept a charge.
            "
"1190","Good phone. Works and is handy as a second phone.
            "
"1191","Phone was for my 9 year old daughter, and it arrived in brand new condition.  There was not one mark on the phone, awesome price.
            "
"1192","worked perfect
            "
"1193","Very satisfied looks brand new  no scratches or nothing works perfectly fine so far il update if I have any problems but so far so good!
            "
"1194","Was exactly as it looked and was described! I love it. It's working grew and came in the mail sooner than expected!
            "
"1195","I was a little wary about buying an iphone on Amazon, but I wish I would have done this a long time ago. Works perfectly and saved me so much money.
            "
"1196","Received a locked Verizon phone- very disappointed. Back it goes!
            "
"1197","excellent product, just put the chip inside and is working, as described. No failure at all, after 2 months.
            "
"1198","I love it; and use it daily.
            "
"1199","Decent condition however the screen is loose on one side. Still functions. For the money I would not do it again.
            "
"1200","Touch screen is not that responsive as my old phone, but I dropped my android int he toilet and needed a new phone ASAP. It is what it is.
            "
"1201","Arrived on time, as advertised, works well on GSM network. After SIM installation followed on-screen instructions to activate.
            "
"1202","As expected <U+0001F44D><U+0001F3FB>
            "
"1203","excelent product, it was a gift for my GF and she loved it! Thnx
            "
"1204","excellent product. very responsible seller
            "
"1205","Love it!  Perfect size with great features. No problems, works perfectly and at a great price.
            "
"1206","So far seems like a very good purchase! Very lightly worn, almost like new, works perfectly, the battery lasts long enough. Good!
            "
"1207","Apple quality as expected: Excelent!
            "
"1208","Never work
            "
"1209","mines came brand new in it's original case an plastic wrap, can't beat that for a refurbished purchased.great phone enough said.....
            "
"1210","Decent phone so far, came and looked as expected.
            "
"1211","exelente
            "
"1212","excellent
            "
"1213","Great!
            "
"1214","Phone was in great condition when I first got it - looked nice, worked well. Maybe three weeks later the touch screen started spazzing out for no apparent reason, now it's just a pain to work in general. Really regret getting this phone in the long run.
            "
"1215","Came without any ring/text sound!
            "
"1216","came with a few scratches. Noticeable used.
            "
"1217","Battery doesn't hold a charge and phone will not silence when taking pictures. Bummer
            "
"1218","came like new recommended
            "
"1219","I purchased this iPhone and within one week it stopped working completely. It would not switch on no matter what I did. I did return it and am expecting a full refund so that part of the product service was good.
            "
"1220","good product
            "
"1221","Received on time, product was as described, very happy with purchase, would due business again
            "
"1222","I love it!
            "
"1223","GREAT PHONE
            "
"1224","Great product! Phone came in excellent condition and was ""truly"" unlocked so I was able to set my daughter up with Cricket Wireless.  Thanks!
            "
"1225","This is a great phone but The battery needs to be recharged fairly often.
            "
"1226","the phone is excellent but the charger didn't work well, had to buy a new cable
            "
"1227","Awesome
            "
"1228","Great phone. Use it for business. Why spend $600+ on a brand new phone, when you can buy this?
            "
"1229","Could not make any calls and texts weren't going through at all. Had to return it. Very disappointed
            "
"1230","Got this for granddaughter, who is very satisfied with it.
            "
"1231","Exactly what I'd hoped to find... and at a great price.
            "
"1232","Phone in excellent. New shape.Issues: 1. charger is not working. Heats up fast. 2. When switching to silent mode from side. Makes a loud vibrating sound when switched on.
            "
"1233","good for the cost and model
            "
"1234","Works for Metro PCS ... You have to go to the store because switching the sim is not enough. They have to make a manual change
            "
"1235","Exactly as described. Looked brand new. Quick shipment
            "
"1236","Extremely pleased with purchase!
            "
"1237","Excellent conditions. Phone is working great.
            "
"1238","Exactly as described and works perfectly
            "
"1239","We have only had this phone six months and it completely died.
            "
"1240","Should have never bought it. It will not hold charge
            "
"1241","Exactly what I thought I have other Apple products. Got with gift cards and a great deal.
            "
"1242","My son loves it!  Great price.
            "
"1243","Less than one year later, the microphone on the device is no longer working.
            "
"1244","Good mobileOld model is amenable to hand.It is small.
            "
"1245","nothing came with it, no info or anything
            "
"1246","To begin let me assure you I was skeptic,- I did not think that the phone would work normally. But to my surprise, I have yet to find any defects! Everything works like normal. I also have a 5C that's new from sprint so I can compare. For the price, the 32 GB is a steal of a deal. And its unlocked so you can use it even without a sim. But you won't be able to unlock the phone without a sim. So here's what you do: Take a sim from another phone  that's activated and one that fits of course. Use it to active the phone and get to the home screen. Once there you can just remove the sim and place it back in the original phone. Your phone will work for everything apple ID related: facetime, text, etc. I bought this phone for my grandfather (I put a case on it so he doesn't know its pink haha) so he can take it overseas and put a sim in it and use it there. In conclusion great product if you are a bit tech savvy/ do your research on how to use an unlocked phone to its max potential
            "
"1247","I brought this for my brother no complains. Works for me.
            "
"1248","the phone battery doesn`t work properly and the charger I was sent was a generic one.It lasts a lot to charge and the battery phone burns out quicklyI wrote to the seller but they told me to reset the batteryDon't like it
            "
"1249","PERFECT GOOD ITEM
            "
"1250","Perfect paired easily with a prepaid plan for my daughter.
            "
"1251","No problems so far. Worth the money I spent instead of having to buy at full price.
            "
"1252","The phone was in good condition and worked well.
            "
"1253","excelent
            "
"1254","I like it. Thanks!
            "
"1255","Very good condition, unlocked
            "
"1256","The phone crashed twice since I bought it (8 days ago). The battery life is quite short. I would not buy again from the seller.
            "
"1257","It did not come for a GSM network, it came for the Verizon network so I had to return it.
            "
"1258","awesome price. worked for a good 6 months until the battery failed.
            "
"1259","Your above average used iphone 5c.  Unlocked, used it with GSM tracfone sim card.  Works perfectly.  Would do it again.
            "
"1260","It was a little scratched up on the back but, overall.... this was a good buy.
            "
"1261","It came as expected. Worked well. Probably could have gotten it for cheaper elsewhere, but it was my choice to buy it :) No defects.
            "
"1262","Have had this phone for eight months and all working well.
            "
"1263","Excellent buy. No issues whatsoever. Like new phone.
            "
"1264","Brand new phone.  Excellent value to replace the one we broke.
            "
"1265","Very good buy!!!!
            "
"1266","Purchased for my girlfriend. Everything seems as descriped, pretty much like a brand new Iphone but in a much lower price :p Usable in Tmobile at least, and have 4G avaible.
            "
"1267","bought it for my husband - he loves it!
            "
"1268","I am very happy with it. It was in excellent  condition and woks very good!
            "
"1269","It works perfectly like a brand new one. It came with the charger also.
            "
"1270","Awesome product came exactly as the picture, way better than buying. Brand new phone from the store !
            "
"1271","A month in and NO problems. Wish it would have came in better packaging, and with a SIM card slot key. Overall its a great buy. I was kind of nervous to purchase this, but glad I did, saved me some money. Will be getting another soon.
            "
"1272","my daughter likes how the case fits the iPhone and its quality made.
            "
"1273","iPhone 5c from wireless2go came looking new. Its been a week or so with this phone and everything's going smoothly.And 16gb is plenty of space for me.
            "
"1274","I am very happy with this iPhone purchase. It took less than a minute to hook up.
            "
"1275","Was a gift for someone. So far they love it and are enjoy this product.
            "
"1276","great product
            "
"1277","it works well they. Only problem i have is the menu button will swivel on me. but that's what you get for a refurbished phone i guess.
            "
"1278","Arrived right on time and so far so good! No complaints, phone came in perfect condition generic packaging. A Lightning cable and brick were in the box as well.
            "
"1279","Great phone! Came quick and is like brand new! Have only had it for a few days, but so far so good!
            "
"1280","Phone came in great condition and worked with my att SIM card, everything works well
            "
"1281","item arrived damaged and the screen was coming apart.....bad
            "
"1282","bought this for my son. he loves it. never had a problem. great buy
            "
"1283","<U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D>
            "
"1284","This product broke less than two months after purchase. It literally fell apart. I will never purchase from this seller again!
            "
"1285","Product was not working as soon as I received it. The screen had a white streak and nothing else could be seen. The return was done as soon as I shipped it back without any problem. I guess it was just my bad luck because I ordered another one and it worked perfectly. They are refurbished so I don't want my review being the reason you don't get this phone. The second phone I ordered worked great and still does. Just want people to be aware that sometimes this happens and at least I got my refund without a problem and the second one I ordered was working fine.
            "
"1286","my daughter loved it
            "
"1287","The cellphone only last One month.The battery only works 1 hour, we changed the battery twice for a new one and does not work anyway. I think the problem is the circuit board.
            "
"1288","works great
            "
"1289","Awesome for my 10 year old... just didn¡¯t know it didn¡¯t come with a SIM card whatsoever
            "
"1290","k
            "
"1291","So far so good!
            "
"1292","great phone
            "
"1293","Very nice and quick seller (Breed). Problem is that the phone was dead fromthe biggining.It never start. Only solution I found was to send it back and ask for a refund.
            "
"1294","don't know how to get the back off , it didn't come with that info
            "
"1295","I am happy with,i like it.
            "
"1296","The phone is great. Just as advertised. Thanks!
            "
"1297","Had a few hair line scratches, but over all happy with this phone!
            "
"1298","Very satisfied with this purchase.
            "
"1299","very very nice!
            "
"1300","Received defective item. All buttons do not work, power volume!
            "
"1301","came on good. flawless.
            "
"1302","This is amazing i have my doubts about buying a refurbished phone, but let me tell you that i am very pleased with it, it looks like brand new, couldn't find any scratch or dent. it also came with the original charger.
            "
"1303","Awsome, flawless works great with ATT. Like new very happy
            "
"1304","Just as described! Great Condition!
            "
"1305","Didn't work on arrival<U+2639><U+FE0F>
            "
"1306","The phone was shipped as promised with no visable wear.  It works perfectly.  Thank you!
            "
"1307","plan to purchase another!
            "
"1308","Thank You!
            "
"1309","Worked for only 3 months.
            "
"1310","I wish apple would keep making this exact model. I don't want my phone to go extinct.
            "
"1311","Looks and works like its brand new. Fully recommend it.
            "
"1312","Good as new, no issues at all.
            "
"1313","Good price! Good product!
            "
"1314","Phone arrived in perfect condition, havent had any problems, works flawlessly! Love it
            "
"1315","Perfect deal u don't wana miss
            "
"1316","Wasn¡¯t unlocked at all, not worth the hassle
            "
"1317","great
            "
"1318","Phone did not ever power on. I charged it for 5 hours.. I was so at an inconvience. Not happy at all. still dealing with the matter.
            "
"1319","The phone works okay but the charger came damaged.
            "
"1320","Like it was new. Thanks
            "
"1321","good
            "
"1322","i was a bit hesitant to buy this reading some of the reviews, but I ordered one for myself and one for my husband and so far they have been fantastic.  They are refurbished so of course they don't come in the original packaging or with earbuds or stickers but for less than $200, who cares?  The phones had no scratches or visible signs of wear and work perfectly so far.  Again so far they are working perfectly. I would definitely recommend this to someone who doesn't care about having the latest iPhone and doesn't want to pay to do that dumb leasing thing they all want you to do anymore.
            "
"1323","My wife really like it
            "
"1324","It's beautiful, looks brand new, and everything works just fine.
            "
"1325","Brand new looking!  Brand new working! Wonderful and catchy to the eyes!
            "
"1326","Came fast. Looks and works great.
            "
"1327","Great first phone for my grand daughter.
            "
"1328","Item exactly as described came within a couple days way faster than expected
            "
"1329","Firstly I was a little nervous about this purchase as I have ordered reconditioned phones before - for myself and family members - and its been a disaster. However, after my bought on release day iPhone 5 failed - and I do use a phone a LOT for work - I opted to give this a shot. And I am very glad I did. Arriving in a day instead of the two that my Prime Membership promises was good and the phone itself even better. If it is used you certainly can't tell. Everything functioned as it should, and the charger plug, lightening cable and headphones that came with it were fine too and it was very well packaged. I saw a few reviews complain about the plain packaging. Why? It's very solid (with more protective foam than my straight from Apple Day One phone had) and does the job.
            "
"1330","Great condition. Working perfectly , thanks!
            "
"1331","Came in two days, worked like a charm
            "
"1332","very good
            "
