"","x"
"1291","Phone works great only thing that was bad was I had 2 day shipping and it took a whole week also the picture has a iphone box charger and headphones but I got only a plain white box with no headphones only charger overall love the product
            "
"1292","the Phone itself looked great and everything works as it should. That being said! the battery life was only 75% so it needs to be placed on the charger throughout the day. for the price paid it should have been much better
            "
"1293","They gave me a bad phone it wasn¡¯t unlocked at all !!
            "
"1294","Horrible phone, your better off paying $100 more & buying a brand new 1 from the Apple store, internet never worked on the road, at 1st we thought the problem was the phone provider, until v changed the chip to another phone, daily we had switch off & switch on the phone for the internet part to work.
            "
"1295","Perfecto
            "
"1296","El telefono esta en muy excelentes condiciones, muy satisfecho de la compra.
            "
"1297","Perfect!! No problem at all and it was like new!!
            "
"1298","The sound messed up on this approximately 2 weeks after I got it.  It's all static and garbled so no one can hear what I say.  I have to use speaker phone and that doesn't even help much.  I had it in a lifeproof case from the moment I opened it so nothing at all happened to the phone.  It was screwed up from the beginning.  Refurbished is a joke.  Don't buy APPLE's refurbished equipment!  IT'S BROKEN!!!  Wasted a LOT of money.
            "
"1299","My daughter loves it everything works on the phone
            "
"1300","The phone can not get any network connection after 6 months of useApple is telling me that there is no guarantee on this phoneThis model number had manufacturing issues but Apple won¡¯t exchange the phone
            "
"1301","I was hesitant making this purchase (as a gift) after reading the reviews.  Since it comes with free return, I decided to give it a try, and glad that I did.  It's piratically brand new, and it's been working like a new phone.  I will update this review if anything comes up.
            "
"1302","Worth the purchase for it being half the normal price. My screen was perfect and all buttons and speakers work as new. Using it right now and so far there hasn¡¯t been any glitches or crashes. Paint on phone is scratch less also..
            "
"1303","This phone was made in Hong Kong and is an iPhone knock off. Stopped working after 3 1/2 months won't do anything.
            "
"1304","Great phone, like if it is a brand new phone.
            "
"1305","Product was in great shape, works as expected. Having issues with the charger cable, and still haven't got a solution to it. I didn't want to return the iphone just for the defective cable. I would be nice to get a new cable to replace the defective cable.
            "
"1306","I had zero issues whatsoever with the phone as far as connecting with my mobile carrier. The battery life is phenomenal and the phone is working up to the standards.
            "
"1307","It¡¯s the real thing but mine came with scratches on the corners and you can tell it¡¯s refurbished because the screen don¡¯t show colors as good as the new ones i compared it with my friends iPhone 7 they was the same except the screen
            "
"1308","The Phone came practically brand new! Also it says 32gb but came with 256gb!! No scratches no scuffs no problems! Will have to see how it goes moving forward but for now it¡¯s a steal!
            "
"1309","The iPhone 7 is awesome my son uses it he loves it he has no problems.
            "
"1310","Wish I knew the battery life before I purchased (was in the low 80s percent), but overall it is still working as a good back up phone.
            "
"1311","Solo pude usarlo 1 dia, las personas que me llamaban no me escuchaban bien, mucha interferencia se escuchaba. Me comunique con el vendedor y lo recibiran de regreso, espero que se haga efectiva la devolucion del dinero.
            "
"1312","I had no problems with the phone or deliver. It was exactly what they said it would be
            "
"1313","THE CAMERAS DOES NOT WORK AND I CANNOT SEND IT BACK TO YOU BECAUSE I BROUGHT IT TO BRAZIL AND YOUR FREIGHT DOES NOT COVER THE FREIGHT BACK FROM BRAZIL. I AM WAITING FOR THE PRICE TO FIX IT FROM A BRAZILIAN TECHNICIAN. DO YOU MIND TO PAY IT FOR ME?
            "
"1314","Works great Thank you
            "
"1315","Phone came in a cheep box with a cheep charger and no head phones ,even though pitcher showed head phones with the phone.Other than that... phone looked brand new.
            "
"1316","I like how much memory it has but it doesn¡¯t have headphones jack so you have to buy an adapter for headphones but it uses the charger outlets so you can¡¯t charge the i7 and listen with headphones at same time.
            "
"1317","The iPhone is not working well. It has lots of problems with the signal. My old iPhone was better... went to a Mac station and they didn¡¯t give me a solution. Not happy at all with this phone... :-(
            "
"1318","Purchased for my wife for Christmas. Put her sim in and it¡¯s either searching or has no service. Tried my sim and same outcome. Put both sims back in original phones and they work fine.
            "
"1319","Good product!! Thanks!
            "
"1320","After receiving this phone, took it to Apple store becuase it had trouble locating a wifi signal.  Was told I phone 7s have a hard time finding wifi signal??  Sent phone back to seller.
            "
"1321","OK
            "
"1322","Great phone the one I received battery life is low 84% capacity.
            "
"1323","lovely phone
            "
"1324","El telefono excelente condicion fisica, pero dice que no esta desbloqueado para mi compania telefonica. Se supone que venia completamente desbloqueado. Que se puede hacer? Ya el telf lo tengo en venezuela.
            "
"1325","Very good deal for a great phone needs battery cace
            "
"1326","Esta en excelentes condiciones, casi nuevo, la bateria dura muy bien, y funciona mejor, gracias, excelnte vendedor. Gracias.
            "
"1327","received this phone on time and cosmetically it looks great, but the home but when pressed you can feel something moving with in side the phone, with this being said I will be forced to return.
            "
"1328","Great iPhone, came on time, nice clean finish
            "
"1329","The battery was poor two weeks after purchase.
            "
"1330","Speakers don't sound very well rest of phone ok
            "
"1331","Arrived quick! Phone has absolutely no flaws and is working great! I was skeptical about buying a refurbished phone but this item has proved me wrong! Extremely happy with purchase!
            "
"1332","I ordered two gray 256gb for my wife and I. I received 1 that was not unlocked as advertised and 1 pink 32gb. You get what you pay for I do not recommend this at all.
            "
"1333","Not much of a ¡°professional inspection ¡° as the charging port was broken so unable to charge phone and turn it on. No problem with returning phone and getting a refund.
            "
"1334","Can¡¯t use product doesn¡¯t work.
            "
"1335","Bought this phone in December.  Last night it stopped working. Never fell in water or on floor. I recommend pay extra and buy brand new. Refurbished is not good.Waste of my good earned money.Do NOT BUY. Do Not buy.
            "
"1336","It's good I like it
            "
"1337","My daughter saved her money for a new phone it did not disappoint
            "
"1338","The phone is good but the back is so scratched up and one of the speakers only work and the battery dies so fast. I wouldn¡¯t recommend it
            "
"1339","Go for new phone instead of Refurbished... Not at all recommended... Battery life is worst and display is not smooth enough....
            "
"1340","iPhone was in fine condition but was not unlocked.
            "
"1341","works fine with my card, had it for a month or two no problem, one blemish on screen protector but not on the pixels so idc
            "
"1342","Evidently the microphone and speaker do not work at all!Its like they are not there.Poor quality checks clearly by this seller and no quality control!WILL be returning!
            "
"1343","The phone didn¡¯t want to turn on and I send it back for repair... when second phone arrived it didn¡¯t want to activate! I¡¯m asking them for money back but they are saying it¡¯s not possible at this time!!????
            "
"1344","the battery has only 83%, the phone does not look like a new one, there are a lot of scuffs on the screen, minor scratches, there are chips on the sides. In general, only 3 stars, not more.
            "
"1345","Good
            "
"1346","The phone came with visible scratches on the back.
            "
"1347","Few hairline scratches on the back.  Some impressions from an old phone case were visible at the bottom. Came with a very nice screen protector. Also came with charger and charging brick.
            "
"1348","Works excellent but it have a little scratch in the back
            "
"1349","When I received the phone it looked great everything seemed to be great until I answered a phone call and could barely hear. The only way to hear on a. Call is to have it on speakerphone
            "
"1350","It is for my mom and she loved it. We already setup everything and she already start using:)
            "
"1351","Muy buen producto
            "
"1352","Very happy with my purchase.I was pleasantly surprised how easy transferring my data to it.Previous iPhones were not as easy.
            "
"1353","I was very happy that it arrived on time!
            "
"1354","I have a lot of issues with this product. It's glitchy and has issues with connectivity and sound quality. It does not seem ""refurbished"" at all.
            "
"1355","Works great overall, but the cheap third party display is quite noticeable
            "
"1356","Devuelto estaba danado
            "
"1357","GSM IS NOT UNLOCKED, please check and unlock the device, The iPhone was great and all but I had a hard time unlocking the device. I had to go through a lot of carriers to unlock it.
            "
"1358","Very Very Upset. Bought an iPhone for my daughter for Easter. $300.00 later received a phone w/a cracked screen and the top edges are chipped as if it's been dropped several times..
            "
"1359","We have it for a while and battery keep running out so fast. Like 3-4 hours. could not use it on the road. stay away with refurbished stuff
            "
"1360","I bought 6 phones for work, had to send 4 back for one problem or another. now less then a week of the return time being up another one is not working
            "
"1361","Great Product! Great Seller!
            "
"1362","Phone is not truly unlocked and cannot be activated in my plan. Representative be seemed to not care and told me the Amazon ad states that in the ¡°last bullet¡±, which does not. Would not recommend!!
            "
"1363","It is good quality
            "
"1364","The phone is good condition. It arrived on time and exactly what I wanted. It doesnt come with headphones just charger
            "
"1365","Once I tried to use camera, the front one is working perfect however whenever I try to use rear camera never comes in, doesn't work at all, tries to reset an even update to latest sofrware and is still not working, I really need help!!!
            "
"1366","Look very nice and work was very nice I'm happy
            "
"1367","Quisiera saber donde puedo hacer un reclamo compre un celular y la bateria esta danada solo sirve si esta cargando al desconectarlo se apaga y vino sin audifonos.
            "
"1368","I like it, works great, 90% of battery life was a little disappointing, but for the price.. it¡¯s a good purshase... I love the phone.. and it does looks like new
            "
"1369","The phone looks brand knew. I appreciatehow the phone was packaged carefully. A screen protector was in tacked and a protector for the back of the phone was in tacked too. The iPhone was purchased for my son. He is happy with it, so it's a hit.
            "
"1370","Phone is not working what so ever! I¡¯m extremely upset. I¡¯ve contacted Apple and they tell me they can¡¯t do anything on their end. Extremely stressed and unsatisfied.
            "
"1371","Worked perfectly right out of the box.
            "
"1372","I did have to return this item. I received the device and it was in good condition but there was a defect and the device would not read any SIM.
            "
"1373","The screen is not working well
            "
"1374","The internal antenna was broke and would not receive service. Had to take it to Apple to be looked at only to have to buy a new phone to have a working phone. Not worth it.
            "
"1375","Good
            "
"1376","EVERYTHING ONLINE IS A COMPLETE LIE
            "
"1377","Boot up was really quick, got it set up all on the same day I got it & even the packaging was stellar l.
            "
"1378","Looked good. Battery dies after months of use.
            "
"1379","this is a very good phone. works just like new and i am completely satisfied. must have !
            "
"1380","The features and the camera is excellent
            "
"1381","Received earlier than expected, so far I like everything about the phoneI¡¯m very excited.
            "
"1382","The phone didn't work at all. I stuck it on the charger, and it looked like it was turning on bc I could see the apple logo. Then it turned off and repeated this process without ever letting me use the phone.
            "
"1383","The item didn¡¯t work. I won¡¯t ever buy another cell phone from amazon
            "
"1384","I'm happy and satisfied with the product. Best seller!!!
            "
"1385","Touch screen not working sometimes
            "
"1386","Does not work as advertised. The model has been categorized by apple as defective and the seller did not disclose this. Do not buy. It will stop working suddenly.
            "
"1387","The battery is not good
            "
"1388","I tossed my phone in the trash!!! It crashed and never turned on!! You owe me my money for selling defective product.
            "
"1389","This product works amazing!!! So much cheaper than going to the phone company and battery life is unmatched since switching from my 6! 15/10 would recommend!!!!
            "
"1390","The phone came with no scratches and it came with a case and glass protection already. Im using about 2 weeks and its working just fine. I¡¯m using my in Brasil with VIVO. The only problem is that it came with no headphones and it needs an adaptor.
            "
"1391","Awesome phone just like new little bubble in screen but barely noticeable and minor scratches. Just like new! Have to order with the best rated seller, there are a few different make sure you specify this in your order!!
            "
"1392","So far it works pretty well for me but there are some issues here and there but overall it¡¯s descent.
            "
"1393","I returned that phone because I couldn¡¯t activate it, it looked like if it was locked or Verizon didn¡¯t liked that phone
            "
"1394","Awesome.. very happy with my purchase
            "
"1395","The phones are pretty good but sometimes the phones screen freezes and I have to restart the phone. And the charger wire it came with doesn¡¯t work at all.
            "
"1396","It was a present for my daugther, the first hours the iPhone works well but then it can¡¯t get the carrier signal and was serching signal all the time and it was out of Service for phone and internet all the time. It don¡¯t works any more
            "
"1397","This phone completely crashed after only 5-1/2 months of use. If you purchase this, you better be prepared to replace it for about $320 (that¡¯s from the Apple store).
            "
"1398","Broke down after three months and two days, just outside the 90 warranty and there's no comeback. Just pay the extra few bucks and get a new one that has a warranty..
            "
"1399","Horrible purchase! Did not work with Verizon or Sprint! Came scratched and charger did not work! DO NOT BUY!!
            "
"1400","There Were No Scratches It Looked Brand New Performance Is Speed And The Camera Is Unbelievably Good
            "
"1401","Love this phone! Was scared to get an iPhone offline. But it¡¯s absolutely perfect for my needs and works great! No problems, very happy.
            "
"1402","Phone works great. Got it in perfect condition, no scratches or cracks. I have had no glitches or anything so far either and it's been about a month so far.
            "
"1403","Like it
            "
"1404","Worth it
            "
"1405","Muy bueno llego sin problemas, esta en perfecto estado
            "
"1406","The phone came in perfect condition, as if it was brand new. Though the charger and lighting cable aren¡¯t original.
            "
"1407","I loved it . Only thing wrong is it look like someone opened my phone box <U+0001F644> . Other than that NO problems at all <U+0001F493>
            "
"1408","The phone was intact but the box destroyed as well as the screen protector. Little screen shards were all throughout the package.
            "
"1409","Awesome
            "
"1410","el Altavoz viene en mal estado, por lo que no es escucha bien a la hora de hablar por telefono o reproducir un video, audio o lo que sea...
            "
"1411","The iPhone is perfect, was shipped on time and all functions are ok. But when I received the box it cames without earphones, so I don¡¯t know if this where not included or they just didn¡¯t where shipped with the iPhone.
            "
"1412","I love my new phone.  it was easy to hook up to my carrier.  this was an upgrade from a 5 to a 7.  and I am so glad that I did.
            "
"1413","Fue la peor compra que eh realizado, pague 380 por un iPhone 7 Silver y me enviaron un iPhone 5s. Llame a reclamar y no me dieron solucion y perdi mi dinero.
            "
"1414","battery charges up to 100% but runs down within 4-5 hrs with minimal use . ordered new battery but someone damaged the screws and thewas sent back
            "
"1415","Received a broken phone
            "
"1416","I have a Verizon account and even though phone was unlocked, couldn't hook it up with Verizon.Total waste of my money and my time!!!!
            "
"1417","Lovee how cheap it is for a whole 128gb which is so much!!! Everything feels pretty new but Live Photo¡¯s don¡¯t function for some reason:/
            "
"1418","Product as described. Works like new
            "
"1419","Phone came in good condition for a refurbished product. The only downside is that there was no charging cable (USB to Lightning) that came with the phone.
            "
"1420","He mentions that the product is unlocked, when in fact it is not. The product was not in the best conditions, it had not original parts.
            "
"1421","Replaced my temporary phone since my iPhone SE broke had it for a few months now and it¡¯s worthy of 5 stars
            "
"1422","The phone is in terrible condition of use although it was really clean but every time the phone just restartes by it self and the last time it did that the phone never worked it was just a waste of time and money .
            "
"1423","He tenido problemas con el articulo, por que el Iphone 7 tiene recalentamiento, aparecen algunas manchas en la pantalla y se distinguen dos fracturas en el cristal.
            "
"1424","The phone came in perfect condition! No problems. I ordered the rose gold cause it was cheaper but when I got the package it was a gold one. (Which I wanted all along but rose gold was cheaper) Very happy!
            "
"1425","horrible experience, iphone works just 1 week, the only good news is that they refound all my money.
            "
"1426","Purchased for my son, it has had problems from about the second day.
            "
"1427","Ir you are hoy form usa do not buy it. They do not have international warranty and the cellphone fail very often.
            "
"1428","Only issue is I have a black mark on my screen that you can barely notice unless the brightness is down. Also my charger I received (the part you plug into the wall) was broken but the cord work fine.
            "
"1429","Phone not working
            "
"1430","Good quality and it works well. But the battery life is about 90%. But if you think about the price, this choice will be good.
            "
"1431","worst ever purchase. I gifted this to my bf. It was working well for 2 months and then the speaker has gone bad now. No proper response from the seller. Nor from amazon
            "
"1432","I received all OK
            "
"1433","Great item so far ! It¡¯s working really well.Actually I¡¯m using my iPhone in colombia and works perfectly!I¡¯d buy it again .
            "
"1434","iPhone was OK externally, but I tried 3 different SIM Cards, but it didn't recognize them. I had to send it back and ask for a refund.
            "
"1435","great phone everything works to perfection and unlocked so I give it 5 stars only that does not bring the charger nor the original box
            "
"1436","Exactly what I expected. Few marks here and there but it works perfect and fast
            "
"1437","It was exactly what I ordered. It came on time and there was no problems with it. I love it!
            "
"1438","Met all the expectations
            "
"1439","NO ME LLEGO MI PEDIDO Y SI ME LO FACTURARON, Y AHORA NO ME AYUDAN A RESOLVER EL PROBLEMA!!!
            "
"1440","Birthday present for son
            "
"1441","Amazing . . .  Minimum To No Scratches ,  Fast And Easy Setup .
            "
"1442","Excellent product
            "
"1443","This phone was great right out of the box.  No issues with the ""Refurbished"" aspect...everything worked as advertised.
            "
"1444","El telefono tiene una falla que consiste en que no funciona el microfono ni el auricular al hacer o recibir llamadas
            "
"1445","Flawed device - model A1660 has factory defect and has to be sent to apple for repair. Never should have been sold.
            "
"1446","Works ok, almost like new.
            "
"1447","Thanks for this shop im very happy with my new phone i have 2 days with it, there is no problems !!!! thanks again
            "
"1448","Battery life excellent: 97%No issues of useThe phone need to unlock in AT&T site, i¡¯m no have problems
            "
"1449","It's the best!excellent Cellphone, excellent price, excellent Amazon :)
            "
"1450","Like new
            "
"1451","Not happy at allOut of my expectationThe iphone without the orginal charger and without the headphoneMany scratches on the phoneAnd the phone become heat when i put at the chargerRelly its out my expection
            "
"1452","COMPRA NO AUTORIZADA POR EL USUARIO, USURPACION DE IDENTIDAD, POR FAVOR AYUDE A DONDE PUEDO REALIZAR LA DENUNCIA
            "
"1453","Works fine everything is functional happy with this order :)
            "
"1454","The phone was delivered quickly and is good value for the money paid.
            "
"1455","absolutely loved it haven¡¯t had a proble and it looked BRAND NEW worth every penny!
            "
"1456","The battery life is short.  I noticed that it didn't stay charged long, so I check on the battery charging capacity and it is only 72%.
            "
"1457","<U+00A0>The Phone won¡¯t turn on
            "
"1458","Excellent very satisfied with my new iPhone
            "
"1459","Works perfect!
            "
"1460","The product was as described, no scratches at all, battery with 100 percent health, works in Telcel (Mexico)
            "
"1461","I bought this as a birthday gift for my daughter and it was crap! It was not unlocked! So she could not even use it! I am hoping for a refund!
            "
"1462","It came without the official box and accesories, but the device was like a brand new one. Not even a single scratch on it and it works perfect. Totally recommendable
            "
"1463","Solo detalles esteticos de la carcasa
            "
"1464","So far the phone works really well here in Trinidad. Have no issues wit it
            "
"1465","Paid over 400$ bucks and the damn home button doesn¡¯t work! Bad business!!!!!!
            "
"1466","Best phone from a standpoint of cost. Better than budget Android phones at the same price.
            "
"1467","My son has had this for one month now and really loves it!  No complaints
            "
"1468","It only came with one tiny little scratch, which was expected. But besides that, I pretty much love it!
            "
"1469","Pretty disappointed that the phone I purchased for my daughters birthday was locked. Took it to the store only to find out that it was unusable. Buyers beware!
            "
"1470","Perfecto todo , me agrada mucho
            "
"1471","This product looks great and turns on, but it was completely missing the sim card tray. Luckily, Apple is able to order me one, but with an extra cost. So far I am not convinced that this is a reliable supplier. Hopefully, I will be pleasantly surprised about how well it works, but so far I would look elsewhere.
            "
"1472","impecable
            "
"1473","NO HE RECIBIDO EL PRODUCTO Y APARECE EN EL HISTORICO QUE YA LO ENTREGARON , PERO NO HAN ENTREGADO NADA
            "
"1474","It was awesome. U all should buy it
            "
"1475","It bought this iphone and just one month use an error 4013 shows up and it cant be fix.I never feel so frustrated.Embarasing.  Not recomended
            "
"1476","It has a problem in microphone ... I think refurbished items are not good
            "
"1477","The phone looked new it was unlocked as they said and works perfect
            "
"1478","Very good cel, but i think his gps is a little bit crazy. I will check it in Brazil! But very good stuff!
            "
"1479","Great quality and price, fast delivery . Will buy from the seller again , happy camper I am <U+0001F60A>
            "
"1480","The phone in good condition but it will tell u no service when you put your SIM card it workS when it want
            "
"1481","I like the way it looks and its made my baby girl happy . I would love to have a original charger to come with it.
            "
"1482","It's a blackmarket iphone, couldnt be activatied.
            "
"1483","Well pleased tech is great independent to rely on the info delivered matched the product and works great so way too many compliments to tech
            "
"1484","The cable that came with the phone is not working since day 1.
            "
"1485","Todo bien.  Impecable.  Lo use en Argentina.
            "
"1486","Horrible. In this ""certificate published"" iPhone in a week stopped work modem.Now he is useless, because he does not see the SIM card.
            "
"1487","The phone is still locked to T-Mobile. If anyone knows how to get it unlocked that would be helpful.
            "
"1488","great product!!!
            "
"1489","This phone is not good the battery don¡¯t make 2 hour
            "
"1490","I dislike that fact the the speakers and microphone are broken but other than that it¡¯s a good phone
            "
"1491","This product was great no problem
            "
"1492","just the battery : 80 %the iphone 7 is perfect.Thanks
            "
"1493","Simply didn¡¯t work.
            "
"1494","iPhone was received very fast. The only problem - it was locked by operator. To unlock for use in Russia you should visit operator's site (AT&T in our case)
            "
"1495","There was no IPhone in the box, just cable and power brick and other papers but no PHONE!!!
            "
"1496","Excelente producto, casi todo OK. Solo que no vino con el cargador original.
            "
"1497","I like the fact that there are absolutely no scratches. Completely looks new, responsive touchscreen, and unlocked.
            "
"1498","Seriously exceeded my expectations. Delivery an de arrival were super fast from the US to New Zealand.
            "
"1499","Had to return the phone, battery does not hold the charge.
            "
"1500","This phone came with a scratched screen and back. It looks very used and old. The charger it came with doesn¡¯t work.
            "
"1501","In almost pristine condition.  Battery works good too!
            "
"1502","Funciono la primera semana y despues se dano
            "
"1503","this is a bad product. it is a phone user and very damaging
            "
"1504","I got it it had a little scratch but I just put a case to cover it and it did the job
            "
"1505","Apparently the phone is stolen or lock and they sell it like is unlocked. I want a refund ASAP.
            "
"1506","It worked good at first but now when it gets slightly warm the screen stops working
            "
"1507","This product is not trustworthy and does not have well set up phones
            "
"1508","Came in perfect condition no issues whatsoever thank you
            "
"1509","It's not the phone in the picture and I didn't realize until it was already being shipped.
            "
"1510","Es un telefono reacondicionado y funciono como nuevo.
            "
"1511","This product was supposed to be factory unlocked as it was said in the description but doesn't work. Very disappointment
            "
"1512","The battery life isn¡¯t as well but it¡¯s all good and still nice :)
            "
"1513","El telefono vino en optimas condiciones y funciona perfectamente!!
            "
"1514","The front camera does't work
            "
"1515","Awesome! Phone is like brand new!! And the price is good too. Great product!! Would recommend and also buy from again.
            "
"1516","The phone came with the Sim card slot dented, but I thought that was minor.I made the updated and everything and it worked only 2 DAYS!!! Really bad product, I regret buying this item! I will ask for a re-fund!
            "
"1517","The phone didnt come with the apple charger and the headphones.  The cellphone comes with a Motorola Charger and generic usb cable.
            "
"1518","Good product. It reflects the characteristics. It's 100% work inglese.
            "
"1519","I like the camera a lot and i use it to everything
            "
"1520","great price
            "
"1521","Bought the phone 2 months ago and It came like brand new.
            "
"1522","Good
            "
"1523","Not sure all the things it can do,, but he sure does and he absolutely love it!
            "
"1524","touch assembly is horriblephone freezes every two days.....uggghhhhh
            "
"1525","Great phone!  Buying unlocked phones is always tricky but I've been using this for a few weeks with no problem.
            "
"1526","iPhone is wasn't unlocked.
            "
"1527","Phone was fine now Screen is reflecting the top bar on the bottom and it¡¯s flickering
            "
"1528","Buenos dias, el paquete no me ha llegado a mis manos
            "
"1529","Camera made noise even on silentKeyboard glitchesParts of the touchscreen don¡¯t work
            "
"1530","Phone wasn't as described. Terrible product for the price.
            "
"1531","I like the phone but why doesn¡¯t the phone come with earbuds?
            "
"1532","Microphone was working at 10% and camera took fuzzy and not clear photos
            "
"1533","Battery don¡¯t work very well
            "
"1534","Looks almost like a new. Works so far very good
            "
"1535","I love the phone I was really nervous because I read all the bad reviews but I went threw it and it was a good purchase
            "
"1536","So far, so good.  Had to be very patient with Tracfone transition.......
            "
"1537","Like new.
            "
"1538","Great so far, I don¡¯t have any issues with the phone.
            "
"1539","The Phone was practically new, no scratched at all
            "
"1540","Purchase it as a gift for my husband, who is well pleased with it.
            "
"1541","Todo bien, el telefono esta impecable.
            "
"1542","I only had this phone for a month from this seller and it totally crapped out on me. Not a good choice.
            "
"1543","As clean as new,and also very functional...no complain.
            "
"1544","They had false advertising phone was not unlocked.
            "
"1545","The audio was way too low for phone calls. Had to retun the phone. Hope they don't resell it.
            "
"1546","There is a problem on the camera and I need to replace it. don't buy from this seller.
            "
"1547","Came in perfect condition, T-Mobile SIM card works perfectly fine with this phone.
            "
"1548","10/10 Start to finish
            "
"1549","Great product looks brand new comes with a new charger and everything works great
            "
"1550","The iphone didn't turn on at all! I suggest not buying refurbished iphones!
            "
"1551","Excelente producto
            "
"1552","Just picked up this certified refurbished iPhone 7 and so far it has performed flawlessly.  Looks good, works good, and am considering getting a second one soon.  Fast service and delivery with no problems. I recommend this seller!
            "
"1553","Awful service, the iPhone doesn't even work. I put it to charge and only the apple appeared never run the iPhone. I expect a refund for this.
            "
"1554","I didn¡¯t like the fact that it was still a little bit dirty and the battery is very low now
            "
"1555","The phone can not connect to the mobile network although we have AT&T...
            "
"1556","Para uso personal, todo correcto
            "
"1557","Great service  will buy again
            "
"1558","So far, the product is great! It¡¯s in perfect condition and works without any issues. It¡¯s not rose gold, but silver. I¡¯m happy with the purchase overall.
            "
"1559","It is a good phone but not a great one.
            "
"1560","I really like it
            "
"1561","Domage item and  always hot
            "
"1562","It is like a brand new to me. Everything is working fine.
            "
"1563","Very satisfied with my refurbished iPhone 7
            "
"1564","iPhone is not powering on..very very disappointed.now its extra work for me to go take it back and get a refund.
            "
"1565","Hasta ahora me anduvo re bien y esta en muy buen estado el telefono. No tuve ningun inconveniente
            "
"1566","Im in Chile and the phone is awesome! It works perfect and Karen was super gentle!
            "
"1567","The phone has static on my calls and it gets really hot.
            "
"1568","I¡¯m using my phone as I¡¯m typing love it
            "
"1569","It's been flawless
            "
"1570","Im very happy  that  I bought that phone !
            "
"1571","Phone is in good condition but not headphones or headset converter were included. I can't use my old headphones with this phone yet.
            "
"1572","I love it!!!
            "
"1573","The phone was great! The only problem that i has it was the batery life
            "
"1574","La pantalla no le funcionaba y lo tuvimos k regresar
            "
"1575","Thank you.
            "
"1576","I just got this phone, however it is not working with my mobile SIM card despite saying it would be unlocked. Very unhappy.
            "
"1577","Los dos telefonos excelentes todo funciona muy bien
            "
"1578","For this to be a refurbished phone, it works amazingly. I love my phone.
            "
"1579","It came without any accessory. As for the phone, just like new. Excellent purchase, pity the lack of accessories.
            "
"1580","I love it but the only thing is that it is hard to set up
            "
"1581","No funciona el microfono y tiene los bordes rotos
            "
"1582","El telefono no servia correctamente
            "
"1583","This phone was not properly refurbished. Had many hardware issues and service was broken.
            "
"1584","Screen has different collors, gets darker, wrong power cord.not what expected
            "
"1585","The product is true to value and is worth buying
            "
"1586","I received this phone yesterday and I am pleasantly surprised. It has no signs of use and looks like new, only the SIM slot is a little deformed but you won't be able to notice that at all under a case. It seems to work perfectly so far, so I would buy it again!
            "
"1587","Works like a brand new phone
            "
"1588","The battery is gone in a morning
            "
"1589","EL producto no me sirve porque no se encuentra desbloqueado.
            "
"1590","My daughter love it
            "
"1591","I have no complaints for the moment everything is A1.
            "
"1592","It looks new and works as GSM unlocked iPhone. Thanks!
            "
"1593","No tiene para poner los audifono
            "
"1594","I purchased my phone for my teenage son and he's very happy with it. No issues at all to report.
            "
"1595","Everything was good and ready to go
            "
"1596","<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> Arrived quickly and I am very pleased!<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>
            "
"1597","Arrived in a timely fashion. Phone was in great condition just as advertised. Very pleased with this purchase.
            "
"1598","Got my iPhone today.. everything looking good got a year warranty so if anything happen THEY!!! got me
            "
"1599","Was not unlocked for T-Mobile like stated. Return product
            "
"1600","Isn¡¯t really unlocked. I use this on T-Mobile w/o issues. Needed to change to Verizon and doesn¡¯t work.
            "
"1601","All as described
            "
"1602","Phone is already not working and I have no way to contact the seller<U+0001F914>
            "
"1603","Got it on time, so far so good no damages. Took my chances and god was with me on this one haha thank you!
            "
"1604","It was dinged up pretty bad for almost 300$
            "
"1605","I have to exchanged with my company, for the simple reason of the speaker wasn't working well.
            "
"1606","Se cumple con lo pactado y funciona a la perfeccion
            "
"1607","Used for myself
            "
"1608","Left speaker is broken
            "
"1609","The phone is nice I recommend buying it
            "
"1610","everything ok
            "
"1611","Muy bueno, lo que esperas por el precio.
            "
"1612","great product met my expectations was very anxious by the cell phone and came perfect.
            "
"1613","hard to believe it¡¯s refurbished product, good condition
            "
"1614","Great physical condition but battery is dead <U+0001F92C>
            "
"1615","Great Phone. Product was as described and works without issues!
            "
"1616","Stolen Iphone dont buy
            "
"1617","I love the size and colour
            "
"1618","It said iPhone 7 but I received a 7+, so I don't know if I should be excited or worried. It looks brand new tho
            "
"1619","Looks and works like new.
            "
"1620","Excellent condition and came unlocked! No issues whatsoever!
            "
"1621","When can I get a refund for this terrible product.
            "
"1622","Is okay
            "
"1623","Is not compatible with straight talk !
            "
"1624","This phone, out of the box, DOES NOT WORK
            "
"1625","Gold iPhone 7 arrived in great timing. Looks and works like new I¡¯m so pleased with this experience! Thank you so much!
            "
"1626","It still looks a brand new phone
            "
"1627","Good
            "
"1628","Nice
            "
"1629","Great touch screen
            "
"1630","They've sent 2 and neither work
            "
"1631","This phone will not activate and then I plug it into iTunes and continues to say can¡¯t activate
            "
"1632","it only worked for like a week and then all it said was no service and i got it checked by apple and others but they said they couldnt do anything about it
            "
"1633","Exactly what I expectet to get
            "
"1634","Nothing in the box!!
            "
"1635","Great phone, really nice but the battery doesn't last for too long.
            "
"1636","Perfect condition no problems
            "
"1637","So far so good. No problems connecting it with Verizon. Came in like new
            "
"1638","This phone is NOT compatible with Straight Talk.
            "
