"","x"
"2239","Giving my Iphone 7 to my daughter so I bought this to test the waters. I don't think I really need all the processing power of the Iphone 7.Anyway, I got it set up just fine. Probably took an hour or two from time of backup Iphone 7 to Itunes and restore to this reburb Iphone 6 updated to Ios 10.3.3.Just curious: with a refurb like this, was the battery replaced? Is the battery new? Does the 90-day warranty include the battery if it takes a puke?
            "
"2240","I have been using my iPhone for three weeks now and I am fully satisfied. I appreciate that it came charged. I was not familiar with these phones and didn¡¯t know what to expect but the support team is great and helped me with my concerns.
            "
"2241","I got my phone in a timely manner , packaged well with promised charger . Took it to att , got a new simm card and I was in business. It takes great photos and when I can get signal is a great phone .
            "
"2242","While I do have an iPhone 6, this one seems to have a problem working in Italy.  I never had this problem with my other one.
            "
"2243","It connect to car then cuts out the connection keeps doing this over and over.  Also battery life sucks I have to charge it twice during the day. Not happy
            "
"2244","Phone was in perfect condition for immediate use.
            "
"2245","Purchased thinking it to be the 6s however the phone works as would a brand new unit!Still a great value!
            "
"2246","There is problem with phone. I had to purchase a battery after 1 day of use. THIS BATTERY COST ME $ 40,00 AUSTRALIAN DOLLARS.  I HAVE THE RECEIPT FROM THE APPLE STORE FOR RE EMBURSEMENT. THANK YOU
            "
"2247","Worked just as it should!
            "
"2248","This phone is fast for iPhone 6 in 2017 it works well keyboard and processor is great I would recommend this product for anyone on a tight budget or on a two year contract and can¡¯t get on a device payment
            "
"2249","Had a bad battery. This company doesn't do much QA on used stuff.
            "
"2250","<U+00A0>Phone screen was loose upon arrival. I expected a better phone for a certified refurbished phone.
            "
"2251","Great product, as described. Unfortunately the iPhone didn¡¯t work with my sims card but the seller was more than helpful to help me with my item and tried to help me resolve the issue.
            "
"2252","Phone stopped working within 2 weeks it just goes to the I phone screen and goes blank, just like my previous I phone 6 did of 1.5 years but this one was 2 weeks old. So I buy an I Phone 5 from amazon a few weeks later thinking it must be an I phone 6 problem, the phone I phone 5 stopped working 3 weeks later.
            "
"2253","great phone... after the update.  Before died at 40%, after the update to Os11 its been a great phone. I was a little worried, but all in all its been a champ so far
            "
"2254","My son has been asking for an IPhone for years. Finally bought him one. He loves it.
            "
"2255","It work for 8 months and then I started having problems with it.
            "
"2256","seemed new, nice product
            "
"2257","Very disappointed that the phone wouldn't even turn on. I tried to charge it to turn it on for a full 15 minutes and no dice.
            "
"2258","Hey. It¡¯s used but it works. Very happy with it
            "
"2259","Phone is flawless and unlocked as advertised. Excellent deal!
            "
"2260","There are purple spots in the screen when I turned it on.
            "
"2261","I received this phone in an IPhone box with brand new accessories!  I took it to an AT&T store to have my files transferred from my old phone to this phone.  We noticed that it is a Verizon phone but it worked perfect! I went ahead an purchased a nano sim card and it works perfect as well.  I am pleased with my purchase.
            "
"2262","The phone which should be cmda unlocked would not activate on Verizon Worked fine with a gsm att sim.
            "
"2263","Works great.  I was hesitant to purchase based on some reviews but this phone works perfect.
            "
"2264","Total waste of time, the phone was not working, it would fully charge and in less than a minute is was dead, don't get me wrong it did arrive in time, it looked nice but it was just a piece of junk won't be buying from here no more
            "
"2265","iPhone works great my daughter loves her upgrade . Worked great with Verizon
            "
"2266","Took time wasn't sure if problems were phone att or Apple. It was apple update or something. Product and seller good!
            "
"2267","Very disappointed bought this phone this year and now the battery has spoil guess because the phone did not came with the original charger.
            "
"2268","Phone came in a decent time. Looked brand new, the only problem was the battery didn¡¯t last very long, but I¡¯ve heard that¡¯s like most of the iPhone 6¡¯s.
            "
"2269","Good phone
            "
"2270","For my purposes, this iPhone 6 is a perfect combination of high quality at low cost.  I was a little wary about it being refurbished, but so far it has performed flawlessly.
            "
"2271","This was a gift to replace my granddaughter¡¯s lost cell. She¡¯s very happy.
            "
"2272","Excellent Product! Recommended!
            "
"2273","THE BEST
            "
"2274","Bought this phone for my daughter in December... hasn¡¯t been a year yet and it has already completely went black!!  Don¡¯t buy
            "
"2275","Battery only stayed at 10%, touch screen didn¡¯t work at first. Returning soon.
            "
"2276","I bought the phone for my 17 years old son, had minor scratches in the back barely noticeable, but the functionality has been perfect, is the most important, my son is happy!!
            "
"2277","Having trouble keeping the battery full charged more than a day.
            "
"2278","still trying to figure it out but nice phone.
            "
"2279","I bought this fully knowing this was a refurbished phone. The screen wasn¡¯t OEM and neither was the battery. After changing the battery and screen, works awesome!!
            "
"2280","Love the gold rose look. Easy to use!
            "
"2281","Good Product. Good Quality.
            "
"2282","The phone's WiFi is bad, likely an antenna problem. I tested with other iPhone 6 and a 5, side by side, and this one will not show the SSIDs for the access point that I needed to connect once I was 20 feet away with line of sight, however, the other ones did fine. And when connected, performance was underpar, and will lose the connection easily. All the other phones worked fine in the same context. Phone was without a case also. I'm a tech savvy guy and explored all possible paths around this, measure throughput, etc. All came down the same conclusion.This seller seems to do zero quality control on what they sell and should be avoided. However, Amazon was great about returning the product.
            "
"2283","The phone came with a few scratches which is expected but where you turn the ringer off you can see the light shine through. It gets really annoying at times. But hey its refurbished.
            "
"2284","Please don't buy, we got one a couple month ago and returned immediately. The phone was frozen can't click to anything.One star is for fast shipping
            "
"2285","This is the best phone I ever had. I used to have the iPhone 5 but this is the iPhone 6 so its 1 better
            "
"2286","I ordered my phone and had one day shipping with it and all that was fine. When I got the phone everything was as expected. Then I got a call and when I tried talking to them, they said there was a lot of noise in the background, but there was no noise on my end or in my background. So I called a few more people and Everyone said the same thing, so I had to hear it for my self, and it was horrible. Currently I am returning it. The phone is in the mail. Basically it sucks paying that much money for a faulty phone and I would've been ok with just exchanging for another phone but all they could do is give me my money back or amazon credit (which isn't bad but I've already been through that process of searching for a phone).
            "
"2287","Tried 2 phones and both failed within 2 weeks . Returns were easy just went to apple and bought a new phone
            "
"2288","Would only work on wifi when it got it
            "
"2289","Only problem this phone had was the battery life it decreased really fast.The shipping was great and really fast got it before expected.Little signs of wear on iphone but the battery was the biggest issue.Requested a refund and ill be getting it soon!!
            "
"2290","Perect
            "
"2291","Good phone it was extremely difficult to get connected with straight talk it has poor service when a phone with the exact same service and carrier has excellent service it didn't say who it's originally from makeing the process worse
            "
"2292","perfecto
            "
"2293","This phone was garbage. The screen popped out and it was like a fake phone.
            "
"2294","Touch screen did not work. Sent unit for return. Unit disappeared.
            "
"2295","Good product
            "
"2296","Phone is exactly what I expected it to be.
            "
"2297","I received the phone much earlier than expected. I've been using it for about 4 days now and it works perfect. There are a couple of dings on the edges but that's to be expected. Thanks!!
            "
"2298","I ordered two phones they arrived ywo days later. They were unlocked and capatiable with metro. My childrem are very HAPPY. It's been about 2 weeks and no problem. Everything works icloud, apple music, sensors everything so far. Looks good to.
            "
"2299","Shipped fairly quickly and works great.
            "
"2300","Item was a stolen phone. Device Blocked from network use
            "
"2301","I have had nothing but issues with this phone.  The battery drains quickly and takes forever to charge!  I think the battery is defective.  Poor quality- very dissatisfied. Update:  Took phone to a certified repair facility.  Turns out it¡¯s not the battery it¡¯s the operating system.  Phone is junk!!  Shuts down -very frustrating
            "
"2302","Got this phone with in two day. The only problem I have with it is I have to answer call my calls on speaker phone. They can not hear me at all unless it¡¯s on speaker phone.
            "
"2303","Exactly as described and in perfect shape! Very happy with the purchase.
            "
"2304","Overall good, the appearance is very new, but the battery is not very durable!
            "
"2305","Using the unlockedd phone in Costa Rica and works perfect.  Most likley buy another
            "
"2306","Useful at this price
            "
"2307","I have to give it one star because the phone still locked. You can not use it outside US. When you need customer support, no reply.
            "
"2308","The quality of this product isn¡¯t the greatest. After one drop, I already have a chip and crack on the screen protector
            "
"2309","Love this phone
            "
"2310","great price, shipped fast.  It is a Christmas gift, so hoping all goes well!!
            "
"2311","Phone is a pos! Worked for a few weeks then batter swelled and pushed out screen for a partial refund to replace battery only to have same issue. The phone has several defective parts and will cost more to fix than what I paid for it!!!
            "
"2312","Owesome
            "
"2313","Working well so far and loving it.
            "
"2314","Works good but it¡¯s really slow and also didn¡¯t come with the accessories <U+0001F60F><U+0001F60F>!
            "
"2315","This thing looked brand new when I got it and has functioned flawlessly. I didn¡¯t notice a ding in it for a couple of days because it was so small. Will purchase again if I have to.
            "
"2316","I purchased this phone with the understanding it was unlocked, but it wasn't. Not at all happy
            "
"2317","Works great. Is what was expected. But I get a lot of unsolicited phone calls. Don¡¯t know if that¡¯s because of this phone or what.
            "
"2318","Phone works how it should but at least once a month it will randomly just turn off for no apparent reason which scares the living hell out of me because i just dropped 300$ For it!
            "
"2319","Great way to sabe some cash on a like new iPhone6!
            "
"2320","Works well for my purposes
            "
"2321","Got This product would not hold a charge .  Called seller multiple times no response back. They were supposed to send us a new working phone and I still have no phone
            "
"2322","Has a dint.Battery life 90%No headsetNo original charger
            "
"2323","Great product
            "
"2324","Works like a charm
            "
"2325","So far it been good. I can connect it w my carrier which is Metro PCS and is working. The phone is in good condition looks like new. No scratch.
            "
"2326","Really good. Order some accessories and this makes an awesome gift.
            "
"2327","I thing the camera is aftermarket and bad spot on my screen but it¡¯s alright
            "
"2328","So far so good.  The item came as scheduled in plain white secure box.  Inside a plastic sleeve was the iPhone 6 as ordered, the charging stuff and a piece of paper with instructions.  Did not include headphones which I did not expect nor need.  Phone was immaculate so far as I can see.  No scratches, dents, etc.  Looked new.Today, I took the ATT sim card out of my S7 and put it in the iPhone.  No issues to activate so far.  Wifi worked.  Cellular worked although I had to restart device in order to get LTE connection.  No funny messages yet reported by others.  Checking battery life as I started at 100% and when done with the software update and activation, down to 88%.  Put it on low power setting to maximize battery life now.More later.
            "
"2329","This was a refurb from Verizon. Worked ok initially but once started using gps. It can't find out where I am. Very disappointed.
            "
"2330","Worked fine until my grandson went swimming with it.
            "
"2331","Phone was a gift for my grandchild. She absolutely loves it, and at this point has had nothing but a great experience.
            "
"2332","Don't buy any phone with this seller. I bought it month ago when I got the phone it was not working when I  try to return but he didn't expect it.  LCD display has problems
            "
"2333","Debice with scree damage and start botton
            "
"2334","I ordered this phone from this seller and it is junk!  Do NOT buy from this seller!The battery will not hold a charge, battery never gets to 100%.Wifi only works sometimes, it's ON, it's OFF.. this is junk!
            "
"2335","I am already having difficulty with this phone and it under 90 day warranty and the process to return seems to have disappeared ?
            "
"2336","I'm so glad I bought a refurbished iPhone 6. What a deal. It arrived in time for me to send it overseas to niece. She loves it. Thank you VIP Outlet INC!
            "
"2337","I bought two phones from this Site and none works well. one has a bad battery and the other, the screen doesn't work. I only received refund for one, even though I put both phones in the same return box.
            "
"2338","Super
            "
"2339","This phone works beautifully. Came looking brand new. Very happy with this purchase.
            "
"2340","<U+0001F44D>
            "
"2341","Phone is locked it didn't work in my country !!!!!I
            "
"2342","Phone is seriously coming apart not sealed. Aps  don't run.
            "
"2343","It was good
            "
"2344","My SIM card doesn't work in this phone. My sister-in-law's brothers also had a similar experience with the iPhone 6. The battery is pretty awful. It drained over 30% within about a day.
            "
"2345","Liked my 5.  But I like this one so much more
            "
"2346","This phone is amazing for being renewed, only minor signs of use, the only negative is the battery life.. which is fixable by buying a charging case.
            "
"2347","I bought this phone to my wife, it looks like brand new , it works perfect so far
            "
"2348","Phone is total garbage. Bought it 6 months ago but only recently had it activated. Have to charge it 3-5 times a day when I don't even use it. Crashes. Doesn't load apps. Response to touch very slow. It works, but not what I would expect for the money spent. In addition... cannot turn off the shutter sound on the camera. Tried everything. Phone is junk. Hate it. Want my money back
            "
"2349","It cuts on and works. It arrived on time however it cuts off randomly and the phone barely holds a charge. In the settings it says the battery needs to be replaced. I would like to return and get a replacement if possible. I tried to call your customer service number.
            "
"2350","Phone lasted about 12 months before it developed a software issue  It wouldn¡¯t turn on and kept freezing
            "
"2351","After only 7 months the phone is disabled and it cannot be fixed.  My dad went to the Apple store and they could not restore it, said it was the phone, nothing that he did.  Thoroughly disappointed.
            "
"2352","100% WASTE OF MONEY. DOESNT EVEN ABLE TO HOLD CHARGE FOR FEW HOURS
            "
"2353","Shame on you!!!!
            "
"2354","meet expectation
            "
"2355","All good
            "
"2356","Lo maximo
            "
"2357","100% Okay
            "
"2358","cell charger did not work, had to buy one
            "
"2359","excelent
            "
"2360","Had some trouble cause it shut down and all it showed a buffer wheel. Restarted it and it was good as new
            "
"2361","excelente
            "
"2362","Had to return as ithe reconditioned phone would not read the Simms card
            "
"2363","Works great.
            "
"2364","Worst phone ever!  Don't buy it!
            "
"2365","Shipping was fast but the speaker and volume on the phone is defective also the screen is a bit banged up thanks to amazon¡¯s great return option
            "
"2366","speaker does not work unless you press a the speaker option while making a call
            "
"2367","Work great, fast shipping and great price. Thank you,
            "
"2368","Has done good, happy so far.
            "
"2369","Great buy!
            "
"2370","The phone came just in time but it's been charging for over an hour and it's still at 1% so I'm not really pleased with the phone at all : /
            "
"2371","<U+0001F601>
            "
"2372","When you reset the phone, this screen apprears. See the attached screenshot
            "
"2373","UPDATE: I<U+FE0F> recently said this product was terrible but we found out what was wrong and now it works perfectly fine the only problem is the camera makes sound and doesn¡¯t turn off
            "
"2374","This product worked for a day!!! It takes like 2 hrs to charge and it goes dead in 30 min!!! Hate it, not as it was described!!!
            "
"2375","Very old smartphone, doesnt look like new and damage, the screen doesn't work good too.
            "
"2376","Trouble free so far - it's been over a year.
            "
"2377","Good product
            "
"2378","Not unlocked. Brought it abroad as a present and doesn¡¯t work. Now I have to pay international shipping to replace the gift. They don¡¯t even take responsibility for this! Horrible purchase!!
            "
"2379","I was scared at first cause of all the negative reviews ..but it came in perfect condition ..and works perfectly. .but I'll see how it goes ..so far so good
            "
"2380","Bought this phone because my 7 was stolen and I am still paying for it. Couldn't justify new phone... decided to give this a try. Received phone... It looks brand knew. Took to AT&T and had no issues activating. So far, so good.
            "
"2381","recommendable 100 %
            "
"2382","Perfec
            "
"2383","Perfect and this is from the iPhone
            "
"2384","none
            "
"2385","Earphone jack was damaged.
            "
"2386","Perfect quality
            "
"2387","Bought 3 phones. 2 are not unlocked and one has bad speakers so it's not possible to make phone calls.
            "
"2388","Excelente
            "
"2389","Was in the condition of a brand new phone. No problems works great. No scratches or scuffs. We have had it for around 6 months now I believe.
            "
"2390","So far it's working great. We received the phone and it's in like new condition. Thanks for a great product.
            "
"2391","This phone is perfect for what we needed.
            "
"2392","not work, charge but touch does not work so I request return
            "
"2393","Battery on phone never shows accurate and just cuts off sometimes.
            "
"2394","Good phone
            "
"2395","The product don¡¯t work fine, is my worst buy
            "
"2396","Excellent phone it works great. No problem install with the local phone carrier
            "
"2397","So far good <U+0001F44C>
            "
"2398","This phone is very good & everyone should buy it <U+0001F4AF> any bad reviews is a lie
            "
"2399","The phone is in great condition, but the battery will not hold a charge.  To use it I have to keep in on a charger all the time.  But the phone itself is in great condition.
            "
"2400","Stopped working after 4 months. When I took it to local apple store, it appears it was bought a yr ago, had screen changed and issues with sim card reader. This is a fraudulant seller. Buy from apple only.
            "
"2401","great
            "
"2402","Battery drained quickly from the beginning. After less than 60 days of use it no longer works.
            "
"2403","love mac
            "
"2404","Got it fast, exactly as described.  My daughter is thrilled.  Very happy.
            "
"2405","I bought 2 of theses phones for Christmas presents. They came quickly and were packaged great! They seem to be working awesome.
            "
"2406","DO NOT BUY! I purchased this for my son for Christmas and the screen is already malfunctioning. The battery also drains in less than two hours. Horrible product.
            "
"2407","bad battery. won't hold a charge
            "
"2408","Stopped working after two months not worth the money.
            "
"2409","Good
            "
"2410","I let this go back I returned it because I ordered the wrong phone
            "
"2411","Location-based services don't work. Every time I open an app that uses it, it goes haywire. Impossible to use for directions or any other location-based app.
            "
"2412","Package looked great but phone was with holes next to the charging pin and few dents all over the phone.
            "
"2413","Battery lIfe is terrible, from the moment we got it.  Very dissapointed.
            "
"2414","Excellent phone
            "
"2415","Yes, it was for a gift.  The person has been veryyyyyy happy with it.  Just the battery seemed to be holding less power and has to charged more often.
            "
"2416","Faulty. Doesn¡¯t work. Keeps shutting off. So disappointed. What an inconvenience.
            "
"2417","Fantastic condition, great quality, classic apple device for half the price,very pleased
            "
"2418","Fast and exactly what I expected.
            "
"2419","Outstanding quality. Perfect condition. Battery lasts longer than my newer iPhone.
            "
"2420","Work great
            "
"2421","GREAT PHONE
            "
"2422","Good condition
            "
"2423","As described no problems quick delivery
            "
"2424","Bought for my grandson. He is happy and as far as I know he is very happy with the phone
            "
"2425","DO NOT BUY. I bought this as a replacement phone and the touchscreen does not even work. The phone constantly crashes. It's a huge waste of time and money!
            "
"2426","Phone was not unlocked. Needed to return.  We had issues with three phones we purchased on Amazon...all needed to be returned.
            "
"2427","Got it as a gift and it was properly unlocked and worked. My family member liked the phone.
            "
"2428","Phone is refurbished but looks brand new, love it!!!
            "
"2429","Beautiful condition. Works great so far!
            "
"2430","Excellent phone
            "
"2431","Was great phone son very happy with it..Rudy Rios
            "
"2432","The batery doesnt work. Very bad!!!!!
            "
"2433","My son loves this phone.
            "
"2434","Like all features. Nice in expensive phone
            "
"2435","Works great, good price, would buy again.
            "
"2436","It¡¯s bad Product and it¡¯s not unlocked  It¡¯s has  scaratches damage
            "
"2437","Product exactly what we expected!
            "
"2438","impeccable condition
            "
"2439","good
            "
"2440","The phone died within a couple of months and was not eligible for replacement. Waste of money...
            "
"2441","nicer than expected it
            "
"2442","thanks.
            "
"2443","I love my phone, It's amazing. everything is perfect I surely will be ordering again.
            "
"2444","So far, so good. I like it a lot.
            "
"2445","Very pleased with the iphone.  It was in excellent condition.  As soon as I finish this evaluation, I am ordering one for my wife!
            "
"2446","My wife and I are totally satisfied with the Refurbished iPhone. So far, it is exactly as promised.
            "
"2447","I had ordered a gold one but got a silver one instead<U+2639><U+FE0F> Overall it's brand new fresh out the box, works awesome, and still looks good<U+0001F642> I didn't wanna send it back it's a big process so I kept it.
            "
"2448","Awesome
            "
"2449","I got this as a gift and I really love this phone!  Great product and service!  A++++
            "
"2450","Wouldn¡¯t work  Returned.
            "
"2451","The IPhone works great and my daughter is very pleased with the phones functionality.
            "
"2452","Does not ring.
            "
"2453","Excelent product
            "
"2454","Excellent!
            "
"2455","Great price thats the main great thing. Nothing wrong with it. If your gonna get one get it from these guys
            "
"2456","The battery doesn¡¯t hold. I won¡¯t buy the IPhone again.
            "
"2457","This phone is really awful. I understand it¡¯s refurbished, but the battery does not last more than an hour. Sometimes it will be at 30%, then shut off and not turn back on until it gets plugged in.
            "
"2458","Very upset with the product. Product arrived in good condition but battery was not working.. I've had to replaced battery by own .
            "
"2459","Product came as expected. Had some bumps on the edge but it works fine.
            "
"2460","Phone worked great!!
            "
"2461","Great, just as expected. Would definitely recommend buying from seller.
            "
"2462","Works great , unlocked as advertised on Cricket (AT&T) network.
            "
"2463","Very pleased. Would order again and recommend
            "
"2464","No issues so far... It's good.
            "
"2465","Love it
            "
"2466","The phone worked  for 1 month only. Wont take a charge, I am stuck with $270.00 paper weight, Don't BUY!!
            "
"2467","Worked just fine
            "
"2468","Amazing upgrade from my iphone 4s defiantly worth buying iphone also looks brand new has no cosmetic damage
            "
"2469","Super pleased with this device. Was skeptical about buying refurbished but weve had great luck.
            "
"2470","Does  not work properly, Just ordered a new one..
            "
"2471","I love it. Best price I found, but earbuds didn't come with it. But other than that I love it and I haven't had any problems with it and I've had it for a few months now
            "
"2472","The telephone works perfectly and was in very good condition!Truly unlocked, able to use it outside the US:
            "
"2473","Works and looks like a new one.
            "
"2474","Screen is loose, phone has had a few glitches since receiving it. Nothing unbearable but somewhat irritating.
            "
"2475","Good
            "
"2476","Worked fine
            "
"2477","Muy bueno
            "
"2478","My wife loves her iPhone, and I saved big. Thanks
            "
"2479","Looks brand new and was less expensive than going to the Apple Store. So far works perfectly! Very pleased!
            "
"2480","iPhone is damaged. Don¡¯t buy with this seller. Microphone is not working, which makes this phone useless.
            "
"2481","Not brand new
            "
"2482","Bought as a gift and my son is very happy with it. The first phone started to act funny and the replacement process was quick and efficient.
            "
"2483","Dies every 5-10 min even when fully charged. Absolutely disappointing.
            "
"2484","Battery has issues and seller will not respond to me.
            "
"2485","Arrived as expected and looks and performs like new.
            "
"2486","Got it on the next day! looks and feel brand new.
            "
"2487","Poor battery life  I charge the battery 100% 30 minutes later the battery die and the phone turns off don't buy any iPhone 6 or 6s
            "
"2488","Phone works well.  My son is happy with it.  This phone met my expectations.
            "
"2489","I¡¯ve tried to get service on this phone nobody can. It¡¯s a waste of money don¡¯t buy
            "
"2490","nice
            "
"2491","The product works and has not had any problems yet.
            "
"2492","Excellent product
            "
"2493","Great condition. Only miss is battery life.. Works with Metro pcs.
            "
"2494","I'm actually writing this review on the iPhone 6 I bought here. It works absolutely FANTASTIC. It is fast, looks new, and is everything the description said. However, I thought it would be useful for others to know that this does not come with a SIM card. I didn't know this, and I had to go get one at Smith's (about $20). If you have a SIM card already, it shouldn't be a problem. I just didn't have one, and had to buy one in order to set up the phone.
            "
"2495","Often the screen doesn¡¯t work. I¡¯m sorry I spent the money on this product.
            "
"2496","Was very pleased
            "
"2497","Phone is ok but the battery will not stay charged and it will only charge off the power cord anker
            "
"2498","Fantastic my daughter loves it. Works great and looks new.
            "
"2499","To make call and texting and it just shut down
            "
"2500","Great shipping, good price, love my phone!
            "
"2501","5 star
            "
"2502","Not unlocked
            "
"2503","Very pleased
            "
"2504","charger is not original else , nice product .
            "
"2505","I bought these phones for my parents to take to Germany to work with the refugee camps. They arrived in Germany after return policy, when they activated the phone the microphone doesn't work.
            "
"2506","Excellent Product! Recommended!
            "
"2507","the round button on the bottom didnt work well.  I was leaving for Europe the next day so I couldn't send it back.
            "
"2508","I've had it for about 3 months now.  I was worried it wouldn't work properly or there'd be some issue with switching to this phone but it's been good. When I first started using it, it did used to restart at random moments but that only lasted for a few days and stopped without me doing anything to it. Charger has been working really well also. Doesn't come with earphones or anything but that's okay because I prefer to use the Jabra talk Bluetooth headset anyway (I know this review isn't about that but boy has using Bluetooth made my life easier! I can hear all sounds coming from my phone like music/calls/videos and I can be across the room at the same time)
            "
"2509","Works great!  It should be clearer from the website which carrier this was originally for.  You had to dig a lot to find out that it was a Verizon phone.  Great phone at great price, though.
            "
"2510","Shuts off
            "
"2511","Working great, but please make sure that the carrier drops it at the right location!
            "
"2512","Not Verizon phone should be noted.
            "
"2513","Wonderful for the week I¡¯ve had it
            "
"2514","Extremely excited this phone is amazing I've only had it three days but it is beautiful great and I love it no problems as of yet and I sure hope not to get any scratches it was perfectly intact
            "
"2515","Everything went as planned.
            "
"2516","Love it!
            "
"2517","Bought in Feb and it is shutting off. Stays off for 8 hours and then I can plug in, it's starts to work. Need better products sold on here. And guarantees.
            "
"2518","Item came quick and was mostly as described. Could not getthe search bar button to work but after a week it started to function fine.
            "
"2519","Great n nice working good
            "
"2520","Excellent deliver but iphone has a problem that the lamb light is not working. :(
            "
"2521","Arrive on time, everything ok! Happy with my purchase
            "
"2522","it works great
            "
"2523","I liked the iPhone 6
            "
"2524","Very happy with this phone.
            "
"2525","I like it
            "
"2526","I have instances the screen would go blank.
            "
"2527","Like new!
            "
"2528","Look new
            "
"2529","The flash light doesn¡¯t work!!!!
            "
"2530","Worked perfect for Two and a half months then just started to randomly shut off and didnt turned back on.Had to return it
            "
"2531","Ok
            "
"2532","Perfectly functional and except for a few small scratches in the back, it was cosmetically good too.
            "
"2533","The phone gets a little too hot sometimes, other than that its great
            "
"2534","I ordered this phone for my daughter and she loves it. It works great.
            "
"2535","This phone was better than I expected. Needed a another phone and I was really surprised at the quality and quick delivery.
            "
"2536","Awesome condition
            "
"2537","3/15/17--This arrived on time and well packaged. So far this has been in great shape. I purchased for my daughter as a major upgrade. It had only minor scratches on the back,otherwise, it has been a month now and has been working flawlessly.  Given some of the reviews of a refurbished phone I am worried that it could stop at any time but it hasn't. So far very pleased.
            "
"2538","Works fine. Set up service in Canada for the 2 weeks I am here. I am planning too set it up in the US when I get back.
            "
"2539","Great phone no issues
            "
"2540","TOTALMENTE UNA FARSA Y UN ROBOEstos telefonos no funcionan, tienen problemas en la tarjeta madre, en lo personal fui a un servicio tecnico autorizado y me dijeron que JAMAS debi haber comprado ese telefono ya que habia sido reportado con un grave problema y lo que me vendieron solo era una carcasa pues no lo utilice ni tres meses y no reconocia la tarjeta sim para despues reiniciarse automaticamente cada dos minutos.TOTALLY A FARSE AND A ROBBERYThese phones do not work, they have problems in the motherboard, I personally went to an authorized technical service and they told me that I should NEVER have bought that phone since it had been reported with a serious problem and what they sold me was only a case I use it for three months and it did not recognize the sim card and then automatically restart it every two minutes. WASTE OF MONEY
            "
"2541","Very useful and handy.
            "
"2542","Refurbished phone came in perfect condition
            "
"2543","It's ok
            "
"2544","Very good n on time delivery as described
            "
"2545","It is working perfectly.
            "
"2546","The phone was in great condition but it was made in a way that there was no way to mute the shutter sound on the camera and that was surely a deal breaker for me. Hopefully the next phone does not have this issue.
            "
"2547","no problems but it came late and yeah havent really opened it as much but i will still keep you updated :)
            "
"2548","Cool
            "
"2549","phone was malfunctioning, silent button did not work, returned May 2nd still waiting for my refund
            "
"2550","She loved it  thank you
            "
"2551","Last very very long still have it
            "
"2552","Horrible. Got. Few months out of it. Now it has been tweaking. Not letting me use my keyboard. Freezes. And I can't do anything.
            "
"2553","Tanks very good!!
            "
"2554","The color I ordered is gold but I received grey one and the front camera glass hole is not quite aligned . The phone works fine at this time.
            "
"2555","Absolutely love my new phone! No scratches, no dings. Looks brand new. No issues yet!
            "
"2556","No complaints
            "
"2557","Very happy with my phone
            "
"2558","Died almost immediately after the warranty period of natural causes
            "
"2559","Very happy with this purchase.  Delivery was fast as promised.  So far, the product works great.
            "
"2560","Was just as posted. Thanks for you quick service.
            "
"2561","The charger did not work
            "
"2562","Good deal, everything perfect
            "
"2563","Loved it!
            "
"2564","Item has worked perfectly, as advertised.
            "
"2565","this was a replacement to my son's iphone 4. i could not justify the price of a new model and decided to go with this instead. could not be happier with my decision. looks and functions as new.
            "
"2566","Great phone. I'm so happy I bought this phone for my daughter . She is still using it and is so happy with it.
            "
"2567","Flawless looks and works like brand new. Just the right size.amazing photos
            "
"2568","The phone is very good but thier is no headphone jack it look like someone just drilled a hole to the bottom of the phone .
            "
"2569","Great condition great deal
            "
"2570","Stopped working after few months
            "
"2571","Thank you guys everything it¡¯s wonderful
            "
"2572","Not unlocked as advertised.
            "
"2573","Touch screen constantly stopping and is incompatible with a GSM chip that I have.
            "
"2574","Perfect. Only a small scratch close to where we put the charger
            "
"2575","Perfect for my Grandson!
            "
"2576","I love my iPhone 6 yes they came unlock
            "
"2577","the phone is a piece of crap
            "
"2578","great
            "
"2579","It to small for iphone 6
            "
"2580","Very satisfied!
            "
"2581","Camera doesn't work! For absolutely no reason, from the day I turned it on, the camera does not work. Ridiculous.
            "
"2582","Works Great
            "
"2583","It Arrived Fast , & Works Great <U+0001F917> Finally Got My Dream Phone Lol & It's Unlocked && Ready To Go . I Have Straight Talk Good Connection & All . Thanks For Selling Me This Phone , Couldn't Find Better . Good Price Also . I Recommend Everyone To Buy This Product <U+0001F49A>
            "
"2584","nice phone man !
            "
"2585","AAA+
            "
"2586","Really good
            "
"2587","Works great and wxceeded expectations
            "
"2588","Works and looks like new
            "
"2589","Phone arrived in perfect condition & works great. I'm very impressed with the quality.
            "
"2590","Great! That's it
            "
"2591","The packing was not good...came in a plastic Cover which looked old...scratches on phone and no documents.
            "
"2592","If I could put zero stars I would. I received this phone January 2, 2018 and spent $264. Here it is February 20, 2018 and the phone died.  It won't turn on or anything.  Even brought it to AT&T and there's nothing we can do.  Can't find an email to contact the seller either.  Money down the drain.
            "
"2593","This phone has no scratches what so ever. There is a tiny dent by the volume buttons but other than that, it looks and runs like a brand new iphone! I recommend this for sure!
            "
"2594","Phone just as described. Though it didn't come with OEM packaging, but it looks brand new and no scratch both screen and back of phone. Thanks guys am enjoying my phone
            "
"2595","Great
            "
"2596","Sometimes it gets hang!
            "
"2597","Defective phone
            "
