"","x"
"1021","Wouldn't charge, comparability issues.
            "
"1022","AAAAA++++ Thanks Amazon!!!
            "
"1023","Fabuloso!!!! Graciaaaas!!!
            "
"1024","Good. Thanks
            "
"1025","It's a good thing to use
            "
"1026","grate phone, excellent display
            "
"1027","Exelent phone !
            "
"1028","No Wifi calling (Verizon) which are some key importance for me. I don't understand how it doesn't have it especially when the actual company is the one selling this phones here.
            "
"1029","very good
            "
"1030","Screen broke after a few months of use. First time I've ever had that happen on a ""flagship"" device. Back to the aging Nexus 6P I guess.Oh and when I called Samsung about it they wanted $300 to replace it.Then when I said it was the international version they said they couldn't help me. I had to call the Samsung office in the country it came from. I don't get why that matters. It's going to be a call center run by a bunch of hard to understand Indian morons anyways.Thankfully Amazon gave me a refund.
            "
"1031","phone looks nice and works with most features.  I am on AT&T and can not use many of the features due to communication of AT&T and Samsung.  Waiting on a patch to make wifi calling and HD calling and voice calling work.  I would have been happy to know this before I purchased.  Spoke to samsung and AT&T for hours.  Neither were any help.
            "
"1032","I have many Samsung products, and am happy with all of them, but I am not happy that this phone requires not just one, but two proprietary pieces in order to charge it properly, or one just to hook it up to another device. It does not have a Micro USB connection, it has an adapter that you need to use just to hook it up to a Micro USB cord. If you plug the USB end into any normal charger, or even a USB port on a computer, the phone takes FOREVER to charge (25% charge over 8 hours). You need to plug the cord into Samsung's ""adaptive fast charger"" in order for it to charge in a reasonable amount of time. The whole reason I buy Android instead of iPhone is because I don't want to have proprietary software, hardware or peripherals, I want to buy things that work across multiple devices. I have Micro USB cords everywhere, at home, in my car, at work, one stashed in my luggage in case I forget to pack one on vacation... now, they are all useless to charge this phone unless I happen to have not one, but both of the proprietary parts needed to charge the thing. Unless, of course, I pay them just to have extras so that I can conveniently charge my phone anywhere that I am. It really seems like Samsung is trying to separate themselves from all other Android products by having their own charging devices, and they even have their own Apps and a Browser. All of this I can avoid if I choose, except the charger part.I, like others, have most everything set up through Google, but Samsung wants to force you to use their Apps and software, like Bixby, their version of a personal assistant. And there is no way to replace Bixby, you can turn it off, but the home key is forever tied to this app. I don't want thing that only work with Samsung, I want things that work with Android.The phone does not have a way to double tap a notification to open it; you need to unlock the phone, then open your notification. I've researched this online, and others have the same complaint and no way to turn on that functionality.
            "
"1033","I love it! Thank you.
            "
"1034","Hated the placement of fingerprint scanner and bloatware. Replaced it with a OnePlus 5T.
            "
"1035","good!!!!
            "
"1036","I'm very disappointed. I ordered a international phone and it said on the box to use only a American SIM card. Needless to say, I had to return the phone. What's the point of ordering a INTERNATIONAL phone if that's the case.
            "
"1037","I liked it but some apps are came with Korean version, i hope the device also fro korean but seems to samsung pay is not working. Apart from that delivery and other things are good.
            "
"1038","Love the blue color a lot!
            "
"1039","I don't know how it functions. I didn't even turn it on. I bought it because of the hype about how big the screen was but when I saw it was smaller than my cheap phone I sent it back.
            "
"1040","very nice Toy and functional
            "
"1041","I know 5 people worth the S8 plus... Between the 5 of us we've had 6 (mine twice now) broken screens.  I'm very disappointed with how fragile this phone is.  Unless you get a cast that fully encases the phone and takes away the edge functionality, the phone will remain very susceptible to breakage.  Other than the screen breaking twice in two months... I love it!
            "
"1042","This phone is great except for the fact that the screen scratches incredibly easily.  Just going in and out of my pocket the phone shows a multitude of scratch marks running up both edges of the face and randomly across the front.  All I can say is that gorilla glass 5 is definitely not where it's at.  If the screen didn't scratch so easily I would definitely recommend this phone but because of it I would definitely wait for something else.
            "
"1043","K
            "
"1044","Excellent  product 100% recommended
            "
"1045","Thank you.  All be ok.
            "
"1046","Best cellphone ever
            "
"1047","very good
            "
"1048","It wasn't for Verizon phones they said it  is for GSM carriers only, not CDMA, it will not work with Verizon. It will work with any global GSM mobile service provider such as T-mobile, ATT, etc. So either I have to switch cell users or return the phone.  I haven't decided yet.
            "
"1049","This product says unlocked for international and i bought it and sent to africa(Nigeria) and it didn't work so disappointed
            "
"1050","MY PHONE  WAS LOCKED TO TMOBILE. TRIED IN VAIN TO GET THE ""UNLOCK"" APP TO WORK. CALLED TMOBILE AND ALSO MY CARRIER. NO GO. NOT FACTORY UNLOCKED
            "
"1051","fantastic!!!
            "
"1052","Absolutely in LOVE with this phone!
            "
"1053","phone is NOT unlocked as in you do NOT have root permission on the phone.this indicates there are applications (bloat ware) still installed and eating up battery, with potential security holes.other than that the phone is very good.absolute must is a big strong case for this phone, it is VErY fragile.
            "
"1054","If Customer Service is important, STAY AWAY. The phone is great but if it needs service, don't count on Samsung to do what they promise. My phone arrived with a scratch in the Gorilla Glass. I talked to a Samsung rep who said they would for sure repair that and we arranged to have my phone sent in. They ask you to send in the charger and cable too, so I did. After a week, I received a $300 quote for the repair I was told would be no charge. By the end of the call, they agreed to fix the scratched glass. Another week went by and I received my phone completely unrepaired and missing my charger and cable. I called back and the rep I spoke to said the repair was approved but somehow it was never authorized so they just sent my phone back to me. After further discussion, they PROMISED to take care of the screen and asked me to send in my phone. I trusted their promise and sent in my phone. After two weeks, I received my phone back, again unrepaired. Another call to customer service later and they couldn't tell me whether they were simply inept or if they had just lied to me. The experience has left me sour for not only Samsung phones but for all other Samsung products as well. As far as I'm concerned, if it's a Samsung, it's not going into my house.
            "
"1055","I read the reviews on this phone it was supposed to be compatible with Sprint services could not connect through Sprint they said I had to go to AT&T can't believe that  Sprint was trying to drive me away from them had to return the phone because they could not put in a SIM card . I was very disappointed I was looking forward to having a new phone.
            "
"1056","I LOVE SAMSUNG GALAXY S8+ .
            "
"1057","My wife and I have had the Samsung S8+ for a little over a week now. I am an avid Samsung Galaxy user, and have been using them since the 4th generation. Here are the pros and cons as I see them to this device.Pros:- Android Nougat is a very smooth OS. It's a definite upgrade from the previous versions. Just keeps getting better.- The cameras on this phone are both amazing. Makes great photos!- Very slick design on phone, aesthetically speaking. It looks very nice.- Comes with a nice variety of accessories, including adapters for charging in case you want to use a micro-USB charger or want to hook up a USB cable accessory for any reason.- Extremely good graphics on this device. Resolution is phenomenal.- Wide range of settings for customizing your user experience and security. (Even more than the usual for an Android/Samsung device)- Continued to allow for external storage, unlike the S6, which made me very happy.- I haven't put the water resistance to the test, but I'm assuming it's as good as the last model. Glad it's there.- The full screen layout is very nice for movies and gaming. I adjusted to the homescreen button being part of the screen almost instantly.Cons:- This is an EXTREMELY fragile design, especially the back of the phone, which is also coated in the Gorilla Glass, from what I can tell. My wife dropped hers from about 10 inches, with a case on, on the 5th day of ownership. The back of the phone cracked, chipped, and spider-webed all over within just a few hours. The phone was insured through our carrier, but the cheapest solution was to send it in to Samsung for a $75 repair job (plus shipping and handling). I would strongly recommend using a reputable case and screen protector at all costs. And be sure you insure this device. Lots of the durability tests that I have seen on YouTube have exposed this design flaw as well.- The headphones that come with the phone aren't that great. In previous editions, they provided Samsung-brand headphones that sounded great. It looks like they've started using another company to produce their headphones. There is very little bass or mid-range in the sound, so if you use your headphones for music, gaming, or videos, be prepared to get a better brand.- The new Bixby application via Samsung... I'm still trying to adjust to it. It's Samsung's version of Google Assistant/Siri. It's not that it's not a useful concept, but you don't get much of a choice but to use it. There's a dedicated button on the left of the phone that can not be deactivated from what I can tell. It's right below the volume button and is easy to press unknowingly and can get annoying quickly. I hope Bixby grows on me.- The voice command features for both Google and Bixby is weak in this edition. I have had to reprogram my voice recognition settings about 5 times already, and it still only picks up the commands about 30% of the time. Oddly enough, it works much better for the Bixby service than the Google Assistant service. (That struck me as a bit suspicious)- The speech-to-text application in general took a step backwards with this edition. My S7 and S6 both did a wonderful job for the most part of translating my speech. This phone, however, has massive errors in its translation. It hyphenates words that don't need to be and substitutes words incorrectly, and often. I have to speak EXTREMELY slowly and phonetically in order to get it to work. The fact that I have a Southern accent doesn't help whatsoever. This was one of the worst drawbacks for me, personally, because I use the speech-to-text feature often with my work.Overall: It's a gorgeous phone with some definite upgrades but concerning drawbacks. If I were Samsung, I would put a lot of emphasis on making a more durable design on the future editions. Worth buying - just keep it well protected.
            "
"1058","this Samsung terrible sound speaker don't have a good sound, in the max hear distortion, the camera is awfull with low lights or in the night.is a little bit slow considering that have a big processor and enough ram.I try the camera phot and video don't have a good quality.the face recognition don't work with low lights.a big error is putted the volume keys in the left side, is practical in the right side.the battery is low, lost the charge very fast..I did a mistake to buy this expensive cellphone...
            "
"1059","Just fantastic. This phone out performs the competition on every level. I've heard a lot of complaints about where the finger print scanner is, but these reviwers must not have actually held this device. Once you hold it in your hand your index finger goes exactly where the finger print scanner is! So just use your index instead of thumb, it is incredibly natural and I actually find it faster to use than my previous s6 with its scanner in the front.The phone is faster than fast and handles everything with ease. Most impressive is its long battery life, my previous phones used to die halfway thro the day, this thing still has 30-40% juice left at the end if a very long day.Screen is great, the software is optimized. I love every aspect of this. A real professional's work. You will be more productive with this tool.
            "
"1060","This phone is absolutely beautiful to hold and it has a sleek, 'new-car' feeling!Over all the functionality is similarly comparable across the Galaxy phones (4/7edge) with exception to few obvious changes (upgrades?) to the phone.  In the quest for the slick, they opted to take away the 'Home' button, which my fingers - as well as other iPhone/Galaxy users - have gotten subconsciously programmed to press, only to find that there are no buttons. I would need to 'swipe up' from the bottom of the screen and a virtual 'Home¡¯ button, 'back' function and 'multi-window' interface becomes accessible.This phone has a Samsung Note8-esque interface (not to mention, the screen size difference between those two is just 0.1 inch!). So outside of the Stylus, S8+ promises to be just as versatile in its use!  One other function they did away with - because of the ¡®Home¡¯ button change - I have to use the Volume down+Power button to take a screenshot.  Using my thumb+middle finger to squeeze a shot may get some getting used to!The 3500mAh Battery holds well through the day (I use it heavily and I only seem to be down to about 35% by dinner time) and the only thing that seems to 'overheat' the product and/or shorten the battery life is when I am using it with VR.When I first had the Samsung S4, I was able to capture image of a beautiful low-light sunset (for which I was selected winner for a photography submission) and ever since then I¡¯ve been HOOKED!  I took a photo of another sunset! This one was taken without any special filter and yet it beautifully captures the layers of the fading colors - S8+ exceeds it¡¯s low-light capabilities of it's predecessors!  In addition, there are some new photo functions (swipe left in ¡®Camera¡¯). I love that as an inner (or Yelp) ¡®Foodies¡¯, I have my very own food filter to snap as many lunch or dinners as I pleased!  Use the 'Pro' function and I am Wow'd with the filter package it comes with!Getting an unlocked phone will give me the freedom to choose mobile network not just in the US but Internationally - which is great, as an international photographer to travel with and it sure beats carrying around multi handsets!  As an unlocked phone, this Samsung S8+ has both CDMA and GSM capabilities.  I went with a CDMA network, and the company blocked my ¡®Talk and Surf¡¯ function. On the bright side, CDMA does seem to preserve the battery life better so it¡¯s a toss up!As the saying goes, ya either will Love it or Hate it, like Kimchee.  Take it from a diehard Macgirl that switched out of the iPhone to a Samsung.  It was worth it and haven¡¯t gone back!  <U+2028>
            "
"1061","Screen is EXTREMELY fragile.  Featuewise and style, this phone has everything.  But the screen cracks from simple drops.  In my case it went from my lap, bounced off my foot and flat on the floor.  Picked up and had multiple fractures throughout the screen.  The local repair shop wanted $400 just to repair it!  Sorry Samsung. Build a beautiful full featured phone that can take at least a little drop!  I would not recommend this unless you are willing to shell out extra for a good extended warranty.  From what I've learned, its not ""IF"" the screen will crack its a matter of ""WHEN"".
            "
"1062","I recently traded in my galaxy S6 for this galaxy S8+. I am just going to say the 6 was way better!! The talk-to-text feature is horrible, the preemptive text is a joke - on the rare occasion it actually gets the words right AND spelled correctly, it capitalizes all the words it is trying to correct or thinking you may want to say next - even if it is the middle of a sentence!! Then there is Bixby, which, well, just no. It is all bad. Then there is the cutting edge camera in this phone which is really just ok unless you want to zoom in and, no matter, the lightin, you may as well forget it. I definitely miss all the things about my Galaxy S6. Buying this S8+ was a huge mistake. The only good feature on this phone is the size of the screen. I love the Galaxy phones, but this particular model is just a huge fail! I would definitely recommend skipping this model for an earlier one or hopefully the next one that cpmes out will but a lot better. Veey unhappy with this phone.
            "
"1063","I recently offered my Galaxy s8 plus to a loved one for a bargain price, intending to buy a Pixel 2 or Pixel 2 XL. A day later, I sheepishly reneged on my offer. Reason: neither the Pixel 2 nor the Note 8 nor any other Android contender could best this bad boy. Speed, size, display, camera, overall experience <U+2014> No other phone can touch the s8 plus with the possible exception of iPhone X, and, as an owner of both who loves his iPhone X, I can¡¯t see any reason for an Android user to switch platforms. My biz phone is iPhone, home phone is s8 Plus, and the 0nly tiebreaker is my Apple Watch 3 LTE. THAT is unrivaled, but if you¡¯re wed to Android, the Samsung Gear 3 is pretty darned good. As regards phone design, Apple has caught up to Samsung with the X, but not convincingly passed it. I love both phones and couodnt part with my s8 plus even though I had promised it to a loved one and always (except when pardoned by a generous loved one) honor said promises!
            "
"1064","The Samsung Galaxy S8+ is one of the largest phones in the market yet it is hard to believe how slim it is. The Infinity Display makes for a huge beautiful screen, which is great for multi-tasking, watching videos and editing pictures, without the distraction of buttons. The size can be a drawback as it is hard to use only one hand unless you activate the one-handed mode. The increased battery size gets me through the day, better than previous models. Having used the fingerprint authentication on my phone for several years, I was a bit disappointed in the placement of the S8¡¯s scanner. It is hard to reach, requires me to pick up my phone and I keep smudging my camera. However, I switched over to the iris scanner and it is amazingly fast. I wear glasses and it has worked with them in various lighting conditions with only an occasional adjustment. Some additional features are included with the camera, such as masks and stickers, similar to other social photo apps, and one unique feature is using Bixby search. Though it is not 100% accurate, it does a decent job of finding similar objects just by the picture. It is actually kind of humorous to see what other things it comes up with, like my buddies dog was identified as a Labrador retriever, horse and cattle. He does seem as big as a horse or cow though. Bixby is an interesting feature that is Samsung¡¯s attempt at competing with Apple¡¯s Siri and improving on their own S-Voice. With the dedicated button you can avoid the usual opening commands of ¡°Hey ¡¦¡± or ¡°OK ¡¦¡± and go straight into what you need. You can still use the voice command of ¡°Hi Bixby¡± to get things done if you choose to, but I prefer to just hold the button and start dictating. Bixby does all of the usual commands to help you easily send messages, place calls, set timers and reminders. You can also get Samsung Reward points by using Bixby and gaining experience points. This includes just playing around with Bixby and asking some ridiculous questions like ¡°rap for me.¡± In return your earned points can get you gift cards or chances to win prizes. Bixby will also read off the time, weather and news highlights aloud for your alarms, a nice touch when waking up in the morning.
            "
"1065","Bixby fail. before you purchase this phone do your research on Bixby. You are unable to turn it off or remap it. If you're not going to use this feature be prepared to constantly turn it off because Samsung deceitfully placed the launch button right under the volume button so your hands/fingers constantly hit it launching this under developed feature. Trust it will be come very frustrating every time you sleep your phone, put it in your pocket, take it out of your pocket or in general touch your phone. Terrible trickery. You've been warned.
            "
"1066","-Bottom line, this phone is a piece of junk for the price.-I can't delete pictures anymore... I've tried to delete the same picture 6 times now and it keeps showing up when I go back to my gallery.-Everyday I have at least one update of a new glitch, flaw, or problem with this phone.... this is my most updated review because of how terrible this phone is.-New text message notifications do not go away. I've opened the message twice and closed it and it's still telling me the message is new...-Received a notification today that I've never seen before. The app ""SYSTEM"" was causing problems and needed to be closed... don't I need the system app?-Power button does not function, it takes at least 2-3 presses to get it to recognize the press.-Screen was heavily tinted red right out of the box, I needed to adjust the color settings to turn the red completely off.-""Person is typing..."" text box is right on top of the most recent text so you cannot read it.-FINALLY, they gave an option to disable the Bixby button, now I just have a completely useless button on my phone. Maybe it could be remapped to be a fully functional power button since my phone doesn't have one?-Pictures sent via text message take 5+ minutes to send, fail, and then resend in a minute.-Battery life is getting worse with every update, I used to be able to use my phone over a 48 hour period without charging. Now I have to charge it every 24 hours or less.-Automatic brightness that adjusts to your patterns is a nice feature. However, in sunlight it defaults to max brightness and you cannot change it. Compared to the S7 this phone is nowhere near as bright. I frequently have problems seeing the screen at max brightness, blacks blend together and any dark movies are unwatchable.-Audio is acceptable, you can't expect much from a single speaker on the bottom right of the phone... Volume levels are poor. Any background noise beyond a fan will make it difficult if not impossible to hear dialogue in a movie at max volume.-Auto rotate works when it wants to, never when you want it to.-Word prediction and swyping on this phone is as bad if not worse than previous Galaxy models. I think it is worse because I'm getting strings of letters that are not even English. I never lift my finger off, and swipe very common words, and end up with gibberish. Some examples: planning changes to pls no do, sending changes to section, doing changes to don, what changes to Wyatt, checking to cur king, stay to starry, anything to abutting, constantly to com subtly, maybe to mary be, keep to Leo, on to oob, something to sobering, today to fist, someone to sombrero get...
            "
"1067","Phone works great but extremely disappointed in the design.  In this case front glass replacement.  Doesn't matter if you have insurance or not it's gonna cost you 150 to 300 dollars.  I consider this a design flaw but Samsung is pleading otherwise.I dropped my phone only six to eight inches off the ground and cracked the front screen.  I've had other phones like the note 3 and 5 and were dropped from higher places and screen fine.  I'm just fortunate enough to have my touch screen still working for now.I'd rate this phone better if it was designed to easily replace the screen.
            "
"1068","I have 2 of these, one for me and one for my girlfriend.  They both are flawless in performance and features.  I see some reviews complain on here about features that can be easily disabled.... which makes no sense... one if you dont like a feature it can be disabled ( bixby, always on display)  but why pay $500+ for a phone to not get the most out of it.Pros:1. Battery life is amazing, i can have this game playing a game for hours with brightness and graphics all the way up and then look at my battery life, and it still be 50%2. charge time is better, with the provided charger, and pugin  it takes less than 2 hours to charge 0-75%.3. Bixby... although many dislike her, this is the best attempted AI ever provided.  It learns what apps i use and what times i sleep. always watching but a Great mobile AI... want to say the first I believe. (yeah siri isn't AI, it doesn't learn based on past inputs as bixby does.)
            "
"1069","This phone is absolutely beautiful to hold and it has a sleek, 'new-car' feeling!Over all the functionality is similarly comparable across the Galaxy phones (4/7edge) with exception to few obvious changes (upgrades?) to the phone.  In the quest for the slick, they opted to take away the 'Home' button, which my fingers - as well as other iPhone/Galaxy users - have gotten subconsciously programmed to press, only to find that there are no buttons. I would need to 'swipe up' from the bottom of the screen and a virtual 'Home¡¯ button, 'back' function and 'multi-window' interface becomes accessible.This phone has a Samsung Note8-esque interface (not to mention, the screen size difference between those two is just 0.1 inch!). So outside of the Stylus, S8+ promises to be just as versatile in its use!  One other function they did away with - because of the ¡®Home¡¯ button change - I have to use the Volume down+Power button to take a screenshot.  Using my thumb+middle finger to squeeze a shot may get some getting used to!The 3500mAh Battery holds well through the day (I use it heavily and I only seem to be down to about 35% by dinner time) and the only thing that seems to 'overheat' the product and/or shorten the battery life is when I am using it with VR.When I first had the Samsung S4, I was able to capture image of a beautiful low-light sunset (for which I was selected winner for a photography submission) and ever since then I¡¯ve been HOOKED!  I took a photo of another sunset! This one was taken without any special filter and yet it beautifully captures the layers of the fading colors - S8+ exceeds it¡¯s low-light capabilities of it's predecessors!  In addition, there are some new photo functions (swipe left in ¡®Camera¡¯). I love that as an inner (or Yelp) ¡®Foodies¡¯, I have my very own food filter to snap as many lunch or dinners as I pleased!  Use the 'Pro' function and I am Wow'd with the filter package it comes with!Getting an unlocked phone will give me the freedom to choose mobile network not just in the US but Internationally - which is great, as an international photographer to travel with and it sure beats carrying around multi handsets!  As an unlocked phone, this Samsung S8+ has both CDMA and GSM capabilities.  I went with a CDMA network, and the company blocked my ¡®Talk and Surf¡¯ function. On the bright side, CDMA does seem to preserve the battery life better so it¡¯s a toss up!As the saying goes, ya either will Love it or Hate it, like Kimchee.  Take it from a diehard Macgirl that switched out of the iPhone to a Samsung.  It was worth it and haven¡¯t gone back!  <U+2028>
            "
"1070","Samsung has created a wonderful upgrade to the S7. First of all, the 8+ has an increased screen size with superior clarity. The resolution is by far the best that I've seen on a smartphone. Also, the camera is very easy to maneuver with great quality pictures. There are many options to use to get creative. Next, the internal storage is quite adequate and double the S7's. My favorite feature is the battery life. Prior phones seemed to need charging constantly. The 8+ holds a charge very well and requires minimal charging. Since I am often ""on the go"", this feature is invaluable! Finally, the processor is far superior. I immediately noticed a difference when using the S8+. However, I would be remiss not to mention a couple of points that have been difficult to become accustomed to with this phone. The S8+ does not have a physical Home button - which I miss because I am a creature of habit. Also, I am constantly hitting the Bixby button when I am attempting to reach the volume buttons. The positioning of the buttons has been a bit challenging. With all of the positive upgrades, I would definitely recommend this smartphone.
            "
"1071","Pros:* Battery life is great.  I got a full day off of one charge with regular use.* Screen is bright and vibrant* Camera is greatCons:* Curved edges to the phone make it slippery and slightly distort the image.  They make the phone pretty to look at it when it's off but that's no that point.* Fingerprint sensor on the back is hard to reach. Plus, it's right next to the camera lens so you smudge up the lens trying to read your finger.* Comes bundled with Samung's Bixby AI assistant that you can't uninstall.  It's triggered off of a button on the side that is only used for Bixby.Moved to this from a Note 4 and I miss my old Note.  It was easier to hold and non-rounded edges gave it more usable screen space.
            "
"1072","The most amazing phone I have ever owned, hands down. Also the best phone money can buy. Everything about it is amazing.Let's talk about the screen. It's taller so it fits in your hand better, and also had a higher resolution. The OLED panel on this phone is amazing and Samsung is known for it. The best in the market. Also, the almost border less design is great. No problems at all with accidental touches or anything. Works amazing.Next is the camera, best in the business really. Beautiful and highly customizable. Even has all kinds of filters and Snapchat like add ons. 12MP is still great.The battery is good as well. While battery tech is still paltry in any phone, the s8+ does surprisingly well with its massive screen. I get about a days worth (8 hours screen on time) with one charge. Pretty decent. And let's talk about the fast charge, 2nd fastest behind OnePlus only taking just under 90 minutes from 0 to 100. It's fast.As a phone, this thing can do and okay anything. Any task is doable with this phone. It has the latest Snapdragon 835 processor, for the best performance and battery life. Every game, video, or app works on this, easily.Experience is just amazing overall. Android is getting better day by day, the hardware is amazing, the software is fluid. This is by far the best phone out there. Bar none.
            "
"1073","Overall very durable except many small problems.Pros, takes amazing pictures, 4k video. Screen hd quality is great.Cons, Screen burned in after just 4 months. Battery life is terrible about 20% by 3pm, bixby is useless and keeps re enabling itself after every update, lack of free Samsung app store apps, moisture detection port false alerts therefore cannot charge with power off, the sound from the speakers is very weak.It's been an ok phone over the last year or so but I will not buy another Samsung device.
            "
"1074","If you're considering a Samsung S8+ just know, my phone has terrible burn-in on the AMOLED screen. Just went a week without the phone while it went back to Samsung for repair. I got it back and there's dirt behind the screen. They now want the phone back again. Terrible customer service.
            "
"1075","The phone,like most Samsung phones, works very well. It is very well built and great looking phone. However, I do not  like the curved screen very well. Why I gave it 4 stars not five. Everything about this phone is great except the curved screen. I replaced an LG V20 and this phone is equal to it except for the screen. But I like the phone and think it is very nice. The camera is so nice and it shoots great video. It works well with my S3 tablet too. The only other thing I really do not like id Bixby. I wish it would just go away.
            "
"1076","I was trying to decide between the Iphone X or the Samsung 8 Plus. Waited for the X to come out to compre, butt after going to my nearest Apple Store and playing around for a while I decided on the S8 for several reasons: first screen size..second memory expansion...and third ...photo quality...night pictures come out like a pro! you may even take a picture with voice command on the S8. Also transfering data from your old phone was very simple with Samsung connect.Last but not least..price..you would have to pay $300 more for the X !I had the S8 for one day and is a great phone!
            "
"1077","BIXBY IS TERRIBLE! Every time I pull my phone out she says ""there are two ways you can find me."" There is no way to turn Bixby off, only silence her. This has driven me insane. Also, the screen protectors seem to pop off super easy on this phone. Mine came off the first week. Great camera, typical Samsung Galaxy, upgraded with all the bells and whistles.
            "
"1078","My wife upgraded from a fairly old phone (the Nexus 5), so this was a huge leap to the next generation for sure! The photos it takes completely rivals any other phone I've seen (including my S7!) and not to mention it even seems sharper than my friends' iPhone pics. The phone, albeit on the large side, has an absolutely GORGEOUS screen and makes browsing and interacting an absolute pleasure every time it is fired up. Only drawback is that it's very difficult for one handed operations, but I'm not going to ding the number of stars for that because my wife knew what she was getting herself signed up for when purchasing such a large phone.
            "
"1079","Most of the time when I upgrade a phone it really doesn't seem like it was worth the upgrade. This time I went from the S7 to the S8+ and wow this phone is really a step above. At first I didn't think I would like the fingerprint scanner but after using it a few days I really like the location. Easy to use one hand to unlock and resize screen if needed. Only negative thing I have to say right now is BIXBY! It is annoying.
            "
"1080","If the device gives you the periodic urge to smash it into a solid object, you should not continue to own that device.The problem comes from the overly sensative moisture detection firmware. If you live in a humid climate, you are bound to get the ""moisture detected in the chargin port"" warning; even if the device has not been in direct contact with liquid.Despite much effort to clean and dry the charging port, followed by clearing the cache memory and even doing a factory reset; the issue will sometimes persist.The otherwise excellent device is too expensive to be unreliable.
            "
"1081","Nothing but problems concerning the SD Card. I went to Best Buy and got assistance from a Samsung tech, I even sent it down to Texas for repair at a Samsung facility. They returned it and said they fixed it but I still had all the same issues. I'm done. For the amount of money you pay for it, it should work correctly out of the box. Returning this shortly and looking into an LG. Very, very disappointed.
            "
"1082","I fully expected this device to be bloatware free. It's not. Even when you ""disable"" the app there are services from that app still running in the background. One of the worst offenders is Facebook. Even if you're not on Facebook, and have disabled it, it is still running in the background.
            "
"1083","I purchased this phone on a Monday, by Thursday the back was cracked. I never dropped it, I never bumped it, I never even put it in my pocket with anything else. When I contacted Samsung they said that I could send it back and be without a phone for a week, and then they would determine if it was a manufacturing defect (and fix it) or decide that it was user abuse (and they would charge me to fix it or return it broken). Since this interaction, it is clear to me that Samsung does not stand behind their products, and that they do not care about customer satisfaction.
            "
"1084","The glass on my phone broke while it was in a case in my pocket. You can't find repairs at a reasonable price anywhere making the phone effectively a paper weight. I will not purchase another device from Samsung again.
            "
"1085","I like the quality and the features. My old phone was purchased with AT&T and the Sim card would not fit the S-8,  but I took it to an AT&T store and they gave me one that would fit in less than 15 minutes. The tansfer of old files to the new phone was smooth and without a hitch.
            "
"1086","Purchased from my network provider not Amazon. SD Card slot doesn't work.  This is well documented, if you search google you will find it's a common complaint.  I hate bixby and the bixby button.  If you are going to include an unwanted and unneeded button that is placed so that it is frequently confused with the volume button, at least include a way to disable it or assign another function to it.
            "
"1087","This phone is a really good alternative to the iPhones of the past two years. It can pretty much do anything that the iPhones can do for a much more affordable price. I am very happy and will continue to be a Samsung customer.
            "
"1088","Dropped it in water, it still works with no problems!
            "
"1089","The screen on this Galaxy S8 + is very fragile. I had a Spigen case on it and dropped it about 2 1/2 feet and the screen cracked. Not only does the phone's screen break easily (see many of the other 2 & 1 star reviews) but it costs about $350.00 to replace.  I guess I'm going to have to go back to Apple after being a Samsung customer for the last 3 years (my Galaxy S5 Active without case was dropped at least 3 times without any damage).Samsung has lost another customer.I bought this phone on pre-sale from Best Buy so you will not see a verified purchase note on this review.
            "
"1090","Nice phone I'm so glad I bought here and saved over 400 dollars vs verizon...  just keep in mind you can't get voicemail notifications but as far as price can't beat even allowed me to do payments no credit check or interest! Awesome
            "
"1091","The hardware is awesome, the OS is awesome. but the impossible to disable Bixby is simply moronware, designed by morons for morons.  Why would anyone want a database to talk to them?  I wish I could make Bixby shut up. I suggest that Samsung terminate Bixby.
            "
"1092","It is an ok phone nice features but Samsung used poorly made screens on this phone. I have had S3, 5, 7 and now 8 and the 8 is scratch every other day its seems like. The glass is either fake or they just used junk glass to make up for their loses last year.I would not recommend you spend this amount of money on a sub-par Smart Phone, poor craftsmanship.
            "
"1093","I hate Bixby. Samsung please disable Bixby. The phone is a piece of glass. Buy the case before you buy the phone. Otherwise it's a great phone.
            "
"1094","I can heavy use this phone over 4 hours and the battery keep up with me. I love that it have a type c charger. Its chargers super fast and have no issues with it other that I cant get to connect the phone to my pc for some reason.
            "
"1095","It is almost perfect phone except that stupid Edge Screen which makes almost impossible to put screen protector and cause unwanted touch.Samsung. Please remove that feature.
            "
"1096","This is an awesome phone, but the screen is very fragile. My Lifeproof case had an issue so I was forced to take the phone out. 1 small drop, cracked screen....ridiculous for a $850 phone.
            "
"1097","If you're considering a Samsung S8+ just know, my phone has terrible burn-in on the AMOLED screen. Just went a week without the phone while it went back to Samsung for repair. I got it back and there's dirt behind the screen. They now want the phone back again. Terrible customer service
            "
"1098","Ok, so they ""say"" it's refurbished, but I truly think this one I bought for my hubby was brand new (still on Japan time) from Samsung & nothing in the box was generic, it was all Samsung.! Great purchase, & it came the Same Day I bought it.!!!
            "
"1099","I bought mine through Verison. It is $35 a month with their unlimited plan. I added a 200GB Samsung brand SD card, and I put a Clayco protective case on the phone.So far, the battery is great. It will last days on power saver mode, and several hours in high performance mode.It plays Super Smash Bros Melee with the Dolphin Emulator with relative ease.I use a Blue Tooth game controller for that, and it's great!
            "
"1100","I hate Bixby. Samsung please disable Bixby. The phone is a piece of glass. Buy the case before you buy the phone. Otherwise it's a great phone.
            "
