"","x"
"1093","Great phone!
            "
"1094","Received quickly, phone activated with no issues on Sprint network since I had ordered the SIM at the same time. Beautiful phone!
            "
"1095","Here is the thing, the phone works fine and I am really happy with the S8. However, when it arrived there was no seal on the box, and after I completed the install I noticed that it was already associated with another email account. The original protective stickers were attached, so it seems more like it was returned by the previous owner, but it is really inappropriate to sell a used phone as new.
            "
"1096","Slowest phone on wifi I have EVER used! It's not the wifi either because my husband's Galaxy s6 edge runs on the wifi in our house perfectly. EVERY other phone is fine. This one is so slow I give up and stop using it. I hate it. Everything else about this phone is great.
            "
"1097","Why was I so loyal to the iPhone for so long?  The Galaxy makes the iPhone look like a toy that you would give to a small child to keep them busy.  I love this phone...  Every aspect of it blows Apple away...  I even went to the Apple store to check out the iPhone X - side by side the Galaxy still looks 10 times better..  I love it.  Customization...  Removable memory.  The best phone on the planet.
            "
"1098","The phone itself is fine.  But because it's an unlocked phone, Verizon does not allow wifi calling.  I have no service a work.  And will not notify you if there is voicemail in your inbox.  Instead you have to call your voicemail every day to make sure you didn't miss anything.  Driving me CRAZY.  So I say it's not worth it, and to go get your locked phone from your service provider provider.
            "
"1099","This phone is not fully featured like the phones sold by the wireless companies here in the U.S.  It's usable. however, if you want all the bells and whistles, this isn't the phone.  If you are happy with less, this phone fine.  It wasn't until set up, missing features were noticed.  An example, a landscape option for viewing or texting.
            "
"1100","KNOWN ISSUES WITH TEXTING - read the Samsung forums before buying this phone. I sent my 2 month old phone in for repair when it stopped sending texts after a security update, and it was supposedly repaired but is still not working! Tech support and Sales pointed fingers at one another and have given me the runaround and refused a refund. Hard to believe Samsung hasn't improved their customer support after the S7 debacle. So far I've wasted hundreds of dollars on a paperweight and hours of my time on the phone with Samsung. Buy a reliable but inexpensive Moto G5 plus instead if you require texting capabilities on your phone!
            "
"1101","Would give 0 if I could!  Received phone, all it does is reboot constantly, before I was able to even set it up!  Cannot get past wifi screen without it rebooting.  Samsung is of no help.  Reading online, this issue has existed for 8 months and they are still shipping defective phones without a fix.  I will be returning this POS, and will get an iPhone instead.  Shame on you Samsung!
            "
"1102","Does a perfect cell phone even exist?  This phone has some little annoying things about it.  Nothing too major I can think of right now.  One is the ugly emojis.  I liked the ones on my old Droid way better.
            "
"1103","Less than a year and the phone has stopped taking charge
            "
"1104","I installed two of these; one went on great, the other not so great.  one is curled up a little at the bottom.  This occurred when I put the protective case back on the phone.  The material is durable and the curled portion does not affect the function, just the appearance.
            "
"1105","I love this phhone.It works perfectly on both my local service provider here in the bahamas.
            "
"1106","It's been less than a month and the battery is already failing. Don't buy. <U+0001F623>
            "
"1107","Yes works with Verizon wireless!
            "
"1108","Too much junk on the phone
            "
"1109","Well, screen cracked with just one week and a half old. Just one fall. Unable to use it anymore. I feel disappointed and angry about how cellphone business has become. Sell fragile devices and charge a fortune for a replacement. Around $300, because basically the phone is a single unit, so they have to change almost everything, even the battery (because of their exploding batteries history, they must replace it) You get what you pay for? doesn't apply here.
            "
"1110","Just as described!
            "
"1111","I have used androids for many years now.  I was not impressed with this phone at all. Visual Voicemail would not work, talk to text never worked and I would have to constantly reboot to get it to work only to have it go out after a couple messages.  Would not work with call recorder or other voice recorder. It would record some messages and some messages it would not. all of the Samsung bloatware was just way too much as well.  Simply not impressed.
            "
"1112","Returned it because it doesn't have wifi calling and that's the only reason I bought it. It's a great phone just spend the extra money at the carrier's store and wifi calling works.
            "
"1113","This, made in Vietnam, model replaced my beloved, well served s4. Like the s4, the s8 represented big changes in cell phone tech. At $750 last year, $500 this year is a bargain. So far so good. Connected to Net10 in minutes.
            "
"1114","Great product,but my older one  Sam. 5 one picked whi fi a lot, this needs a much stronger signl,  darn!
            "
"1115","I purchased this because it was a US unlocked phone and could be used in the US and abroad. I have Verizon as a service and although the phone wotks, it has issues because it is made for Sorint service.
            "
"1116","Love Samsung products! This is my 3rd android from Samsung, and each upgrade just keeps getting better. Good price, too!
            "
"1117","The phone is amazing rather for some rattling that happens when you shake it. The headphones broke shortly after a day of use which is bad specially for $100 headphones, didn't do anything to them, just normal use and they broke.
            "
"1118","My husband got this for himself and took it to the Verizon store and had them sit it up.
            "
"1119","stop now!
            "
"1120","After years on iPhone, my wife finally got on board an Android phone and she's enjoying every minute of it!
            "
"1121","The phone is good and I got a 120 down. I would like to buy one more for my other daughters.
            "
"1122","Arrived with a broken screen:(
            "
"1123","Shipping was dismal. But the phone was as advertised and we'll boxed with all the proper items. Would definitely buy this again.
            "
"1124","I was about to get the Samsung S8 Note if it was cheaper but I got this instead. Tons of features and just an overall satisfaction with the aesthetics
            "
"1125","This is the best and most beautiful phone I've had. Hands down a sight of beauty.
            "
"1126","If you have Verizon, don't expect to be able to use wi-fi calling.  :-(
            "
"1127","wife love it and is very pleased
            "
"1128","Turned out great, super easy to set up!
            "
"1129","It's pretty much iphone x but came out super early.
            "
"1130","Love it
            "
"1131","Amazing best phone I've ever had
            "
"1132","I'm in love of these phone.
            "
"1133","love love love my phone!
            "
"1134","New phone came in nicely packed, with everything included and the phone itself is really good
            "
"1135","Very good
            "
"1136","great deal
            "
"1137","The phone came the same day, thanks to amazons hardworking employees. The phone is great looks slick and works amazingly.
            "
"1138","The most fragile phone I've ever owned. Such a piece of junk! My S5 lasted 3 years without a scratch and this has a broken screen from a 2 foot fall! Fell out of my pocket while sitting in a chair and the screen is shattered. Will never buy another Samsung product, even though my home is filled with them.Edit: I've been having fun destroying this POS phone since the first break. It's now virtually impossible to read the screen and the sad part is how simple it was to get it to this point. A couple of ""accidental"" drops and the screen is completely trashed! Almost worth the price of the phone for the pleasure of reducing it to what it really is,,, garbage.
            "
"1139","Me gusto todo exelente
            "
"1140","Not compatible with Virgin mobile.
            "
"1141","Excelente telefono
            "
"1142","Beautiful phone
            "
"1143","It's all I expected and more. Excellent buy!
            "
"1144","Was a present for my mother and she loved it! Very satisfied! Prompt delivery! And nice packaging! Thanks!
            "
"1145","In love.
            "
"1146","Great product, fast shipping.
            "
"1147","Love the s8 phone itself.  I had destroyed my first one and bought this one to replace it. I have Verizon wireless as my carrier. So i got this unlocked one. You loose some Verizon features like visual voice mails that I did not realize upon buying. But now after a month of use the Wi-Fi stopped work. Shows it's connected  until you try and load a webpage or use an app the Wi-Fi crashes and has to restart and connect.  Will continue to do so and the page will not load till you turn Wi-Fi off. Leaving me pretty dissatisfied with a 1 month old phone.
            "
"1148","The camera is great but the phone itself....negative.  The glass on this phone is very fragile.  Even in a case this phone is fragile. Most cases cannot protect the infinity screen.  Visit Samungs website and go to the community forum and look for broken screens.  I wish I had before my purchase.  I shattered the back and it is costing me $70 to repair.  And of course if there is physical damage it voids the warranty.  So use super thin glass and then sit back and collect the repair money. I guess they had to make up for the Note 7 somehow.
            "
"1149","I requested two phones and am having problem correcting issue
            "
"1150","Good as new
            "
"1151","The best phone I owned so far. Absolutely love it!!
            "
"1152","If there's a negative zero i will choose that for this item.I trusted Amazon LLC to be selling efficient devices and I was wrong.It's hardly 3 months since I purchased this item and its not working.i could hardly hear people I am talking to on the phone so i had to use a speaker to hear them.so you can't afford to have a private conversation.I emailed amazon about the issue and because its way pass the return period they didn't help.Warning to those purchasing this item think a million times don't waste your money.Think where its safer to buy cellphones.I believe in Karma what goes around will come around.
            "
"1153","Phone came with broken screen.
            "
"1154","True that it's was unlocked , what wasn't stated was the fact it was a sprint unlocked phone. Loaded with tons of useless sprint bloat ware. Need to root to get rid of all if it. But it works and it's a galaxy s8
            "
"1155","DOES NOT WORK WITH BOOST MOBILE. DO NOT PURCHASE OF YOU ARE A BOOST CUSTOMER YOU WILL NOT BE ABLE TO ACTIVATE IT.
            "
"1156","i bought 2 at once. one came with the upper corner not displaying anything. the other is laggyon the upper half of the screen.
            "
"1157","Bixby Button...
            "
"1158","buyer be ware  they don't disclose that this unlocked version will not work with some of the Verizon apps  I spent 2 hours on the phone with Verizon tech support before they figured out it was a universal phone that didn't have all the capabilities to utilize Verizon apps  I will never buy another phone from here  it was an expencive lesson learned
            "
"1159","Amazing phone but I order the cricket sim card kit with it and didn't receive it. I only got the phone
            "
"1160","Good phone, but the difficulty associated with rooting and the issues with the seller force me to give it a three.
            "
"1161","Doesn't work good with metroSuper slow even when I connect to Wi-Fi
            "
"1162","phone battery is quickly discharged. I am using minimum apps but still discharging faster than I expected when bought this phone
            "
"1163","Out of this World Excellent
            "
"1164","Be aware that phone does not come with sim card. I bought this phone for my son. We purchased a sim card and attempted to activate online with dismal results through Sprint. When we brought the phone to the Sprint store their sim card also did not work so we had to return the phone. It was very frustrating.
            "
"1165","Very Fast ....but the battery needs to be more ./...
            "
"1166","the phone in itself is fine. i bought this with a trade in phone so supposedly i was getting $125 for the old phone. well, a month later, samsung sales came back to say sorry, your item does not qualify for trade in so we charging you 125 dollars extra. i asked to return the s8 here as clearly this was now beyond my budget. well, you wish. they said i had only 15 days after the purchase day to return it so i am stuck now with an over priced item. i am still reporting Samsung to the Federal Trade Commission to try to resolve this issue (after all, how was i supposed to return within 15 days when they rejected the item a month later, clearly the 15 days should apply to the moment the buyer has all the final costs charged). anyways beware of the dirty tricks that samsung plays with the customer. if you come to rely on their support, you may as well be on your own.
            "
"1167","Phone not powering. If I could give it a no star I would have...
            "
"1168","overall after having this device for a little while it is a decent device clean video playback and great camera however the few minor issues keeping this from being a higher review the back glass is very brittle the screen is decent as for durability and great for playback my review would be a 4 star except for the fact that once i downloaded the update that was ready to be installed out of the box (i waited a month before installing so i could see what all was impacted by it) i have noticed a slight decline in battery life and complete loss of the microphone in calls unless i have speakerphone on or an external headset i will update this post if and when a new update comes around to fix that problem.finally would i recommend this phone? yes i would as long as you keep a headset as part of your daily routine or chose to not install the updates.Updated rating up to 4 stars as the December update has fixed all problems with the microphone and no longer requireing a head set to use as a phone
            "
"1169","screen protector scratches easily, and the edges do not bend enough for the curved screen.
            "
"1170","It's been a month and I already regret the purchase. My screen cracked from a 2 foot fall, and with a protective case on it. I've never seen a phone this fragile.
            "
"1171","This is the worst phone you can buy a used phone samsung galaxys8  drop call and can't  dail out  just a headache I wish I could return it but I guess got bite the bullet
            "
"1172","
            "
"1173","Samsung Galaxy S8 2018 ReviewIntroduction The Samsung Galaxy S8. A device that has ushered in a new era of design in Samsung¡¯s mobile division. Now, Samsung¡¯s ¡°Best smartphone ever¡± is a year old. So, How does it hold up in 2018? I¡¯m going to preface this piece by saying that I haven¡¯t bought a flagship since 2015, with the release of the iPhone 6S in 16GB. Since 2015 smartphones have changed A LOT. Bezels in flagships have become a passe thing. And releasing a flagship with bezels in 2018 seems more of a taboo than a design flaw. Bezels in a 2018 flagship are considered unacceptable by most critics. And in some ways I can see why but we¡¯ll talk about that later. For now let¡¯s do a basic overview of this device. The Samsung Galaxy S8 was released in early 2017 with a QUALCOMM snapdragon 835 SOC, an Adreno 540 Graphics chip, 4 Gigabytes of RAM, and 64GB¡¯s of storage. Compared to other 2017 flagships, these specs aren¡¯t anything special, however one thing separates from the rest. The design of the phone. The curved back, and curved display with a marginally thin side lip, makes for a phone that molds into your hand. The glass front and back also makes the device very slippery in the hands. Which for me, isn¡¯t a good thing. While it¡¯s aesthetic is beautiful, I need a case on this thing to give me the grip I like. On the bottom of the device we see USB-C, a admittedly small bottom firing speaker, and surprise, a headphone jack. On the sides you¡¯ll find a power button as well as the volume rocker and bixby button. On the top you¡¯ll find a sim + micro sd card slot. And on the rear you¡¯ll find a fingerprint sensor on the right of the 13 megapixel camera lens, and flash + heartrate monitor. But let¡¯s go back to the headphone jack for a second. As I mentioned earlier my phone has been the iPhone 6S for about two years now, and headphone jacks for me are STILL a must have. My 3.5mm earpods work fine, so why replace them? I¡¯m glad the S8 kept the headphone jack, it¡¯s a breath of fresh air in a market where less is apparently more. And, in some respects the S8 nails what ¡°Less is more¡± means. With this philosophy being most prominent in the display.The Screen  The Screen of the Galaxy s8 is a beautiful Quad HD AMOLED panel with a unique 18:9 aspect ratio that takes up most of the front side of the phone, and this is a good thing. No longer do we see large bezels that do nothing for the device. In a way the display is not only more beautiful but also more utilitarian. The more screen real estate makes for a more satisfying experience in some apps, allowing one to be fully immersed in the content. While not every app is optimized for this screen ratio, a decent number of apps are, and the ones that aren¡¯t optimized are easy to make them look nice and fill the display. The panel itself has Vivid and bright colors that aren¡¯t as saturated as Samsung displays usually are, they are a little truer to life. The curved glass makes a return from the S7 Edge, a welcome inclusion to not only the design but the functionality. The edge tab, while not for everyone has made my experience with the device very interesting. It¡¯s customization is awesome allowing you to choose what information to show, so your never flipping through any useless panels. The edge lighting on the display is also helpful for notifications. The Viewing angles in the display are also very good. Colors are nice and smooth in a wide variety of viewing angles, and the very bright capability of the display also helps viewing angle quite a bit to mitigate reflection from lights and the sun, so no matter what angle your viewing the display from you¡¯ll almost always get a good clear picture from the phone. Overall, this phone has one of the best and brightest displays around, even today in 2018.  So, how does Samsung utilize these features in Software?The OS The Galaxy S8 originally shipped with android 7.0 Nougat with Samsung Experience 8.0, but now Android 8.0 Oreo is available for this device and with it brings Samsung Experience 9.0 to the table. We see a return of all the features from Nougat, with some little added features in Oreo, that without much investigation could go unnoticed. But, these features are very helpful to the user experience over stock android. The Launcher is intuitive and very customizable which is something I enjoy out of the box! The setup process is very easy to get through, it felt very iPhone like, which is a very good thing. The ability to change the button layout is also a very nice touch that allows the user to change it to their liking, this feature is not available on stock android, but it is present here which is all the much appreciated! The facial unlock, while not iPhone X level Is much more intuitive than it used to be, it is also for the most part pretty fast and accurate, the software also makes it very easy to register a face. Google Assistant and Samsung Bixby is baked right into android. Google assistant is my preferred assistant just because of my previous usage history. Bixby is the new-comer to the digital assistant game. While it¡¯s good, it¡¯s not great. Some things it doesn¡¯t understand yet, and overall to me it seems like a half-baked effort. But that¡¯s not to say it isn¡¯t getting better so my opinion might change as Samsung updates Bixby over time. Side note to Bixby, The Bixby button as mentioned in the overview is a button located under the volume rocker, it is mapped n default to launch Bixby by default, which is annoying. It can be remapped to launch something else using a third-party app, but other than that the button is quite useless in the software experience.  If you are switching from iPhone to Samsung, the software may be a learning curve but once you get the hang of it, it is quite nice, although Samsung¡¯s emoji are quite weird compared to the iPhone and some emojis don¡¯t show up at all or are completely different than the iPhone counterpart. If you are switching from another device or android phone, the interface might be a little heavy to say than what you¡¯re used to, so tread with caution if you love stock android. While the software brings many new features it also lacks consistent security patches. You will get a security patch every 2 <U+2013> 3 months, but it¡¯s not as consistent as I would like. Security is important to me, and I don¡¯t like the idea that I¡¯m not on the latest and greatest security patch, however if you can look over this, as it¡¯s quite nitpicky than you¡¯ll probably love the Samsung software on your phone.The Camera In 2018 smartphones have become the go-to camera for most casual smartphone users. We expect our cameras to take good pictures of us, our family, our children, our adventures in life. And to put it simply, the rear camera is AMAZING! It still does very well in 2018 against other flagships. It¡¯s quick auto mode allows amazing shots to be taken without any input from the user. The integrated pro mode also allows the inner photographer inside stretch its legs, with ISO and shutter speed controls just to name a few being present. There are other rear camera modes that will help in certain scenarios but often auto and pro mode will be plenty for taking pictures. The rear camera will give you shots that are Instagram worthy. The front facing camera is more mediocre. It takes OK, selfies and the automatic face enhancing features can sometimes make one¡¯s face look plastic. But once face filters have been turned off, in good lighting the front camera can produce some good selfies, not AW inspiring ones but, decent ones nether the less. Video recording is of course present, and the rear camera is optically stabilized so shooting smooth and stunning video is no problem. 4K recording is also here, but it can be shaky and isn¡¯t as sharp as I would like for 4K. The front camera also has video but It is not stabilized so video from this selfie cam can be shaky. Also please note, if you are a heavy snapchat user, this camera does not play nice with snapchat due to the lack of optimization from snap inc. So photos look noticeably worse than what the normal camera app would take, I would highly suggest sticking with the stock camera for most picture taking needs.The Tradeoffs This phone despite all of it¡¯s great highlight features has some flaw you want to consider. The fingerprint sensor can be hard to find due to it¡¯s close proximity to the camera. The Speaker isn¡¯t that loud and can easily be muffled by your hand depending on how you hold it. The phone also is very easy to drop, and Gorilla glass 5 while great, won¡¯t always save you from an accidental drop. So always have some sort of extra grip on the device to protect it. In stressful tasks it can also get hot and drain the battery, so try not to push it too hard all the time.Overall This phone in 2018 is an amazing device still. Consider it if the S9 or note 8 are too expensive. This is as close you¡¯ll get to a modern phone that is also fast and very sleek! Despite it being a year old, it¡¯s age isn¡¯t showing at all! I love it!Features not mentioned:IP 68 Water and dust resistanceWireless chargingIris scanningSamsung pay
            "
"1174","having trouble when the phone updates other than that the phone is interesting.
            "
"1175","I bought my Galaxy S8 directly through the Verizon store, but I need to vent here on Amazon to warn others about he Galaxy S8 and even the new Galaxy S9's that are coming out very soon... Overall, the Galaxy S8 is a great flagship phone, it's fast, and offers amazing features. The biggest downfall, and why I'm likely to return it and grab a Pixel 2 phone, is a severe lack of good-quality aftermarket phone accessories that properly protect the phone. I'm used to going out and buying an Otterbox Defender, or a LifeProof for FULL phone and screen protection, and being happy about it. Unfortunately, if you look up the reviews for the Lifeproof or the Otterbox for the Galaxy S8, you will see just how much of a difficult time the aftermarket accessories providers have had with trying to FULL protect this Galaxy S8 phone because of its curved screen.Because of the curved screen on this phone, it is VERY hard to find ANYONE who makes a fantastic all-around screen protector or case for the Galaxy S8. Sure many people SELL cases and screen protectors for this S8 phone, but if you actually read most of the reviews on the aftermarket protective devices for the Galaxy S8, you'll see that the curved screen causes all kinds of issues such as killing the functionality of using the heart-rate sensor, or fingerprint reader, or the touch screen not working properly or as well as it should because of a curved screen protector goes on top of it. The curved screen on these Samsung phones, in my own humble opinion, is a terrible fad that needs to go away. It reminds me of when Samsung and others were also trying to push their hardest to sell curved LCD/LED TV's after the 3D-TV push to the American market failed due to impatient TV manufacturers waiting for 3D and curved screens to take-hold.When I bought my Galaxy S7 I purposely opted for the NON-curved screen because I was on the fence back then too. Now that Samsung has completely forced everyone into an ""all-or-none"" scenario where I can only buy a regular-sized curved screen, or a bigger-sized curved screen. After having tried this Galaxy S8 for a week now, buying the Otterbox and Spigen screen protector along with some tempered glass protectors that kept popping off because they only stay secured to the curved screen via a thin glue that is applied ONLY around the edges of the glass screen protector, and then trying the Lifeproof Fre case, and then trying the Ghostek waterproof case...I've just about lost my mind. The curved screen on this phone has NO good product that I can find where there is not a gap between the screen protector and the phones actual screen, making lots of texting and typing a major pain. The cases all seem to hinder functionality of fingerprint and heart-beat sensors and mess with the front AND back camera lighting a little, and they muffle speaker phone calls a bit... I could live with all the downsides EXCEPT for the touchscreen issues. If you cant touch the phone properly and make accurate presses, then the phone is useless and fails in its biggest goal as being a smart phone. Add insult to injury, every case I've tried still still leaves the curved area of the LCD screen unprotected (otherwise you wouldnt be able to use tabs or the curved screen functions)...but because these cases never properly protect the edge of the curved screen, it means that there is always a possibly of dropping your Galaxy S8 and it lands at such an angle where the edge of the curved screen hits first, and this will easily cause a broken or cracked screen. Look at the reviews for various Galaxy S8 cases and screen protectors on Amazon photos, and you'll see many broken-hearted people who thought their phone would be safe from a 4-foot drop onto the floor.These curved screens need to go away. Until I can get a FLAT-SCREENED phone with no dumb curves from Samsung (flat screens make it easier to get third-party accessory support for protective cases that actually work properly) then I'm done with Samsung after this recent headache. It's too bad too, because I've been a loyal Galaxy user since the Galaxy S2, and I've owned the S3, S4, S5, S6, AND S7 and was always very happy with the case and screen protector options that I could buy in the past. With this Galaxy S8, I'm almost certain it will end up broken with the S8 cases and screen protectors that are currently available on the market. Therefore, the Galaxy S8 goes back to the store and I'll have to buy a different Android phone. Samsung, please cater to all of your customers while keeping phone protection in mind. I'm sure that Samsung loves broken phones while selling replacements with all of the accidental warranty services out these days...but I dont want to buy a $700 to $1000 phone only to have crappy physical protection for it due to a silly curved screen. A curved screen isn't worth the potential losses and breakages to me.Seriously, what the heck.
            "
"1176","UPDATE 12/22/17: My phone is still going strong and looks pretty much the same as when I first got it. I'm still using the same Speck Candyshell Grip case and same liquid install screen protector. They are in great shape and providing enough protection tor my phone. The glitchy stuff seems to have mostly been fixed after an update. I have the unlocked version. Facebook app has been sucking big time, so I mostly access facebook through a browser and only use the facebook app to post pictures.When picking a phone over the past few months, I tried iphone 6s(hated the locked down feel and it had major battery drain with my music app that could not be fixed, so that was a deal breaker), Huawei Mate 9(Has a good camera, good battery life when battery drain isn't happening, but it isn't optimized for google apps and gets battery drain every couple weeks so I had to reset it all the time, ridiculous), LG G6(Great front camera, loved the wide-angle option, terrible front camera circa 2013 and bad connectivity with my Honda UPlay and Google play music)....And, now the Samsung S8, I have had it for a month now. It takes pretty good pictures. The Mate 9 had more detailed pics, but S8 takes better low-light photos in my experience. I'd say they are about tied for front cameras. The selfie camera is slightly better with the Mate 9 than the S8 because you can adjust more on the Mate 9 and the focus seems to be a little better when people stay in the background of a photo and not side by side. I prefer the Mate 9 photo gallery, too. It's easier to select photos to share. The speakers are a bit quiet and not as nice sounding on the S8 verses the Mate 9. Mate 9 has loud speakers with stereo option when it's side, but the S8 sounds acceptable and is much improved over my old Samsung S3. It's quieter than the LG G6 as well and comparable to the iPhone 6s. I heard the newer iPhones have stereo speakers and get pretty loud, though. But, new model iPhones are too expensive for me and offer less features than android phones at a similar price.So far, the Samsung S8 is still the better phone, it's more reliable, it does not have battery drain and the battery life is consistently allowing 6-7 hrs screen on time if all used in one day or around 5 hrs if used over 2 days. I do have to restart my phone sometimes because of minor glitches here and there. Not often, just a couple times a week, so no biggie. It does have a buggy connection with Google Play Music and Honda Uplay, but it still plays the music, it just causes the menu to flash on and off, but it's ignorable and better than not working like the G6, Mate 9 didn't have this problem, but the battery drain still makes Mate 9 a loser for me. I prefer the smaller feel of the S8. It feels very comfortable to hold as compared to the phablet phones like Mate 9. Samsung S8 has many accessories available to it that Mate 9 did not offer in the US due to lack of popularity. S8 has a car charger option, battery pack charger option, and many cases and screen protector options. I tried a couple cases and found the Speck Candyshell Grip case to be the best, I like that it gives some protection around the edge part of the screen while still leaving you full functionality and it's not bulky. I dropped my phone a couple times in the case from a couple feet up and the phone is unharmed.I used an IQ shield liquid install screen protector and that works well even though it takes longer to install. No issues with it coming loose until now. I don't like the curved phone screen, but the Samsung S8 is one of the best phones available and beats out the competition in my opinion. I got mine for close to $600 with tax, I don't think I would pay more than that. Watch for sales. It's been on sale many times since it's release. I would not recommend buying from Samsung directly. I bought one S8 from Samsung and returned it before going back and buying it again elsewhere. The return through Samsung took a month and I had to contact them a second time before they finally processed the return with some message about getting lost at the facility or something, but they still have a note about receiving it. Amazon is a good place to buy from as long as you buy directly through Amazon and not through a third party. It's nice that they give you a 30 day return period. That's the longest period I have seen anywhere.If you want an Android phone, Samsung is still the best available in the states, in my opinion. There are more nice phones available overseas, but you want to have a US warranty, easily available accessories, etc, that leaves you with Samsung, LG, Google, and iPhone for the most part. One big negative with Samsung is that screen is SUPER expensive to replace. I would not get a Samsung S8 if you are rough on your phones. There is an S8 active available through ATT and it's supposed to release for other carriers and maybe unlocked in the future from what I read. Maybe Amazon will get it, too?
            "
"1177","I bought my unlocked US version S8 from Best Buy about six months ago and it has progressively been randomly restarting more often and even with the US version, Samsung's customer service is atrocious.  It'll restart in the middle of phone calls, while I'm driving with Google Maps open, or while it's just sitting there with the lock screen on.I keep the phone up to date, the apps up to date, tried deleting all my apps, cleared the system cache, used safe mode for a few days, removed the SD card for a few days, and nothing has worked. It wasn't that big of an issue for the first 2 months, although I can't say how often it restarted because it does so randomly without notification (sometimes I'll pull it out of my pocket and it'll be rebooting), but I noticed it restarting about once a week.  Now, however, it's so unreliable that I make sure I know where I'm driving before I leave the house because odds are it'll reboot, no matter how short the drive is, and last night it restarted 3 times during a ten minute conversation with my boss. It's just a piece of junk.What's worse is Best Buy's warranty is only 14 days and Samsung's 1-year warranty has some serious strings attached that I'm sure they intended to make it a last-ditch-effort. After a long chat session with Samsung they gave me a packing slip that was only good for 2 days, I even had to procure my own box and packing material, and they told me the turnaround time would be about 3 weeks, primarily so they can cheapskate the domestic shipping.  Then, they'll either fix the phone or send me a refurbished one that hopefully had its kinks worked out (otherwise rinse, repeat), and that's only if they determine the phone is a factory defect. If they determine I was somehow responsible then I'd have to pay the full price for repairs and shipping, and where they draw the line at acceptable wear and tear is anyone's guess, but presumably it's not going to be biased in my favor, especially based on how they've conducted themselves so far. Super convenient, right? So those of you upset about not having a Samsung warranty, trust me, you're not missing much.The best solution I've found is that some Best Buy stores are Samsung Authorized Service Providers, so they can do the repairs in-house. The bad news is that these repair centers are only in like 10 states and most aren't in major cities, however, there's a huge concentration of stores in the Dallas area. Luckily I'm an airline pilot and I can fly for free, so I'm going to fly halfway across the country next week to get my phone fixed, but I realize that's not an option for most people. Hopefully the trip will be worth it. I can understand Samsung having such bad customer service if the phone was dropped, the screen was cracked, etc, but for factory issues that don't become apparent right away, you'd think it'd be better than trying to get a refund on a Hotwire hotel. especially for a company that sells so many electronics.  I mean, electronics are sensitive and the best break before they get to the consumer, but if their business model is to make it so frustrating to get them to stand by their warranty that you just go out and buy someone else's product, no wonder their stock tanked this year.  I, for one, am staying away from Samsung until they have a change in corporate culture.
            "
"1178","So many other reviewers have posted exemplary write-ups detailing the features, benefits, photos of the S8.  I won't even try to compare. All I can tell you is that I needed to replace my 3-year-old Galaxy Alpha, so when the Galaxy S8 went on sale over Labor Day weekend, I walked into a big box retailer (whose name rhymes with ""guest guy"") intending to buy one of the lesser priced prior year models like the G7. However when I walked into the display area, the S8 winked at me, it was love at first sight, I was stunned and floored by the beauty, grace, forward-looking design, advanced features including VR, and vibration control video camera performance that reminded me (in my simplistic estimation) of Hollywood steadicam, a far cry from my prior Alpha's performance in that regard.  (Plus, simply, when it comes to Android, where obsolescence unfortunately happens rather quickly, newer is better, because it gives you longer usable life.)  I bought.  I haven't looked back.  The two of us have been joined at the hip (literally) for almost 2 months, as I mated it with a very inexpensive, minimal size holster case that visually recedes out of the way to allow the stunning beauty of this phone to shine (while continuing to buffer it from shocks).Phone setup was a breeze, as I merely unplugged the micro SIM from my Galaxy Alpha, plugged it into the S8, and my cellular carrier was auto-configured by the S8, so you really can't hope for anything cleaner than that. Plus the simplified migration utility that came with the S8  copied over my files and photos, my contacts lists and more, from my prior phone.I spent a fair amount of time optimizing app power use.  The S8 now uses minimal power while I'm out and about, and at night it takes no more than a few minutes to bring to full charge again, ready for next day.A chief buying criteria for me was camera performance. I found amazing praise in the comparative reviews published at GSMArena, a prominent factor in my willingness to purchase the S8.  Camera performance matches or exceeds reviewers' expectations.Unlock methods:  fingerprint / face scan / iris scan / voice scan / nearby device detection / draw pattern / type a PIN.  (I've used face, fingerprint, pattern.)  Fingerprint wasn't working for a while but Samsung fixed with a firmware push (Nov 2018).I'm a guy who has consciously avoided the phablet phenomenon as I can't imagine carrying a massive hunk of hardware wherever I go. The S8 has surprised me with its incredibly large viewable area, while still maintaining a manageably slim and narrow carrying profile, the perfect fusion of function, beauty and utility, in my opinion.Read some of the other reviews, see it for yourself, and allow yourself to believe that there truly can be such an exceptional piece of engineering.So far, it's been a joy ride.
            "
