"","x"
"552","The ear speaker is low and clogged up, the battery drains without even using it.i need to be on top of the WiFi router to recieve connection. You guys are certified by amazon with a 90+ rating. I want another iPhonewithout problems
            "
"553","The iPhone 6 I ordered will not stay charged it gets to a certain point and cuts off at like 50% n I need this phone I paid good money so what is the next step because I need an efficiant phine ????
            "
"554","Idk why this product has so bad reviws, the phone came almost perfect, i have had this phone for about two months and works perfectly, even though i had some scratch that were almost unnoticeable, but overall i give this product 4 stars
            "
"555","no scratches works like new
            "
"556","This phone was horrible . Battery life is HORRIBLE!!! It¡¯s useless and a waste of money even after getting the battery replaced . The phone is terrible please don¡¯t waste your money .
            "
"557","Bien por el precio
            "
"558","will not charge at all
            "
"559","AS DESCRIBED
            "
"560","Still using it
            "
"561","I¡¯m still using this phone a year & some change later. Totally worth it! I was nervous at first to buy off of a website but I¡¯m definitely buying another once I get rid of this one!
            "
"562","It¡¯s not working no more
            "
"563","Wasn't a tmobile phone like it said it would be was a iphone from wallmart went to T-Mobile and they ran the  vin and it was a $100 phone from wallmart
            "
"564","This is the worst things I ever bought on Amazon I need a refund the minute the phone turn on it turn right back off  put it to charge for a day and try to use it battery just die in minutes
            "
"565","I loved the phone everything was great except when you called or answered your calls you could not hear the other person unless it was put on speaker. Kind of frustrating when you put all this money out for a phone but everything else was great!
            "
"566","DO NOT BUY FROM THESE PEOPLE..... BOUGTH IPHONE6.  Had to get batterie replaces on first day of use
            "
"567","Wish it had the original charger and earphones but got the price really can¡¯t complain.Few scratches but not bad. Good device overall
            "
"568","Great phone for reasonable price.
            "
"569","Had to get the battery replaced but works well!
            "
"570","Horrible product!! Do not buy. A full battery charge lasts for approximately 8 minutes. I have tried multiple times to contact seller regarding the 90 day warranty, but the warranty button takes me nowhere (its a dead end button). Save your money and time!
            "
"571","was not unlocked
            "
"572","Simply because the phone has an absolutely terrible battery life. My 5+ years old HTC one had a better battery life.I used the GPS on the iPhone 6 for 7 minutes and the battery dropped 13%........
            "
"573","I have been using this phone for 6 month and had no problem with it.Just make sure the seller you buy it from has good reviews
            "
"574","It works well! It did have a couple small scratches, but for this price theres not much to complain about! The ""empty phone box"" reviews made me skeptical to buy this but I'm glad i did. Will order again!
            "
"575","Battery life is awful and it doesn't charge, goes from 50% to dead in about 5 minutes
            "
"576","The iPhone looks great, no scratches at all . Great physical condition. But the reason I¡¯m giving it 2 stars is because despite the great physical condition the battery barely lasts 2-3 hours and Im going to have to buy a new phone .
            "
"577","At first the screen would freeze, but since getting it swapped out with his old phone we have had no problems
            "
"578","Very bad. The phone was broken in the box.
            "
"579","Came in perfect condition, not a scratch on it and it even had a near full charge when I turned it on! Came with charger cord and adaptor both fit correctly. So far it works just fine! Very happy! 10/10 would recommend and buy from again!
            "
"580","Great phone excellent price
            "
"581","Battery gets hot after few operations.
            "
"582","While the screen was in great condition and it was unlocked and ready to work for any maor carrier, the battery was completly dead. I left it plugged in for several hours and the phone never turned on. Had to ship back.
            "
"583","like the phone.Had to have the battery replaced.still has trouble with gps and signal strength.
            "
"584","The product was blocked, and it does not work for any company in Panama.It also has very remarkable blows. that's why I do not recommend itFor not being clear in your sales publication.
            "
"585","After charging the phone for a day, the battery did not charge and I had to go buy a new one.  The charger does not work either so I had to get another one.Pretty disappointing.
            "
"586","Problemas con la pila.. el telefono ya no funciona si no esta conectado al cargador de bateria.... Tenemos 5 meses con el celular y ya no funciona... Como queda Apple aqui...
            "
"587","Good product
            "
"588","I was so impressed with this refurbished iPhone 6. At first look it looks brand new! There was no scratches or any imperfections. The same with using it, there was no problems at all with functionality and it works the same as a new iPhone would. This saved me so much money and I would highly recommend it!
            "
"589","The iPhone works well with apps, watching videos and playing games. The phone falls apart in performance however because it cannot hold and phone calls and often loses connection with LTE services.
            "
"590","I purchased this device as a CERTIFIED REFURBISHED but after a couple weeks its battery life showed how bad it was always need to be charged dies within minutes if you are using it.
            "
"591","Bought the phone at a great price for my son for Christmas. The phone looked new. He loves it. It came quickly and there were no problems.
            "
"592","Great phone no problems at all runs like new
            "
"593","El equipo tiene la bateria danada, mi hija le da carga completa y la bateria se descarga a las 2 horas de eso, diganme que puedo hacer
            "
"594","The phone is faulty. The speaker home key neither the front camera works. The fee to return the phone was money than the actual price paid so that was a lost
            "
"595","The phone did good for the time in which I had it
            "
"596","Don¡¯t buy refurbished phones!!! A lot of money for nothing. The phone worked less than a month
            "
"597","Exelent
            "
"598","Bought it for my 13 year old granddaughter and it works great and she loves it!!
            "
"599","Promptly delivered, complete satisfaction
            "
"600","Battery completely dead and will not charge.  No one will return my calls or answer my emails.  This was a gift and I¡¯m not happy.  Their website just happens to be ¡° under construction ¡°.
            "
"601","It doesn't work...
            "
"602","The phone was great and works just like it should
            "
"603","I bought this for my kid. It works perfectly. I am very pleased.
            "
"604","The I Phone was a good purchase and works great.
            "
"605","The phone is just like new!! The first phone didn't work properly but they replaced it with no problem and quick at responding to the issue!!!!
            "
"606","El producto no es bueno el 100% viene con detalles de funcionamiento no anda bien del todo. El touch central no sirve y lo peor de todo es que la garantia o el vendedor no responde. Por lo menos no a mi.
            "
"607","Phone is great and fully functional. Battery life is good as well. Gave this a 4 star blc headsets did not work and charging cord broke the next day
            "
"608","The phone took 3 hours to turn on, I had to smack it a bit too. The reason I got this phone was to replace my iPhone 5 that kept turning off but this one has the same problem! That and the speaker is blown out! The phone also crashes a lot. It's trash. Don't buy from this person.
            "
"609","I recently started using it and was awful. THe battery just continuously died very quick. It¡¯s take 4-5 to charge and just to 70-75% , turn off at 12% of battery. What can I do? I¡¯m still have de guarantee because I want my money back, awful product
            "
"610","No problems so far. I have always bought my unlocked phones from Amazon.
            "
"611","The cell phone is not a unlock device. I put a at&t SIM card in it and it stil want work,I also put a straight talk SIM card in it n it¡¯s still want work
            "
"612","This iPhone 6 is great it's just the screen was obviously replaced and the touch doesn't respond sometimes and it will act like mutiple fingers are on the screen. I can deal with it, but I wish it wasn't like this. Overall, great phone just one problem with it.
            "
"613","It is a good phone but the battery on it and the notifications on it sucks would say 20% but then your phone dies and you have to scramble to find a charger for it
            "
"614","Don¡¯t listen to the haters it¡¯s a great iPhone for a good price. the only thing I don¡¯t like about it is the finger ID. It didn¡¯t work for the longest time
            "
"615","I bought the cellphone to use it in Argentina. Once i arrived I realized that the battery life was about 1 hour. The phone was 100% not refurbished, if not the battery life will be longer.
            "
"616","Phone with replaced screen. But it is not a good replaced screen, they made sure to put one that does not work!Oh, and you won`t have Apple support.Don`t buy it. I really wish my money back, but I doubt the seller will do it.
            "
"617","Refurbished iPhone 6 battery dying often even after not using Facebook ,WhatsApp and disabling location finder in mobile
            "
"618","The battery was malfunction
            "
"619","It woked, but it was super weird with the wifi it wouldn't work out of the living room. And when received there was a  little but noticable scratch on the back, but other than that it worked normally.
            "
"620","I ordered a black iPhone 6 and  received a white phone with the screen halfway detached from the phone itself bad discoloration in the same area and the big ass crack  this the back of the phone bent to all hell don¡¯t waste your money
            "
"621","Actually I have bought this device for my father , he lives not in the USA, once we have came back to Germany, I have inserted SIM card and as a result this device cannot find network, looks like it still locked.
            "
"622","La pantalla tactil no responde de inmediato. Hay que esperar, insistir, a veces reiniciar el telefono para que vuelva a funcionar. Muy mal.
            "
"623","The phone was in good condition got it for my niece and she loves and it works great
            "
"624","phone works fine,arrived on time and everything was there,however the battery life of the phone isn't as good.I would recommend the seller,out of all the refurbished iphones i have bought this is the best
            "
"625","The phone was in a really good condition and worth the price. The charger is not original and does not come with headphones. Otherwise its a really good buy
            "
"626","The phone is good and looks very good but the battery life is trash it will be on 100 and an hour will go by with not even being on it and it will drop to 30%
            "
"627","I was so disappointed. Only had the phone for a Month and it stop working completely. I will never ordered another phone for you ever.
            "
"628","Even though it was a refurbished phone the mute button didn¡¯t work and was stuck on silent. They need to test everything before they sale them.
            "
"629","The phone worked well for a month and then the battery started discharging within minutes. I got a new charger and still with the same issues. It practically has to stay connected all the time. The return window was only a month.
            "
"630","Excellent
            "
"631","Everything was ok, cosmetics 100%. functionality 100%
            "
"632","Lo que  o agrado es que el equipo se queda pegado por ratos
            "
"633","It doesn¡¯t work. Stay searching the SIM. I went to apple store and they says that they cannot solve the problem. The only way was to buy another one.
            "
"634","Received this iphone almost a month ago.  Initially seemed fine, but now takes 10-12 hours to charge to 100% and dies within two hours.  Not worth the $200 we paid; don¡¯t waste your money!
            "
"635","Phone came with multiple problems,  was not calibrated properly
            "
"636","greate phone.  Looks brand new - no issues
            "
"637","The product doesn¡¯t even work it keeps shutting off everytime I charge it the phone doesn¡¯t stay on longer than 30 min and they won¡¯t send another one that works
            "
"638","Just the battery, it sometimes dies and 40% and the maximum compacity is only 80% I¡¯ll have to get it switched out.
            "
"639","My son has been having issues with this phone..
            "
"640","is in excellent condition, you have good capacity and memory, it stays fast and never stops working, it was an excellent purchase
            "
"641","The display is damage in the middle and in the top (you can't use some letter's neither play or doing anything awful!) also it came with out box.
            "
"642","This was a gift for my daughter, it was clean no scratches everything in tact. Charger in nice neat bag. Clean neat,packaging.Very pleased.
            "
"643","Why isn¡¯t the phone charging? And why wasn¡¯t my phone sent with a charger?
            "
"644","I bought this product Iphone 6 on September 8th, on November 5th it just turned black no power. What's going on
            "
"645","Phone took weeks to deliver and end the end had speaker problems. Had to return.
            "
"646","unable to get service for the phone...
            "
"647","The screen keep frozen
            "
"648","purchased as replacement of identical lost phone. Great phone.
            "
"649","Perfect
            "
"650","I have never had problems before with buying a refurbished phone. This one quit working in less than a month and I had to return it.
            "
"651","The battery doesn't last very long at all and the phone dies when it is on 20%. Not happy with this product.
            "
"652","Just like description stated. No problems and shipping was on time.
            "
"653","Bien
            "
"654","The phone came with dead battery and cost me extra $85 to fix that besides multiple scratches on the phone not really happy with the item and did not match the descriptions delivered
            "
"655","Purchase this phone on May 3rd 2018 for my daughter. When she brought it to the metro pcs store they weren't able to make the phone work. Not even with her current sim car or the new sim card they purchased in store.
            "
"656","I couldn't get service turned on so apparently it was not an unlocked phone..it was also overheatingReturned without difficulty though
            "
"657","I am going to return the phone.  It is too slow and the. Battery runs down too fast.  Also it jumps around when I am typing in words.
            "
"658","Hoih
            "
"659","Great phone great service
            "
"660","This phone is very good for its price. I brought it for my son and he was very excited when he got it
            "
"661","the phone is a little slow and the screen cracks easily
            "
"662","Good battery <U+0001F44D>Good performance <U+0001F44D>Good presentation <U+0001F44D>Non-original charger <U+0001F44E>
            "
"663","Very good!!
            "
"664","Well recieved
            "
"665","Batery doesnt last i woud recomend not to buy this
            "
"666","The iPhone 6 I have got has long and bright spots on the duplicate screen attached to the iPhone when I charged for the first time even before using the phone.I don¡¯t recommend to buy from this seller.
            "
"667","The phone worked and was perfect, just the fact that it doesn¡¯t have earphones or the original charger.
            "
"668","The phone is in perfect working order. Great product from a great seller. Will definitely be order from in the future. A+++
            "
"669","I bought mine about 6-7 months ago and it's still perfect. I definitely recommend buyin from this user. Despite questionable reviews, mine has no problems whatsoever and I've had it for so long. I recommend buying more from this seller
            "
"670","It was supposed to be shipped by prime but I got it after 6 days and to make things worse, the phone freezes. Please don't be deceive by the ""Certified refurbished"" tag
            "
"671","Great phone, my son loves it, it works great.
            "
"672","I bought this for my son and he absolutely loves it. A great gift at a great price!
            "
"673","Was easy to transfer onto my plan. Bought a SIM card and it was very self explanatory on how to complete the process. Has been a great phone for 3 1/2 months and counting.
            "
"674","good as new!!!
            "
"675","Phone as promised
            "
"676","The phone overheats, some calls dont get through, apps crash more than usual, it frozens over all a total disaster.
            "
"677","Quick delivery awesome product
            "
"678","After pulling up the camera on my phone I noticed a keyboard text screen appeared. But can¡¯t even return the item due to I won¡¯t have a phone... but other than that it¡¯s great
            "
"679","excellent product and seller
            "
"680","The battery was no good and I had to buy a new battery which cost me an additional $50. I was not happy with the purchase.
            "
"681","My son received this phone yesterday, activated it and it works perfect.  It came in a nice package and looks new.  I would recommend this to anyone.
            "
"682","recibi el telefono. esta como nuevo sin detalles. vino en una caja que decia solamente smartphone. el cargador y el cable no son originales y tampoco venia con auriculares
            "
"683","The came with a screen protector on it which was amazing, phone worked as of it was new !
            "
"684","La bateria no le dura nada parese q la bateria no funciona bien no estoy satisfecha con la compra <U+0001F44E><U+0001F3FB>
            "
"685","the sound shutoff button doesn¡¯t work. the battery lasts maybe 7 hours not being on it and the phone gets super hot.
            "
"686","Many scratches one of them is deep in the mid of screen it looks very bad although I told seller i¡¯m going to gift it but he didn¡¯t care
            "
"687","It has been only one day. So far, everything works fine. The phone came with a charger and a screen protector. The only thing I didn't like is it arrived a day later than stipulated.
            "
"688","The battery, since I bought it, has failed. I sent an e-mail to claim for it but I haven't received any response yet.
            "
"689","was not expecting this good at that price.completely satisfied would go for another one in coming months
            "
"690","I have it for 10 days and now it¡¯s not working
            "
"691","It has gone 12 to 14 percent in an hour. Do u test this? UPDATE. 100 percent to 65 in one hour.
            "
"692","Buggy -- right after the return/product support window closed, the phone started randomly turning off and sometimes staying off for hours before coming back on.
            "
"693","Got the phone and plugged it into the charger. Didn't turn on, didn't turn on in recovery mode. I'm a student dealing with finals week and no phone. Very disappointed in this company and purchase.
            "
"694","The phone is broken. Only holds a charge for 20 minutes. Have attempted to contact seller multiple times. They have yet to respond. Horrible customer service. Do not recommend
            "
"695","Had a battery problem.
            "
"696","HI I bought it for one of my friend as a birthday gift she is in India and its not unlocked one .They cheated me and I am going to give a complaint against it or i want the new one.Cheating people legally
            "
"697","Great item, fast shipment A+++
            "
"698","Muy mal producto, ya habia comprado varios celulares en estas caracteristicas, pero esta ha sido el peor, la pantalla esta totalmente rayada
            "
"699","Nice
            "
"700","El telefono parece nuevo. Esta en impecables condiciones. Recien podremos hacerlo funcionar al llegar a nuestro pais. Pero enciende lo mas bien y su bateria es duradera.
            "
"701","The phone started glitching and stalling 4 months after purchase. Hangs up on people
            "
"702","Diff at first but I like it good phone
            "
"703","The phone dies every 5 minutes and it¡¯s battery is fried
            "
"704","Its beautiful , brand new condition ! Excellent transaction all the way around , would highly recommend product and service.
            "
"705","I liked everything except that the battery life wouldn't last at all, I had to have it plugged in constantly the 1st week then get it fixed.
            "
"706","When it arrived it came we¡¯ll pack... As a new phone ...i was very impressed.... I¡¯ll order another one from them anytime
            "
"707","I don¡¯t have a negative thing to say about the phone. I bought the phone for my teen daughter and she loves it.
            "
"708","Great for my 13 yr old.
            "
"709","Battery life is not good but is not a problem at times. Overall good.
            "
"710","everything else is fine except the battery that needs to get replaced
            "
"711","Ever since I purchased this phone it has been shutting off and malfunctioning. I took it to the apple store and they stated that their was a problem with the battery but when purchasing the phone on here, it stated nothing of the fact.
            "
"712","This product was everything I expected BUT it is stuck on Japan's dumb rule that doesn't allow the camera shutter sound to be turned off. The only remedy is to jailbreak the phone. I took it to Apple and they confirmed that a jailbreak is my easiest solution.
            "
"713","Wasn't unlocked like it said it was had to send back and pay for the postage which didn't make me happy and disappointed my 11 granddaughter was a BD present. Now she won't get her present on time
            "
"714","This item was bugged. The phone has a virus and I ended up buying a brand new phone. Only gave one star because I had to for the post!
            "
"715","I have mever done a review in my life but this seller is the worst the bettery dies so fast scratches on the phone! Do not buy!!
            "
"716","iPhone in good physical condition which was a plus but I had to come out of pocket and get battery replaced since the phone couldn¡¯t keep a charge.
            "
"717","This product meets my expectations and works as a new phone.
            "
"718","So far so good! I¡¯ve had this phone for a week now and it was in amazing condition and it charges great! So far so good! Highly recommend
            "
"719","Great great condition the charger wasn't working though
            "
"720","El iPhone funciona mal. Se dificulta el uso. No se que hacer, ya no puedo devolverlo desde donde estoy. Pesima venta. No lo recomiendo en absoluto
            "
"721","Product didn't work. With a functioning SIM card the device seraches for a network but is never able to connect.
            "
"722","Phone is in excellent condition. Works in the USA and in Colombia just fine.
            "
"723","I bought the ¡°unlocked¡± phone but when I got it it was most definitely LOCKED!! I couldn¡¯t do ANYTHING with it! AVOID THIS PRODUCT!!!
            "
"724","Bought two a month ago, they work great.
            "
"725","Very happy with the iPhone 6 I did have to cut my sim card to fit and once I did that my service with the iPhone was working thank you I'm now buying this phone for my mom!
            "
"726","it only worked for about two month after that it failed to connect to the WiFi or Bluetooth. the screen had a defect when it came. over all a bad purchase.
            "
"727","The battery is crap and it keeps crashing.  It was a complete hassle working with Amazon on this one as well.  Save yourself some time and get a new one for just a few extra dollars.
            "
"728","I bought this phone and shipped overseas.  I recently received a message from the recipient stating that the phone is not working properly, it cuts off frequently and unable to use. The second phone has no sound.  Don't recommend to buy a refurbished phone.
            "
"729","I got my phone much quicker than I expected, everything is exactly the way it said it would be! I¡¯m very pleased!
            "
"730","Good  afternoonI would like to return the iPhone 6, because  it's not working at all. Please text me the return address.Thanks
            "
"731","Wow
            "
"732","The battery in the phone is a joke. I do not understand why someone sells a phone that is practically useless. Or at least they should warn the buyer.
            "
"733","Not compatible with Verizon service. Phone returned. This should be noted at time of sale.
            "
"734","I love my new phone awesome got here in time no scratches whatsoever very good I can say brand new condition  For refurbished phone  thanks Amazon !
            "
"735","Works great looks new - best price
            "
"736","very happy with this product!
            "
"737","This phone is a cheat. I purchased it on August 8th. I didn't use it because it was a present to my friend. When I came back to my country(Montrenegro), the phone had a yellow line across the front camera and was SIM LOCKED! This is a big cheat!
            "
"738","I bought this Iphone as a present, and when I finally opened It I couldn't even set up the Iphone because the touch screen didn't work at all. I sent an email to the company, but I still didn't get an answer. I look forward fo a solution.
            "
"739","Refurbished phone but no issues. No physical damage. Everything works as it should.
            "
"740","So far we have had no troubles with the phone. It came unlocked and ready to go.
            "
"741","Pleasantly surprised how wonderful this phone is. Thank you so much! It arrived right on time as well.
            "
"742","the phone is in perfect condition plus the battery is very degraded if you knew that I would not buy !!
            "
"743","Phone  doesn't work, if you charge it for 1 hour it stays only for 2 to 5 min. Never trust this seller. I always blindly trust amazon but from now I have to do research before I purchase.
            "
"744","Great phone
            "
"745","Works great! Only problem is that you can tell that the phone had gotten a new screen only because it was shipped to me with the bottom corner of the screen popping out more than the rest of the screen. Barely even noticeable though! But would definitely order again.
            "
"746","No Good MY TITLE SAYS IT ALL!
            "
"747","I had the phone for two days and the screen just turned pink
            "
"748","We are just outside the 90 day return period and the phone is glitchy.  We will never buy refurbished again.
            "
"749","Loved the phone. The only thing that did not meet my satisfaction is the fact that the flash does not work. It only works sometimes
            "
"750","Great product, like new. Would recommend this product and company.
            "
"751","Product didnt last six months
            "
"752","DONT WASTE YOUR TIME! It turns on but never has any service. Can't believe this service is Amazon certified with how often people are dissatisfied. Disappointed in Amazon.
            "
"753","Phone died aftertwo months. Beware.
            "
"754","ok
            "
"755","Exactly as described. Works great and looks brand new. Phone came in a nice box with the charging equipment  and instructions. Seller definitely cares about presentation and their  packaging  would be just fine if gifting this phone.My daughter broke her original iPhone and this was an affordable and ""money well spent"" option.Once it arrived she took it to the Verizon store and they transferred her info from the old broken phone to this new one. She was then able to trade in her old phone for a new phone case and additional charger Couldn't be happier with this purchase and how things turned out.
            "
"756","Delivered on time, met all the specifications stated.
            "
"757","Worked great. Charger that came with didn't work, but we had some already. Awesome!
            "
"758","Phone works great, andI should have expected the scratches around the corners because I bought it used!
            "
"759","Damn near perfect. No problems at all I'm glad I finally switched to iPhone I'm tired of Android <U+0001F602>
            "
"760","dysfunctional and seemingly possessed
            "
"761","This phone died after about 2 weeks. Emailed the person I got it from never heard from them!!!!
            "
"762","worked as expected  very well
            "
"763","It's fine, and the phone works wells. The box in which the phone was packed would be better...so the screen protector.
            "
"764","excelente telefono me encanto y al mejor recio
            "
"765","Not even 2 months with the phone and i am having the same problem I had with my last Amazon ""refurbished guarantee"" phone. So super npissed and taken advantage of.
            "
"766","I hate this phone you sent me a messed up phone and I want either a new one or a refund. The issues I am having with this phone is touch sensitive issues, the phone freezes more than occasionally please contact me back AS SOON AS POSSIBLE, @leeondra.ellis@gmail.comI have only had this phone for about 3 months I thought it was just an app so I reset the phone and it still would freeze it started to freeze a month after I got the phone I hadn't dropped it, it stays in a case 24/7, had two dents on the left side of the phone. Please and thanks for your time.
            "
"767","This is the second phone I purchased from this seller because we had such a good product the first time around, and the second was not a disappointment either. Both phones have worked perfectly, look brand new and work with both of our different carriers. The phones came ahead of the estimated arrival date and came with a charger and a cube. Would definitely purchase again when I am in the market for another phone.
            "
"768","Just as advertsed and great price! Can¡¯t find a scratch on it! Highly recomend
            "
"769","Great phone, it arrived earlier than expected
            "
"770","This is my first iPhone ever and it works well. Came on time , no marks or anything. Great Phone !
            "
"771","So far, so good!  Gave it to my daughter today.  She loves it.
            "
"772","As described, thanks
            "
"773","It did not fit my IPhone and I was unable to return it to Amazon.com
            "
"774","Purchased from the Amazon Warehouse.  This is not a review of the iPhone 6 in general, just the specific phone that I ordered.  Warehouse certified that the phone was in working order, but it exhibited significant battery problems from the start.  The battery level would be listed as 100%, then the phone would shut down.  When plugged back in to charge, the battery level would show as 100% again.  Also, the battery would drop from 100% into the single digits.  When plugged back in to charge, the level would be back to 100%.
            "
"775","The battery was very unreliable and wouldn¡¯t hold a charge for more than ten minutes.
            "
"776","It was a gift valentines gift early one the person loved it
            "
"777","Bought this ¡°refurbished¡± phone and not even a week later my battery dies in about 6 hours hardly using it..
            "
"778","As new.
            "
"779","I was very nervous purchasing from an unknown company that could've easily ripped me off, but couldn't afford a brand new phone. Very happy to say that I've had my phone for about 5 months now and there is absolutely nothing wrong with it! I works perfectly!
            "
"780","It would be a zero but that wasn¡¯t an option... I ordered an IPhone 6 & opened the package to find an IPhone 5.
            "
"781","El articulo decia iPhone 6 128 Gb,mandaron de 16 gb
            "
"782","Not fully unlocked ordered replacement and would still not work to accept a GSM SIM
            "
"783","The first couple of days the phone worked great. Soon after I got it though, the speaker stopped working and the headphone jack no longer worked.
            "
"784","phone is great
            "
"785","Dissatisfied.  1 week in use overseas. First 2 days, 2 hrs 100% charged.  Now Once charged dies in 1 hr.Anonymous.
            "
"786","Excellent phone, great shipping, phone was in excellent condition and worked right away no problems at all!
            "
"787","This phone is exactly how it was described. Works perfect
            "
"788","I ordered it and it came looking pretty good... but as I looked closer it looked rly dirty. Also, The phone wouldn't turn on even after charging it for 2 hours which was really disappointing.
            "
"789","The phone worked to my expectation. Good purchase !
            "
"790","Was verrryyy slow, even slower than my previous iphone 6, and the camera shutter sound on the phone ALWAYS goes off!!!Do NOT buy if you like taking pictures without the camera sound.
            "
"791","Purchased this phone and it will not work, unable to get customer service on the line. I will report to my bank as fraud.
            "
"792","Quick, 1-day shipping. The iPhone is practically a brand new phone. A steal at this price.
            "
"793","I bought this phone as it is unlocked phone but when I put my sim card in it .I found that it's locked phone and can't use it after u came back to egypt
            "
"794","We've had the phone less than a week and it's already dead. I put insurance on it and can't seem to do anything with it.
            "
"795","I thought it was going to be good but it turn out to be trash battery die so fast and my imassage and FaceTime keep turning off so yeah waste of money and time don't recommend this product to anyone at all
            "
"796","battery drains easily, Slow connection, automatically shuts off I want a refund
            "
"797","good phone
            "
"798","The battery is horrible because Everytime I take it off the charger and is on a 100% it will die. I think I will have to talk to the Amazon people.
            "
"799","Phone had issues with freezing since day one. Still having issues and now it calls people and texts then by itself. Had a computer guy look at it and he said there is something wrong with a chip and it cannot be fixed. I'm very unhappy with this product!!!
            "
"800","My only issue with phone is the battery life. It drains rapidly even if the power is off.
            "
"801","buy two phone that said they were new and came with details on the bezel, and one did not work the battery goes off with 80% charge and the headset does not work properly either.
            "
"802","When I got this phone it was perfect it came with no scratches the screen was perfect and the battery worked very well
            "
"803","Good deal and works perfectly.Looks brand new also!
            "
"804","Awesome seller. Very accurate description on the condition. Phone works perfectly thank you very much!
            "
"805","Personal use. But this week i tried to use the iPhones and for my surprise both phones not started. So, now i would like to know what i can do it about this issue?
            "
"806","Compre este telefono iphone y las especificaciones dice que es de 128gb y llego de 16gb.
            "
"807","Phone was listed as unlocked and compatible with T Mobile. Phone came not unlocked and also would not take my t mobile. Not happy at all, I returned the phone and now waiting for my refund.
            "
"808","The phone came in with scratches on the back as well as the screen popping up on the left hand corner. It also vibrates at random times without receiving a message or notification.
            "
"809","Had an awesome surprise! Device is perfect and looks like new!!
            "
"810","The description of the item, specified his as ""new"" condition. The iphone's battery dies immediately once it reaches 81% of remaining power, thus making it impossible to use. Clearly not an A+ refurbished item as advertised.
            "
"811","Sadly, I now realize this phone does not have a functioning GPS. I¡¯m unhappy and wondering if I can return it. I feel I was sold a lemon.
            "
"812","This functions properly that's probably the best thing I can say as of right now. The charging cord messed up after a few uses. The battery life lasts a lot shorter than a normal iPhone 6 should.  It also shows a change in the battery is needed after a few days.
            "
"813","It was not disclosed when so purchased this item that it is refurbished (used). I bought it thinking it is new. Not happy with this purchase for this reason.
            "
"814","I brought this phone for my grandson's graduation present. He had to buy a battery for the phone before he could use it.
            "
"815","THIS PRODUCT IS NOT GOOD.  I HAVE TO PLUG IN THE CHARGER TO ACCESS FACEBOOK GMAIL AND MAJOR APPS EVEN TAKING A PHOTO IT SHUTS DOWN THIS IPHONE. I AM NOT HAPPY WITH THIS PRODUCT.
            "
"816","Llego rapido muy bueno
            "
"817","I use this phone and suddenly couldn¡¯t connect to my SIM. I brought Apple store, but couldn¡¯t find any problems. It¡¯s die. I never bought it.
            "
"818","La bateria del telefono estaba en malas condiciones no aguantaba la carga.Muy mala compra
            "
"819","on the day that i got the iphone 6 everything was fine it look brand new. but on the next day the battery percentage bar was stuck on 100%. and now the phone would not even come on it would only pop up the dead battery.
            "
"820","Good quality  Works just fine!
            "
"821","Had to replace the battery because phone died on 90% cost me $50
            "
"822","It has water damage, it keep cutting off , and it won¡¯t cut on even on the charger
            "
"823","Decent phone, minor scratches. Works well but my shutter for camera wont turn off, even on mute. I am very upset ! Did I get a Japanese phone as their privacy law can only explain this.. I've tried everythingggg, can anyone help? Refund? Exchange?
            "
"824","It took forever to come but I had absolutely no problem with my phone. It was activated through MetroPcs with no problem. It took 5 minutes to activate. Phone looks brand new and everything works properly. I purchased this a little over a month ago.
            "
"825","Its good, works smoothly, and came in late by a few days. But it was worth the money..I did notice some little srapes..Which some what made me sad.But i guess....its fine?...
            "
"826","pretty damaged
            "
"827","It stopped working without any reason.  Not dropped, not overcharged - just stopped working.Very disappointed.  Was unable to get a resolution.
            "
"828","one of the iphones i ordered has more than 1000 dents on the back of the iphone.
            "
"829","Battery does not even last for 10 min, what does mean certified refurbished
            "
"830","Phone was bought for my cousin. He¡¯s been wanting an iPhone since the last one he had.
            "
"831","Received phone today and had it on charger for 3 to 4 hours and still won't come on
            "
"832","Delivered and language is set to Chinese.. no idea how to change it to English..
            "
"833","so that was good
            "
"834","This phone is stated as certified refurbished but it was a DEFECTIVE piece. Though it appeared brand new physically but the touch screen was not at all working.
            "
"835","The phone is really bad everyone is saying it and it takes too long to for the send it to you even if you have amazon  prime Don¡¯t buy it
            "
"836","Phone only stayed on while plugged in
            "
"837","The battery dies fast and unlocked phones switch networks even unlocked but not too bad.
            "
"838","Was sold to me with faulty battery.  Phone completely shuts off watching YouTube with ¡°100%¡± battery, then shows under 50% when I turn it back on.
            "
"839","For the price this is a really nice phone. The only thing that takes away from the euphoric feeling of complete satisfaction is its short battery life.
            "
"840","I just ordered this phone and it says 12mp camera and then when i scroll down to read the features on this phone it says 8mp which is it 12mp or 8mp iam gonna give it one star till i receive it then ill write a review and rated
            "
"841","Good but any problem the volume not the best it low.
            "
"842","Phone works great so far. Love it. First time using an iPhone so I can¡¯t complain .
            "
"843","Phone didnt supported T-Mobile carrier. Luckily, att made it relatively easy and quick to unlock the phone.
            "
"844","The screen doesn¡¯t work. The touch doesn¡¯t seem to be getting received on the phones end so it was a waste of money
            "
"845","It works great.  Just what I wanted.
            "
"846","Phone is junk!!! Battery dies in a couple hours... I want my money back!!! Horrible purchase <U+0001F621><U+0001F621>
            "
"847","No good
            "
