"","x"
"746","It's holding up okay so far. Brought it to a Verizon shop and got it set up easily. Two complaints about the S7: the charge port still sucks (cords don't fit/ break and probs with moisture getting in) and no memory card.
            "
"747","Phone is in great cosmetic shape however it gets really hot and doesn¡¯t hold a charge well. If a battery is this poor, you would think it would be replaced as part of the refurbishment.
            "
"748","This is one of the best Samsung phones to date. I have had multiple galaxy phones over the years and this was a jump from the S5 to the S7. Multiple screen ability, great battery life, wireless charging and ease of use make it my favorite phone so far.
            "
"749","This was a terriffic deal (at 40% of new list price). I was initially hesitant but after reading the quarentees and return policies I purchased this S7. After 2 months use, I am both very much surprised and extreemly satifiied with the great quality and performance of this refurbished model.  I won't hesitate to buy such items hereafter. Again, Great Buy!!
            "
"750","Been using this for awhile and have no regrets getting the refurbished. LESS than half the cost of a Verizon replacement and has worked flawlessly for quite awhile.
            "
"751","I received this phone as an upgrade to my old Samsung S5.  I am so pleased with the build and quality of this phone - it has all the features I need plus more that I don't.  ;)  I mainly use it for texting and checking my social media.  Camera has some great features and pictures are great.  I'm super happy I have this new phone!  For being a re-conditioned phone there was not a mark on it - it looks brand new.
            "
"752","This Is An Amazing Phone And By Far My Favorite And I Love It But It Is Not Waterproof Like It Is Said To Be. I Have Gotten It Wet So Many Times On Accident And On Purpose But One Time It Got Wet Accidentally ( With A Life Proof Case On ) And My Phone Wouldn't Charge And Was Glitching For 2 Days And Now I Cant Use My Bottom Buttons. It Sucks Because The Warranty Does Not Cover Water Damage. I Highly Recommend This Phone But I Also Highly Recommend Not Getting It Wet.
            "
"753","only issue I have had is when plugging in charge cord tells me to unplug moisture detected so I got a wireless charging pad and works great problem solved....
            "
"754","I could not be happier with this product.  It was the perfect replacement for a phone that I really liked but accidently destroyed.  It was delivered quickly and I had no problem quickly and easily transferring from my old phone to this one. It is continues to consistently perform very well.
            "
"755","Fully charged the phone prior to use. Less than 4 hours later phone was down to 15%. Eighth continued use seems to be losing 20% every hour on the optimized battery setting.The phone took 4 updates in order to work properly.  I'm not sure if that is common but I've not experienced it with other refurbished phones.
            "
"756","The phone was exactly as described, maybe even better. There wasn't a scratch anywhere. The phone has been working with no issues not for more than 2 weeks.
            "
"757","This phone is absolutely amazing. It is everything you could ask for in a phone. But it will only work if you have a Verizon Sim card. It doesn't work with any other carrier.
            "
"758","Much better than my Galaxy Core Prime faster, better pics. Ilike it and I got a refurb. at $350.00  It has been reliable , looks like new. I like it.
            "
"759","So far it is perfect and I could not be happier. Works like brand new. And is a great phone.
            "
"760","Very happy with the phone at this point for what i payed for it. The battery life does suck but not a bad phone over all.
            "
"761","works well and I love the gold color.
            "
"762","phone is very good and working like new.
            "
"763","Phone is not compatible with Verizon network, returning.  Very disappointed by this misrepresentation.
            "
"764","phone gets hot just being on. the phone i received has keyboard ghosting burn marks on the lcd screen that is permanent. the phone only lasted 10 months. Now I phone does not charge at all on any kind of charger.
            "
"765","received 3 different phones before the one I have right now, they have great, easy, and fast customer service, everything went fine with a few replacements. convinced the phone doesn't have a oem battery, it discharges very quick.
            "
"766","For me I love this size phone, Goldy Locks...just right. Best Sam phone in the last 5 years, bar none. Battery life could be better but it meets my needs.
            "
"767","Rec'd samsung s7 ...refurbished. .everything so far seems fine with the exception of speaker phone. Big disappointment. ..have had it less than 30 days so can't speak to the longevity yet. 3 stars only b\cuz of speakerphone.
            "
"768","Great phone! Upgraded from a S3 so it was very appreciated by my teenage son. No problem using it w/ Ting.
            "
"769","I will literally spend 7 hours of my day trying to get my phone to 100%. I then use my phone for 30 minutes and I'm already back down to 40%. Total crap.
            "
"770","My son had broken his Moto Play 2 so he bought this phone from Amazon.  We popped the SIM card in and it has worked quite well!It also came quickly!
            "
"771","I don't buy referbs often but this one worked well.  Everything works.  No visible marks.  No issues connecting it to Verizon.  My son has been using it since mid-December with no issues.
            "
"772","I loved the phone but it didn't make it a year before I had too spend to fix it. I've been having issues since including overheating to the point it burns. avoid the seller.
            "
"773","Phone failed to function after 5 months of use. Phone started just shutting off on its own to the point it would only stay on for a few seconds at a time. Called Amazon and not much they could do since the phone was out of warranty. So much for paying extra for a certified refurbished.
            "
"774","My flip phone  husband  loves his  phone ! easy to use and like  mine  so I can help him.
            "
"775","Phone appeared to be like new, and everything seems to be fine except when I went to the Verizon store to get a new sim card it was pretty balky at connecting with the network. We had to do a factory reset at one point, after that it seemed to go well. Other than that I've had no issues with it so far and like I said it looked like new, no scratches or anything like that, so happy with it.
            "
"776","Perfect working order. Minus a small blemish on the back of the phone, which doesn't effect its operation in any way, this product is flawless.
            "
"777","Plugged in my Verizon sim card and started right up. Looked like new. No problems so far.
            "
"778","Battery life on this phone isn't even close to 80% of original. Constantly having to charge it with light use.
            "
"779","Excellent, have no problem recommending , packaging , delivery , product were excellent.
            "
"780","I like the phone, good battery, quick to charge, my only issue is that the screen that was put into this refurbished device has screen burn in.
            "
"781","So fare so good!  I'll report back after a year if I have any problems.
            "
"782","When a cell phone fails, turns into a paperweight, and you need another quickly. The phone came in less than two days, needed a firmware update, but otherwise looks and acts new, so far. I certainly hope that the durability proves to be good as well.
            "
"783","Looks and works like new. Has a low battery life. Not sellers fault, just samsungs, wish i could change the battery easily.
            "
"784","The phone's as expected but the experience was surprisingly pleasant. No complaints here.
            "
"785","Worked fine on the Verizon network after I installed my Sim card.  Also it appeared to be in perfect condition with no scratches or blemishes.
            "
"786","Scratched to pieces on screen and the back as well as the charger port and I think something is wrong with the port....
            "
"787","Arrived 3 days sooner than anticipated and worked directly out of the box with Verizon.  Only had to swap cards.  Thanks!
            "
"788","The phone has a replacement screen... it's slow to swipe; the battery gets really hot in a short use. basically garbage and I""m not out of the country and can't do anything :(
            "
"789","Received a G930U instead of the G930v advertised.  Was able to make it work, but not what I wanted.
            "
"790","After checking several times and verified that I was ordering a Verizon network phone, it arrives and is AT&T. Completely useless to me now.
            "
"791","Been using for almost a year, no complaints! Came wiped clean and ready to go. I'll never buy a new phone again!
            "
"792","case had scratches on it and no manual and only a 3 month warranty. Too expensive for a refurburbished Item
            "
"793","Totally as expected.  No complaints.  Good job Samsung.
            "
"794","Great phone. Looks great. No cosmetic damage. The battery seems weaker than a new battery though.
            "
"795","Phone looked great, almost like new.  Works great, exactly what I wanted.
            "
"796","Good deal, solid refurb
            "
"797","I like the phone so far and haven't had many problems with it, my only concern is that the touch screen has a bit of discoloration at the top, and am unsure if this will be indicative of future problems with the phone.
            "
"798","I received the phone on time and it was as advertised. I'm usually skeptical of refurbished phone batteries but I have had no problems.
            "
"799","Seems to be working good so far. The battery life isn't the best but works good.
            "
"800","The phone came on time with charger,runs great and looks brand new if and when its time for another phone I will use these guy they are the best .
            "
"801","The phone itself is great, minus getting glass in my fingers due to the shattered glass back that the phone arrived with
            "
"802","They offer a T-mobile starter kit to come with it that doesn't work. Waste of time. Don't order unless you have verizon, but even then these reviews dont look great, so dont bother
            "
"803","Want to be able to switch carriers att T-Mobile etc.  this is no a good phone for that. The CDMA setting does not work on other networks.  Good mostly on Verizon.  Don¡¯t buy to switch to anyone else. Unlocked does not matter
            "
"804","Works perfectly and exactly as it was advertised. Great phone. Great site to deal with!
            "
"805","This is a great phone. Much faster than my s5. Better camera and better features. They just keep gettin better.
            "
"806","We have only had our new phone for a few weeks, but up until this point we are happy with the purchase. Super fast shipping was appreciated.
            "
"807","false advertising
            "
"808","Great phone, not an S9 but great. You can get the Oreo update for it now too.
            "
"809","Arrived quickly, works great!
            "
"810","This my only phone now and it has been working perfectly.
            "
"811","I received the phone promptly and it was as advertised.  I have not gotten a service plan, but I have been using it via our home internet.  Everything works great, and the phone is much faster than my old one which is a treat.  Very sleek and nice.
            "
"812","Product as described.  No scrathces or signs of previous use.  Packaged well and with assessories.  Performing well.
            "
"813","The phone arrived in perfect condition and works beautifully. I  purchased this as a replacement for my phone that had been stolen. There are no differences between this refurbished phone and the one that I had purchased new.
            "
"814","This phone's battery is terrible at holding a charge.  And I picked this phone for the picture quality ..... which is also terrible.  My droid takes better pictures.  I wrote the seller and did not hear back.
            "
"815","Very happy, battery life would be better.
            "
"816","Was a gift and looks and works excellent
            "
"817","Sleek, relatively cheap. Came like new. Can't even tell its a used phone.
            "
"818","Good phone for the price,looks new
            "
"819","This Samsung galaxy s7 is great. Everything works fine.I had a s5 before I bought this so  I am familiar with the workings. This is a nice upgrade to my s5. I'm happy with it.
            "
"820","It was in great condition and worked right away. It also came with the factory Samsung quick charger.
            "
"821","Easy to setup, packaged great looked great exactly what I expected
            "
"822","The worst phone ive ever had, keyboard is almost impossible to use. Most text require sending twice..crashes when i take pictures, takes hours to charge.
            "
"823","Awesome phone! Phone was in perfect condition. Totally looks new and works perfectly. Got it for my wife as a gift. She loves it!
            "
"824","Phone wouldn't connect with network so sent back.
            "
"825","I bought this for my son. Happy with my purchase
            "
"826","The phone arrived on time and in great condition.  Verizon didn't have any problem powering it on and putting in the sim card.  The phone is working great so far.
            "
"827","This phone was rooted. It worked for a few days, but  It got hot to the touch, the OS update kept failing. Finally it locked up and would not boot.  I had to return it.  Thanks for Amazon.
            "
"828","Great phone.
            "
"829","Phone looks brand new and works like new,Great value
            "
"830","The only thing I am very disappointed in is that for some reason the HD Video and Voice calling was disabled on the back end of the phone and I cannot access the internet while I am on a phone call. VERY FRUSTRATING!!
            "
"831","I like that the phone came like brand new just as described. And the price was reasonable I guess.
            "
"832","Good
            "
"833","Battery drains quick and phone gets hot!
            "
"834","Looks good and works, didn't get the ear buds other people got but also didn't expect them. Came with a fast charger branded by Samsung. Would give 5 stars but they actually called me and asked to leave a review  while I was at work.
            "
"835","Awesome phone and customer service
            "
"836","Like new! Great price!
            "
"837","The phone was in great condition, good battery..
            "
"838","Best bang for your buck rn.... especially after the S9 just hit the market!
            "
"839","Great refurb item. Fully functional, ready to go, and in excellent condition.
            "
"840","Great item
            "
"841","Yup! Mine was water proof, absolutely new looking but with an expert eye i found SUPER small scratches on the light lens but the camera lens appeared new 8)
            "
"842","Phone seems to be in near perfect condition but I received a 4gb phone instead of 32 gb
            "
"843","Nice updates to the 6. Battery life still a nuisance.
            "
"844","The unit battery for not hold up all day.
            "
"845","Exactly as described. Working perfectly.
            "
"846","Great deal. Phone looked like new and a really nice phone. Don't think I  could beat the price and quality. Appreciate they stated the phone is for Verizon and after Verizon added the sim, worked great. Got the Spigen case for it. Just love the phone and case.
            "
"847","no damage to the phone work well for 3 day and the screen went black hear sound have blue led light but no  screen display i call the 1800 number grate customer serves sending me a return box
            "
"848","Great quality , like new.
            "
"849","The product arrived quickly and was exactly as the seller described. It's a great upgrade from an S5.
            "
"850","The phone works but the battery was so weak. Even with minimal use the battery dies within 1.5 hours
            "
"851","Happy customer
            "
"852","Great exactly what I expected,  works awesome!
            "
"853","Great display, like that you can expand the memory, havnt had any issues with this phone
            "
"854","returned didn't need
            "
"855","No problems. I like the size
            "
"856","Battery life could be better, removable battery would be best
            "
"857","Works great, liking it so far.
            "
"858","Like new and I love it.  Such a good price vs new.
            "
"859","Works great, thus far, downside is the good ole Verizon bloatware is almost astounding, but getting it set up on Ting was a piece of cake and performance is perfect once I disabled all the bloat.
            "
"860","Made grandson happy
            "
"861","I was hesitant to order a refurbished phone but I was pleasantly surprised! The phone looks brand new! No flaws what so ever! I've only had it for a week but so far, no complaints!! Everything seems to be working properly, I am very happy I took the risk and went for the ""half price"" refurbished one!If this review has helped you in any way, please click the YES button. Thank you.Update: I've been using the phone for 5 months or so and I'm still loving it. It's pretty much like my friend's who bought it new, the only difference is the screen. His screen is original and is fingerprint resistant, he only has to clean it about once a week. Mine on the other side must be cleaned about 10 times a day with alcohol or some other cleaning agent. It is super difficult to clean, and  is impossible to keep it clean. I started using a stylus on it, made no difference. That thing is a fingerprint magnet!!I do wish they used a better quality glass for the screen when they refurbished it!
            "
"862","Thanks. Looks basically new.
            "
"863","Great phone, but the charger was fake, won t charge my phone...
            "
"864","My wife's S3 failed and this was the perfect replacement.  She loves the color and light weight.
            "
"865","Battery life is horrible,if ordered a replacement... I'll update the review when it gets here
            "
"866","Great phone and customer service
            "
"867","Great Phone ordered from Dealfish, would only order from them best on reviews. I was glad I did. Looked brand new!!
            "
"868","They said on description it was for Verizon, but when I went to active it, it is not a Verizon phone. Have to return and begin anew. Not happy.
            "
"869","Purchased for my mom, upgrading from a Note 3, which originally was my sister's. Very good deal right now; she will get the same longevity out of this one.
            "
"870","Phone was as good as new. Very please with my purchase.
            "
"871","Phone was in great condition, and the battery held a charge, but there's a dead zone on the touch screen an inch below the top that runs across 90% of it.Returning for refund and ordering another unit.
            "
"872","Everything work perfect .......  very happy with phone !
            "
"873","Lasted 4 months
            "
"874","Battery life is great, the phone rings properly and I love it!!
            "
"875","Impressed
            "
"876","Product was in like new condition and works well.
            "
"877","This phone was not Verizon compatible as it said it was.  We returned the phone
            "
"878","good phone, good battery life.
            "
"879","The phone looks great other than a little wear on the home button. You wouldn't know it is refurbished.
            "
"880","Looks and perform brand new so far!
            "
"881","got this for a friend and she loves it!
            "
"882","Really happy with this phone. I was a bit nervous about buying refurbished, but the phone is in pristine condition and working perfectly. I would definitely buy from this company again. Thanks a lot!
            "
"883","Even more than I anticipated, I am Very happy with it.
            "
"884","Screen quit on last day of eligible return. Close call but got full refund.
            "
"885","Nice phone. Has cool features and a nice display. Perfect screen no scratches.
            "
"886","Was not a Verizon phone as advertised..a total waste of time
            "
"887","Got this phone to replace my son's Samsung S5 and it's perfect!!!! Would never know it's a refurbished phone. Thanks!
            "
"888","Save your money. Camera jacked up and can't play back recording.  Reduced to overpriced paper weight.
            "
"889","Excellent phone, couldn't tell it was refurbished. International shipping was a great bonus, already bought another one :)
            "
"890","Received phone was not unlocked, did not work on Verizon network as advertised.
            "
"891","easy to use love it
            "
"892","Great phone and in nice shape!
            "
"893","This was a replacement for a previous Samsung and appears to be just fine.  So far so good!
            "
"894","Meow
            "
"895","Thank you, it works perfectly and no scratches.
            "
"896","No issues.  Works well.
            "
"897","very nice phone!
            "
"898","Very nice phone!
            "
"899","The battery life is terrible on this phone, i only got 3 hours per charge. Terrible waste  of money.
            "
"900","Works
            "
"901","The screen died right at 94 days.  Just out of warranty.
            "
"902","Per Verizon rep: ""phone is coming up on a suspended status for a contract account. In this case it is possible that the vendor received this phone from a person that did not fulfilled their contract."" Nope! Avoid it.
            "
"903","Do not buy! Phone did not work, would not charge, can't even make a call
            "
"904","Perfect! Absolutely nothing wrong with the phone and transfer was smooth from S5.
            "
"905","Screen stopped working after 45 days
            "
"906","I received the phone in like new condition, no problems with it whatsoever.  I upgraded from an S5, so far very happy with the decision!
            "
"907","The phone is incredibly fantastic and the delivery was perfect just as expected
            "
"908","Refurb phone definitely like new.  This is a great phone.
            "
"909","Did not download Verizon voice mail app
            "
"910","Very nice phone working good
            "
"911","It took a lot of time but we got it to work with cricket. Great phone!
            "
"912","I bought this to replace my ""bricked"" Samsung Galaxy  S3 (sch i535). I have Straight talk and this phone works great with it. All I did was pop the sim card out of the S3 into this S7 and fired it up. I was using a Nano ? sim card in a micro Sim adapter so I just took the nano sim out of the adapter and popped it into the S7. Seems to have awesome battery life so far. It came with a charger cord and wall plug. It looked brand new and had zero marks on it, It came with Android version 6.0.1 . I love it!
            "
"913","this phone does not work with the Verizon network
            "
"914","Shipping took 8 days, not sure if that is normal but definitely a first world problem.  I have used this for two days and so far a 5 star. The first day it had to do updates 7 times before I could use it much. Not sure what version it started with but is now up to 7.0. When I took it into Verizon to get a SIM card they said the serial number says this phone is gold, which it is not, it is black. And when I registered the device with Samsung it also shows a gold phone.Finger print reader is very quick and effective. Samsung pay is great and quick to checkout with.Phone is fast and battery life seems good. I'll update the review in a few days and weeks and let you all know how it is holding up.-------I have now used the S7 for almost 2 months.  The only item I will complain about is the speaker phone when on a phone call.  I can hear the other party great, but they have very bad feed back and tell me to turn off speaker phone.  I attempted some troubleshooting myself and then ended up calling Samsung.  An hour on the phone with them and doing all sorts of weird phone restarts, cache clearing and safe mode tests, there is still no answer as to why the speaker phone does not work.  Is it a physical issue or software issue?  Not a clue and Samsung wants me to factory reset the phone as the next step but I am not sure I want to do that yet.The camera is great.  Phone is quick with all applications and the battery lasts all day long.  If you use the always on screen setting to show the time that kills the battery by at least 4 hours quicker so I don't use that anymore.Because of the speakerphone issue I will knock this review down to a 4 star from a 5 star.
            "
"915","Good phoneBattery lasts 4hours aproxBought a power bank
            "
"916","Great service. Fast Delivery! Phone works great. Highly recommended.
            "
"917","Arrived as advertised. Works perfectly. No problems with storage anymore as I added a 128GB external storage card as well.
            "
"918","I like it
            "
"919","It works exactly like it's supposed to. What else should I say?
            "
"920","Good used phone
            "
"921","Returning items. They WILL NOT!! work on straight talk network.
            "
"922","Perfect
            "
"923","It is in new condition and is superior to my my prior smart phone.
            "
"924","was everything advertised.
            "
"925","This phone works, just as I expected.  It's an excellent phone. Thank you.
            "
"926","S7 works great. Battery is fine. It lasts me about 36 hours on minimal use or 10-20 of fairly heavy use. No noticeable cosmetic damage. Good refurbished phone.
            "
"927","Everything looks and works fine except that calls don't come in and takes a long time for a call to go out. I'm using simple mobile and updated all apn settings and still no phone calls. Will place be processing a return.
            "
"928","Super fast phone, came like new. Love it.
            "
"929","Great product. Good customer service.
            "
"930","Great product in great condition!
            "
"931","Awesome phone, works great
            "
"932","This item was purchased to be used in Ukraine.What the seller failed to revel was that it was a Verizon phone.So when I used it here in the states it worked great,,,,BUT,,, when I went to use it in Ukraine,,,,not so good.The works as a phone and nothing else  , It wants a Verizon SIM card.It is near worthless.
            "
"933","its great
            "
"934","Amazing phone...It is just as good if not better than a brand new S7..... thank you guys for the speedy delivery as always
            "
"935","I was afraid it might have defects, given that it is refurbished, but I was pleasantly surprised to find it had no issues at all!
            "
"936","Very very good condition from the seller I got it from. Keep in mind that while Verizon unlocks all their s7s for GSM, If  you use att or cricket you'll lose bands 17 and 12 and will not get lte data or mms messaging. I flashed the unlocked room to the phone and works perfect now.
            "
"937","I bought this phone for my mom to upgrade her from an S4 and she loves it. So far no problems at all. Went to Verizon and got it activated. The rep did have to call Verizon HQs to have it put in the system because for some reason he couldn't do it but once they did that no problems! Buying certified refurbished is the only way to go when your getting a phone for half the price. She's only had the phone since Saturday so we will keep our eye on things to make sure it keeps working good. Received the phone very fast too.
            "
"938","Got this phone for my husband, he is very pleased!
            "
"939","Had the phone for over a month now. Works perfect! Was hesitant as it was refurbished, but was in great cosmetic condition and works flawlessay with verizon. Completely satisfied!
            "
"940","Very happy with my purchase.  Was sceptical like everyone when deciding on a refurbished  phone but so glad I did. When I opened the box the phone was flawless and OEM accessories. I am with Straight talk so I also purchased the Verizon nano sim from Amazon since my old S4 was micro then I was ready to go. I am a very satisfied customer.  Thanks
            "
"941","Very happy with this phone.  Bought it refurbished.  Upgrading from the S4.  32 GB is very nice.  Phone is faster.  Everything worked.  Had to get a new Sim card from my local Verizon dealer, which was easy enough.  Could have cut down the card from the S4, but was easier just to get the new one.  This phone still has headphone jacks, etc., so I am happy with it.  Like this size, like the speed, like the price.
            "
"942","Phone works like new.  Mine came with a charger and headphones like a brand new one would.  No scratches or anything.  Super high quality for refurbished.  The only heads up is that if you are switching from an older phone (I switched from the s5) you will need to get a new, smaller sim card, which is free from Verizon.
            "
"943","Received the phone on time. The charger that came with the phone was slightly bent and also the battery on this phone sucks, it wont even last me during my entire 10 hour work shift which is very unacceptable because my phone is important for my job. Haven't tried contacting the seller because i know they won't help with the battery in a refurbished phone. Once i get paid again i may contact the seller or just go to a phone repair service to have a new battery put in. I will update review then
            "
"944","The phone arrived in perfect condition, without any signs of use. And acts like it's in absolute brand new condition. My phone came with the Samsung fast charger. Bottom line I¡¯m excited whit it.Samsung Galaxy S7 G930V , 32GB, Black Onyx, Verizon + GSM (Certified Refurbished)
            "
"945","A phone is just a phone, made for calling and talking.  NOT anymore.  A cell phone is for Talking, Picture Taking, Note taking, my Calendar, My Appointment Book, for Games, News, Entertainment and on and on...OH did I mention you can even make phone calls, TEXT, send pictures and all that good stuff.  A phone like the Samsung Galaxy S7 is a great 21st Century TOOL.  Thanks Samsung.  CC46
            "
"946","I was  very hesitant to purchase a refurbished phone,  but I am presently surprised on how great the condition of the phone is.  It looks brand new,  came with all factory accessories it should,  headphones charges and transfer adapter.  I obviously can't  evaluate the battery but,  I haven't had any issue with the battery and seem to be new if not in great condition.  I would definitely purchase again
            "
"947","Terrific phone. Battery life is low side.
            "
"948","I had the phone less than 2 weeks when the screen died. I put it in a case and put a screen protector on it within a  hour of it arriving, and never dropped it. But somehow the screen was broken.
            "
"949","This phone only had one light scratch on the back, activation at Verizon was simple. Battery seems fine, exceeds the duration of my former handset.I'd buy another refurb from this vendor (Prime Mobility)
            "
"950","I've been using the new phone for a week and a half, and it's working perfectly. The phone came with all the expected accessories, and I just had to run to my local Verizon store for the SIM card (which I knew I'd have to do). Set up was easy, and the phone looks perfect. I held my breath a bit taking a chance on a certified refurbished phone, but the price difference was hard to pass up. I'll be keeping a close eye on the calendar in case anything happens within the 90-day warranty window, but it's been a great experience so far.
            "
"951","Had to return phone. I was afraid it would get on fire, besides its performance was quite slow and freezing at times. A refurbished phone is a risky business.
            "
"952","It's taking a little getting used to since I upgraded from an S3, but I definitely like it.  No issues so far other than operator lack of knowledge.
            "
"953","Works perfectly. 9.9/10 condition. No complaints at all. Only works on Verizon so I had to change carriers, but my fault for not reading the description carefully.
            "
"954","Overall, the phone is pretty good. Samsung did a good job. The handset I received is a close facsimile but its obvious that when it was refurbished some lower quality parts/methods were used. The screen is plagued with under-sensitivity. It can be downright frustrating to text or try to play games on it and have to deliberately press harder to get it to respond. The under-sensitivity also causes it to be unusable even with thin gloves. The charge port is also recessed on my particular handset. This hasn't caused any issues with charging yet, but it does make using a gear VR very frustrating. For the cost vs. a new one I can live with these faults, but I'll end up trading it in for a new phone much sooner than I would have if it worked as well as it should.
            "
"955","Great phone! Works great did show some wear on the phone but not enough to be an issue. Other reviewers stated they got extras with their phones which you can't expect, nor was there a fast charger with it there was just a basic charger.
            "
"956","just great. the phone was in perfect shape. no scratches or ds all ings.. anything. ive been using it for a couple months now and works perfectly. the only thing is that it comes with a asus charger. it DOES NOT FAST CHARGE and after the first month and some software updates, the phone did not recognize the charger anymore. but. for that price? it does not matter i got the samsung fast charger for 40 at best buy. I TOTALLY RECOMMEND THIS!
            "
"957","I bought this cell phone and it completely broke at the first mild touch. Send a mail to the guys and told me it was not in the warranty. I have reasons to believe these cells are not as resistant as they should be.
            "
"958","the phone came fast.  looked really good.  had no issues getting it on verizon plan.
            "
"959","No problems with the phone. It comes with the charger cord and ear buds. It DOES NOT come with the cord to transfer your data from old phone to new (included when purchasing a new phone). It also does not come with the little key to pop open the little compartment for internal cards--you have to use a paperclip.
            "
"960","The phone seems ok, the only downfall is that the battery life doesn't last long at all. I unplugged it this morning at about 8 and by 11 it was already at 25%. I was sitting in class, so I was hardly even using it.
            "
"961","my wife is still learning it but loves it already. Thanks
            "
"962","Poor mic sound quality- poor cell reception.
            "
"963","I've had the phone for 6 weeks now with absolutely no issues, it came looking beautiful in a Samsung box with brand new charger and headphones. Super happy with this purchase!!!
            "
"964","Love the phone. The charger that came with it does not work. Not sure what to do about that.
            "
"965","Just what i needed for a job. Thanks
            "
"966","Nothing to say but my wife loves it enough said
            "
"967","Awesome phone but the Q&A section is little misleading this phone does not work with Verizon
            "
"968","Great phone! Being a refurbished phone, had a very small ding on it, otherwise perfect. I would buy again!
            "
"969","I got this phone yesterday after deciding to switch from Apple to Android. I have to day that I am pretty happy with this phone. It's listed as refurbished but it runs like it's new. I have not had one issue with anything as far as software goes. Two things that have caught my attention are the battery life and the heating of the phone. During an update or when the phone is charging it tends to get very hot. I googled ways to prevent this and so far that seems to be helping a little. The battery life isn't the best but I mean, there are things you can do to help that along too. All in all, a great buy.
            "
"970","Good seller. Good product. Works for metro pcs after taking it in to get it unlocked.
            "
"971","Great upgrade
            "
"972","I would have given this product a 5 star rating but... the seller failed to include the USB adapter needed to perform the built in Smart Switch function for rolling over the contents of your old phone to this one. I solved this problem by ordering one here on Amazon. It should be included with the phone as it is a required piece of hardware.
            "
"973","this phone works great.  have gotten refurbished phones that did not work and had signs of water damage inside.  saw it when checking the battery.
            "
"974","didn't work, unable to activate
            "
"975","Phone didn't work.
            "
"976","New condition and works without flaw
            "
"977","Nice phone
            "
"978","GREAT PHONE
            "
"979","Bought the gold galaxy s7. Wow!!! If it hadn't been for the plain, discreet white box the phone came in, I would have thought it came brand new straight from verizon! Only wear and tear seem to be where the previous owner used the charging port. And the 3 scratches are miniscule. Otherwise it looks factory new. It came to me with 90% battery. Started right up. Doesn't lag or glitch. It holds a nano Sim which luckily my previous phone had so I just popped it in and it's been working perfectly ever since on the Verizon network. Would totally buy again!! Great product for the price. And it came 1 day ahead of estimated shipping time which was awesome. Took about 5ish days.
            "
"980","Did not work for me.  It kept crashing.
            "
"981","Works great!!
            "
"982","How refreshing to get just what I ordered!
            "
"983","The only two drawbacks are (1) speaker sound quality is noticeably lower than a ""new"" phone, and (2) this is with respect to the model in general -- the glass on S7's is apparently pretty delicate, and after dropping it 3 feet onto concrete (with no case), I've learned that glass cracks/repairs are EXPENSIVE. (Apparently the glue and other tech aspects on the S7 mean that you'll almost certainly have to replace the glass *and* LCD/Digitzer. $200 at our local shop, ouch.)
            "
"984","Charging function stopped working within a week of purchase.  Only could charge wireless.  Would not recommend
            "
"985","My daughter dropped her's in the pool school is starting n she needs one.this one is great she's enjoying it
            "
"986","The product appears as the actual item but it's like a shaving of the phone material on top the phone and I can't take it off!! Also it didn't come come with the piece to open the micro chip.
            "
"987","I received my phone a day earlier than promised, so that was good.  It came with the fast charger, which is generic, and a USB. It did not have air buds, no instruction just a plain blank box.  Unfortunately, this so-called fast charger does not charge fast.  There were limited cosmetic flaws but nothing serious. Seems like the camera has limited issues, but i haven't tested it yet. <U+0001F633>  I was able to take it to Verizon to do a switch from my S-6 to the S7. So far, no inherent defects,  when the refurbisher reset the phone they took out all the apps that helped with how to setup the phone, which sucks if you are not Samsung user. I have had it for two days and it's taking me a while to reset the phone, no drop calls, keypad is working. It does not come with a smart switch or the key to pop open the Sim card compartment. It gets really hot.
            "
"988","Had to send back, Was a Verizon ONLY phone, but the description said ""GSM"" which was misleading.
            "
"989","Do not buy this product. Battery exploded.
            "
"990","It's beautiful, and well, as wonderful as you might think it is
            "
"991","Perhaps because it was refurbished, or maybe it's just because its' the S7 but the new keyboard is much more sensitive than the S5 I had and it was constantly coming up with the wrong texts.  In addition people would call me and frequently they could not hear my voice. I could hear them fine, but they could not hear me. Finally, I had my phone in an Otterbox and dropped it a couple of times from a very low height and what appeared to be an ink botch appeared in the lower right hand corner of the phone and continued to spread slowly over the entire screen.  If I had not had it in an Otterbox I would not think twice about it but the Otter box has protected other phones without fail.
            "
